round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T14:29:42.251759+00:00,False,False,[],[],[],15970,"{""cache_read_tokens"":3712,""input_tokens"":3818,""output_tokens"":93}","{""cache_read_tokens"":3712,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3818,""latency_seconds"":2.4131992000038736,""ledger_id"":1361,""output_tokens"":93,""request_body_sha256"":""7b35af53c79fa75072da1edf67dc77c3811c1c34a851fe57bdc1c9e03eb3fa1f"",""request_bytes"":15970,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1001,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""635972edc4930451c7dd120a8164f2a9775681ced23f2f68b497b66ff178ce6a"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3712,""completion_cost"":0.0,""completion_tokens"":93,""prompt_cost"":0.0,""prompt_tokens"":3818,""prompt_tokens_details"":{""cached_tokens"":3712},""reasoning_tokens"":0,""total_tokens"":3911},""utc_end"":""2026-09-15T14:29:44.866005+00:00"",""utc_start"":""2026-09-15T14:29:42.435828+00:00""}"
2,2026-09-15T14:29:47.684783+00:00,False,False,[],[],[],29259,"{""cache_read_tokens"":3328,""input_tokens"":7118,""output_tokens"":125}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7118,""latency_seconds"":2.9645298999967054,""ledger_id"":1362,""output_tokens"":125,""request_body_sha256"":""91744db7bc9b71cc3c4f8abdee5858fafd8ff2ad95a628e7e31778214fa8b4d5"",""request_bytes"":29259,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1232,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""92341e535c22debbfbaa40c92e6302226943a10aad62a15f3e1abc62dd11f8c1"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":125,""prompt_cost"":0.0,""prompt_tokens"":7118,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":7243},""utc_end"":""2026-09-15T14:29:50.763810+00:00"",""utc_start"":""2026-09-15T14:29:47.781281+00:00""}"
3,2026-09-15T14:29:56.118380+00:00,False,False,[],[],[],47718,"{""cache_read_tokens"":5888,""input_tokens"":11553,""output_tokens"":193}","{""cache_read_tokens"":5888,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":11553,""latency_seconds"":4.637072799989255,""ledger_id"":1363,""output_tokens"":193,""request_body_sha256"":""78f3e2f24eda7847e57b040053713374c5a514657e9c9ed7b052c73f233f8279"",""request_bytes"":47718,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1389,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c09b436d6c81fa6cdfc42a13864b11220702193e7a69737ad9edaa1862f78be3"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":5888,""completion_cost"":0.0,""completion_tokens"":193,""prompt_cost"":0.0,""prompt_tokens"":11553,""prompt_tokens_details"":{""cached_tokens"":5888},""reasoning_tokens"":0,""total_tokens"":11746},""utc_end"":""2026-09-15T14:30:00.890104+00:00"",""utc_start"":""2026-09-15T14:29:56.236144+00:00""}"
4,2026-09-15T14:30:04.852766+00:00,False,False,[],[],[],56480,"{""cache_read_tokens"":896,""input_tokens"":13608,""output_tokens"":231}","{""cache_read_tokens"":896,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13608,""latency_seconds"":6.509101500007091,""ledger_id"":1364,""output_tokens"":231,""request_body_sha256"":""1904e62762777e7ce4ff9744d123b220a4fd49aa547ddbaa6a97e3b350bcf1e9"",""request_bytes"":56480,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1464,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""47b24f23f59b02da66f4ead11374c53e310c3b8802879e4483c6e1e841176a3d"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":896,""completion_cost"":0.0,""completion_tokens"":231,""prompt_cost"":0.0,""prompt_tokens"":13608,""prompt_tokens_details"":{""cached_tokens"":896},""reasoning_tokens"":0,""total_tokens"":13839},""utc_end"":""2026-09-15T14:30:11.504725+00:00"",""utc_start"":""2026-09-15T14:30:04.976774+00:00""}"
5,2026-09-15T14:30:11.678796+00:00,False,False,[],[],[],67309,"{""cache_read_tokens"":10240,""input_tokens"":16265,""output_tokens"":230}","{""cache_read_tokens"":10240,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16265,""latency_seconds"":4.655194799997844,""ledger_id"":1365,""output_tokens"":230,""request_body_sha256"":""964424c4bf7d10d563c4f0eee54025a848868915a297fac8d7eb85dca1391201"",""request_bytes"":67309,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1463,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ed62e01a09eee0645dde254a32eed01d54a2ddcf733665106d34d05d04b15455"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":10240,""completion_cost"":0.0,""completion_tokens"":230,""prompt_cost"":0.0,""prompt_tokens"":16265,""prompt_tokens_details"":{""cached_tokens"":10240},""reasoning_tokens"":0,""total_tokens"":16495},""utc_end"":""2026-09-15T14:30:16.467647+00:00"",""utc_start"":""2026-09-15T14:30:11.795268+00:00""}"
6,2026-09-15T14:30:20.681776+00:00,False,False,[],[],[],88875,"{""cache_read_tokens"":14976,""input_tokens"":21650,""output_tokens"":252}","{""cache_read_tokens"":14976,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21650,""latency_seconds"":5.6925348000077065,""ledger_id"":1366,""output_tokens"":252,""request_body_sha256"":""80ee9d661dd924ed7800a0eb090e789603820bdd2659011f64c92f6525ff5031"",""request_bytes"":88875,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1581,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9379a468292f39ea7d484188c938dc64d2736d17923cf7d6c6ef400a2c1160ef"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":14976,""completion_cost"":0.0,""completion_tokens"":252,""prompt_cost"":0.0,""prompt_tokens"":21650,""prompt_tokens_details"":{""cached_tokens"":14976},""reasoning_tokens"":0,""total_tokens"":21902},""utc_end"":""2026-09-15T14:30:26.524725+00:00"",""utc_start"":""2026-09-15T14:30:20.812628+00:00""}"
7,2026-09-15T14:30:32.385623+00:00,False,True,[],[],[],81871,"{""cache_read_tokens"":3328,""input_tokens"":20091,""output_tokens"":252}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20091,""latency_seconds"":5.4735178999835625,""ledger_id"":1367,""output_tokens"":252,""request_body_sha256"":""435745d5c1ecd351ab2d6f0b0ce75df66846c8b8357817f8dd2be55dd2c8b678"",""request_bytes"":81871,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1579,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""79327e1457707ec5e434c9c87143a57d94074ac905fddac7e1035262d30ebc6f"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":252,""prompt_cost"":0.0,""prompt_tokens"":20091,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20343},""utc_end"":""2026-09-15T14:30:37.988775+00:00"",""utc_start"":""2026-09-15T14:30:32.497308+00:00""}"
8,2026-09-15T14:30:38.343459+00:00,False,True,[],[],[],76731,"{""cache_read_tokens"":3328,""input_tokens"":18881,""output_tokens"":252}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18881,""latency_seconds"":5.4773825999873225,""ledger_id"":1368,""output_tokens"":252,""request_body_sha256"":""ff05aadf0ca45113dae0b05b380e7fb7c7583af18200c348c2996ca5cc37bf7f"",""request_bytes"":76731,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1579,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3cff88e8cb1cbd10e5e3e38a748679d3e90325489533023a4d792ceb1e690233"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":252,""prompt_cost"":0.0,""prompt_tokens"":18881,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19133},""utc_end"":""2026-09-15T14:30:43.972549+00:00"",""utc_start"":""2026-09-15T14:30:38.477561+00:00""}"
9,2026-09-15T14:30:44.309782+00:00,False,False,[],[],[],89522,"{""cache_read_tokens"":17664,""input_tokens"":22079,""output_tokens"":252}","{""cache_read_tokens"":17664,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":22079,""latency_seconds"":3.8339053000090644,""ledger_id"":1369,""output_tokens"":252,""request_body_sha256"":""30de1ffbf1c3a76074772912f0893937f8bf3dc3c2d23d221ec61859b0c745a4"",""request_bytes"":89522,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1581,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""7bacd6f0c0d926fc0650489e2e74a848eaf5ef6df2c57ca891580d33e515f1e3"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":17664,""completion_cost"":0.0,""completion_tokens"":252,""prompt_cost"":0.0,""prompt_tokens"":22079,""prompt_tokens_details"":{""cached_tokens"":17664},""reasoning_tokens"":0,""total_tokens"":22331},""utc_end"":""2026-09-15T14:30:48.311548+00:00"",""utc_start"":""2026-09-15T14:30:44.459179+00:00""}"
10,2026-09-15T14:30:48.522350+00:00,False,False,[],[],[],91695,"{""cache_read_tokens"":20864,""input_tokens"":22508,""output_tokens"":252}","{""cache_read_tokens"":20864,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":22508,""latency_seconds"":4.0555734999943525,""ledger_id"":1370,""output_tokens"":252,""request_body_sha256"":""d49a5b6ae0504ba8433095a0c41fa5820484df63e7c7397c51b5d973737a19d0"",""request_bytes"":91695,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1581,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""43cb9601ddb6d803080c6cbdcadc97dea2a78ec9ef3183766f3eb9d9c03271bb"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":20864,""completion_cost"":0.0,""completion_tokens"":252,""prompt_cost"":0.0,""prompt_tokens"":22508,""prompt_tokens_details"":{""cached_tokens"":20864},""reasoning_tokens"":0,""total_tokens"":22760},""utc_end"":""2026-09-15T14:30:52.731601+00:00"",""utc_start"":""2026-09-15T14:30:48.655227+00:00""}"
