round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T08:20:48.982875+00:00,False,False,[],[],[],16223,"{""cache_read_tokens"":0,""input_tokens"":3870,""output_tokens"":250}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3870,""latency_seconds"":5.45341390001704,""ledger_id"":589,""output_tokens"":250,""request_body_sha256"":""f04ab436073f1d8df23d07c19d6249d5305d80faa99f820cf8b53b35eb4a8b16"",""request_bytes"":16223,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1646,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""cbef5c017bc3a5bd8c50cb81949bd2bab3aa6c734b5bc10b5dd85b35998d6e1a"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":250,""prompt_cost"":0.0,""prompt_tokens"":3870,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":4120},""utc_end"":""2026-09-15T08:20:54.535474+00:00"",""utc_start"":""2026-09-15T08:20:49.066447+00:00""}"
2,2026-09-15T08:20:59.044925+00:00,False,False,[],[],[],53205,"{""cache_read_tokens"":3328,""input_tokens"":12530,""output_tokens"":294}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12530,""latency_seconds"":8.865897299983772,""ledger_id"":590,""output_tokens"":294,""request_body_sha256"":""86bc73fb079a59c5db8b1aa177860f6d2e5d7fca553282ee1edff66a6f783805"",""request_bytes"":53205,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1807,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d7294b2927786e33f72177533f53a5acb095f41d9dc65c49df020f18c6f0d39d"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":294,""prompt_cost"":0.0,""prompt_tokens"":12530,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":12824},""utc_end"":""2026-09-15T08:21:08.028229+00:00"",""utc_start"":""2026-09-15T08:20:59.143432+00:00""}"
3,2026-09-15T08:21:14.242271+00:00,False,False,[],[],[],87635,"{""cache_read_tokens"":11392,""input_tokens"":21059,""output_tokens"":299}","{""cache_read_tokens"":11392,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21059,""latency_seconds"":7.457670400006464,""ledger_id"":591,""output_tokens"":299,""request_body_sha256"":""1ff9c632573df6d268fa62f24c0bb9ac523d224ae2c5083cf34ca6bc63ed2e90"",""request_bytes"":87635,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1812,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""aad83b1edbfb604625cbf34e78c5ca147237f6525811072d9e00b457b3259148"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":11392,""completion_cost"":0.0,""completion_tokens"":299,""prompt_cost"":0.0,""prompt_tokens"":21059,""prompt_tokens_details"":{""cached_tokens"":11392},""reasoning_tokens"":0,""total_tokens"":21358},""utc_end"":""2026-09-15T08:21:21.794964+00:00"",""utc_start"":""2026-09-15T08:21:14.319802+00:00""}"
4,2026-09-15T08:21:27.728936+00:00,False,True,"[""e1""]",[],[],78121,"{""cache_read_tokens"":3328,""input_tokens"":19144,""output_tokens"":121}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19144,""latency_seconds"":4.228672800003551,""ledger_id"":592,""output_tokens"":121,""request_body_sha256"":""13baee2e796a253ce24342916ad8d93f9b52ff2a3571d0d7f2fee894b205b9fc"",""request_bytes"":78121,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1055,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a5f145f2046c77a1a80c73269bc87753038b747bc47ea65a8900880a18eb940e"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":121,""prompt_cost"":0.0,""prompt_tokens"":19144,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":19265},""utc_end"":""2026-09-15T08:21:32.057869+00:00"",""utc_start"":""2026-09-15T08:21:27.806529+00:00""}"
5,2026-09-15T08:21:34.384993+00:00,False,False,"[""e1""]",[],[],91820,"{""cache_read_tokens"":17920,""input_tokens"":22570,""output_tokens"":183}","{""cache_read_tokens"":17920,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":22570,""latency_seconds"":5.1642118000017945,""ledger_id"":593,""output_tokens"":183,""request_body_sha256"":""daa60583a5de5a78e3024464282d01c8492d80b87db560b3affb1506b443da3e"",""request_bytes"":91820,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1416,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f4e31764fd79f0868d40b5249fe95699c81c5c2aea8941f7e991dce7c148b789"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":17920,""completion_cost"":0.0,""completion_tokens"":183,""prompt_cost"":0.0,""prompt_tokens"":22570,""prompt_tokens_details"":{""cached_tokens"":17920},""reasoning_tokens"":0,""total_tokens"":22753},""utc_end"":""2026-09-15T08:21:39.820235+00:00"",""utc_start"":""2026-09-15T08:21:34.627339+00:00""}"
6,2026-09-15T08:21:42.060570+00:00,False,True,"[""e1"",""e2""]",[],[],75626,"{""cache_read_tokens"":3328,""input_tokens"":18640,""output_tokens"":144}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18640,""latency_seconds"":4.594928800011985,""ledger_id"":594,""output_tokens"":144,""request_body_sha256"":""27a61beed32405be61478b5f83520dfa2981aecbb88f4a1f2401f51c1d06f1cc"",""request_bytes"":75626,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1179,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""0cf37f77ddd1975c306b14dd4adec84b8b9078a4d8f780278c1a09d10a3494ec"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":144,""prompt_cost"":0.0,""prompt_tokens"":18640,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18784},""utc_end"":""2026-09-15T08:21:46.767024+00:00"",""utc_start"":""2026-09-15T08:21:42.151764+00:00""}"
7,2026-09-15T08:21:48.608577+00:00,False,False,"[""e1"",""e2""]",[],[],89811,"{""cache_read_tokens"":17408,""input_tokens"":22251,""output_tokens"":138}","{""cache_read_tokens"":17408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":22251,""latency_seconds"":5.218625000008615,""ledger_id"":595,""output_tokens"":138,""request_body_sha256"":""4ac75bfff4a65de0997b6983adefcb14541c973c4010f89b5147faaf1bbe6f5a"",""request_bytes"":89811,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1144,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""70ecf867411d7f26c09cfdbd8941e32669f8449211b0d7fc7e10510adf6b913f"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":17408,""completion_cost"":0.0,""completion_tokens"":138,""prompt_cost"":0.0,""prompt_tokens"":22251,""prompt_tokens_details"":{""cached_tokens"":17408},""reasoning_tokens"":0,""total_tokens"":22389},""utc_end"":""2026-09-15T08:21:53.931385+00:00"",""utc_start"":""2026-09-15T08:21:48.694552+00:00""}"
8,2026-09-15T08:21:55.802459+00:00,False,True,"[""e1"",""e2""]","[""e1""]",[],82915,"{""cache_read_tokens"":3328,""input_tokens"":20560,""output_tokens"":133}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20560,""latency_seconds"":3.696826900006272,""ledger_id"":596,""output_tokens"":133,""request_body_sha256"":""1db420b623e53a63e32bc07ba0eebfc3b4a67a8e27397a57468cbc61778d6c13"",""request_bytes"":82915,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1104,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e92c2787e9207f5e6f01492ac2ef4e5c1b1be84d15465dd9af07f77d88fbe356"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":133,""prompt_cost"":0.0,""prompt_tokens"":20560,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20693},""utc_end"":""2026-09-15T08:21:59.660859+00:00"",""utc_start"":""2026-09-15T08:21:55.945062+00:00""}"
9,2026-09-15T08:22:01.183907+00:00,False,True,"[""e1"",""e2""]","[""e1""]",[],83361,"{""cache_read_tokens"":3328,""input_tokens"":20681,""output_tokens"":112}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20681,""latency_seconds"":4.35613130001002,""ledger_id"":597,""output_tokens"":112,""request_body_sha256"":""934e29fb87a2d60432722170c12ff7f3a2bdaf69e60e898034c1657a16925de1"",""request_bytes"":83361,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1024,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""69997400e2b428169f8e92429068abaff5ffcdb8bd33fa87f89421613f6a017c"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":112,""prompt_cost"":0.0,""prompt_tokens"":20681,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20793},""utc_end"":""2026-09-15T08:22:05.636121+00:00"",""utc_start"":""2026-09-15T08:22:01.262556+00:00""}"
10,2026-09-15T08:22:05.973355+00:00,False,False,"[""e1"",""e2"",""e3""]","[""e1""]",[],87585,"{""cache_read_tokens"":18560,""input_tokens"":21707,""output_tokens"":120}","{""cache_read_tokens"":18560,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21707,""latency_seconds"":7.5400087000161875,""ledger_id"":598,""output_tokens"":120,""request_body_sha256"":""52a3482d67a4fde90fff0f87cd251d6981f0270db33dd60c1a628084cd09689b"",""request_bytes"":87585,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1054,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""dbc13cddb543e1aa9ce644ad7977b67941662b6c49ead722ffe2dc1b90eda873"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":18560,""completion_cost"":0.0,""completion_tokens"":120,""prompt_cost"":0.0,""prompt_tokens"":21707,""prompt_tokens_details"":{""cached_tokens"":18560},""reasoning_tokens"":0,""total_tokens"":21827},""utc_end"":""2026-09-15T08:22:13.676061+00:00"",""utc_start"":""2026-09-15T08:22:06.101983+00:00""}"
