round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
1,6,2026-09-14T10:19:11.048073+00:00,award created 2000s book translated over twenty five languages,"[""award"",""created"",""2000s"",""book"",""translated"",""over"",""twenty"",""five"",""languages""]","""award"" OR ""created"" OR ""2000s"" OR ""book"" OR ""translated"" OR ""over"" OR ""twenty"" OR ""five"" OR ""languages""",5,582beb748c629e5b15c0c51df23bd8d14735e6f2cda25df6b1d73ad10f508be3,2c62e031dfb8259161e3ca6da2cb8138f3086ff29e3f2dfc9cd90d500cd7a544,False,"[""d1"",""d2"",""d3"",""d4"",""d5""]","[""26607"",""81265"",""57021"",""56350"",""84033""]","[{""docid"":""26607"",""score"":15.115413819924497,""snippet"":"" ... authors/books, translators, and publishers/editors, through translation and publication grants overseas. Additionally, they have also created the Worth Sharing and Lifelong Favorites publications, which I mentioned previously, with the hopes of reaching as many international publishers as possible to further their mission.\n\nRegarding foreign language translation and ... "",""title"":""https://www.asymptotejournal.com/interview/an-interview-with-shun-inoue-from-the-japan-foundation/""},{""docid"":""81265"",""score"":15.078521335682511,""snippet"":"" ... and books in print and online, including in Research in African Literatures, Biography, Imbizo, Teaching Life Writing Texts (MLA, 2008), \""Two Lines,\"" and Warscapes.\n\nProf. Charles Cantalupo\n\nDisciplines: Literature\n\nBroad research areas: Eritrean literature and translation; African language literary translation; poetry\n\nPeriod: Twentieth-Century (1900-2000), Twenty-first ... "",""title"":""https://wendybelcher.com/african-literature/ethiopianists/""},{""docid"":""57021"",""score"":14.918704439651965,""snippet"":"" ... She has translated three novels by the Italian writer Domenico Starnone, and is the editor of The Penguin Book of Italian Short Stories. A contributor for over twenty-five years toThe New Yorker magazine, she has published critical essays on authors including Ovid, Dante, Primo Levi, Alessandro Manzoni ... "",""title"":""https://barnard.edu/profiles/jhumpa-lahiri""},{""docid"":""56350"",""score"":14.778065896347652,""snippet"":"" ... Published in more than thirty languages, she has eleven books in translation including Patuvachki Dnevnik, which was awarded the Zlaten Prsten. In 2009, she received a Cholmondeley Award … Read More\n\n2011 Judges\n\nTim Lilburn\n\nTim Lilburn was born in Regina, Saskatchewan. He has published eight books of poetry ... "",""title"":""https://griffinpoetryprize.com/judges/""},{""docid"":""84033"",""score"":14.575221645218175,""snippet"":"" ... Now living in Montreal, she works as a language professional in cinema, education, and literary translation. Arielle translated 21 Days in October a YA novel by Magali Favre.\n\nPeter McCambridge is a full-time, award-winning literary translator. Originally from Ireland, Peter holds a BA in modern languages ... "",""title"":""https://www.barakabooks.com/authors/""}]"
1,14,2026-09-14T10:19:12.046164+00:00,literary award founded 2000s book contender translated 25 languages,"[""literary"",""award"",""founded"",""2000s"",""book"",""contender"",""translated"",""25"",""languages""]","""literary"" OR ""award"" OR ""founded"" OR ""2000s"" OR ""book"" OR ""contender"" OR ""translated"" OR ""25"" OR ""languages""",5,31427478020d68a8a3f91c57612001fddf3c776cf7ae23d400d124030aeb029e,40259884bf34a51b0e93b342efcf796cbc90535f23a1c3f2df4eca81683459d8,False,"[""d6"",""d7"",""d8"",""d9"",""d10""]","[""43558"",""38155"",""32505"",""46767"",""64436""]","[{""docid"":""43558"",""score"":19.90558379529292,""snippet"":"" ... translator, Heaney's most famous work is the translation of the epic Anglo-Saxon poem Beowulf (2000). Considered groundbreaking because of the freedom he took in using modern language, the book is largely credited with revitalizing what had become something of a tired chestnut in the literary world ... "",""title"":""https://www.poetryfoundation.org/poets/seamus-heaney""},{""docid"":""38155"",""score"":18.82146995138036,""snippet"":"" ... She was shortlisted for the 2016 Scotiabank Giller Prize for The Party Wall, which is an English translation of her French-language short story collection Le mur mitoyen. Leroux won the 2019 Governor General's Literary Award for English to French translation for her translation of Do Not ... "",""title"":""https://www.cbc.ca/books/the-top-20-canadian-books-of-2024-so-far-1.7252475""},{""docid"":""32505"",""score"":18.652100175225822,""snippet"":"" ... Books of 1998\"" (year-end best-of) | |\n| Dec2009 | Planisphere | \""Editors' Choice\"" (recent books of interest) | |\n| Jun2011 | Illuminations | \""Editors' Choice\"" (recent books of interest) | |\n\nOxford-Weidenfeld Translation Prize\n\nThe annual Oxford-Weidenfeld Translation Prize is an award recognizing \""book-length literary translations into English from any living European language ... "",""title"":""https://en.wikipedia.org/wiki/List_of_awards_and_honors_received_by_John_Ashbery""},{""docid"":""46767"",""score"":18.59174222149063,""snippet"":"" ... It has been translated into 50 languages. The most for any author, dead or alive.\n\nIn 2005, Time magazine named the \""milestone in African literature\"", Achebe's magnum opus, one of the 'best 100 English language novels written since 1923' — the year Time was founded.\n\nThings Fall Apart ... "",""title"":""https://paanluelwel.com/2011/10/21/prof-taban-lo-liyong-south-sudanese-literary-icon-and-an-african-philosopher/""},{""docid"":""64436"",""score"":18.40899794341812,""snippet"":"" ... participate in wider literary and public cultures. The book also examines the material culture of letter writing and the ways letter writing by women was portrayed.\n\nFind this resource:\n\nShuffleton, Frank. \""In Different Voices: Gender in the American Republic of Letters.\"" Early American Literature 25.3 (1990): 289 ... "",""title"":""https://www.oxfordbibliographies.com/display/document/obo-9780199730414/obo-9780199730414-0187.xml""}]"
1,22,2026-09-14T10:19:12.734764+00:00,international book award established 2000s translated many languages,"[""international"",""book"",""award"",""established"",""2000s"",""translated"",""many"",""languages""]","""international"" OR ""book"" OR ""award"" OR ""established"" OR ""2000s"" OR ""translated"" OR ""many"" OR ""languages""",5,a32a53e693516a9c2acd59f29344856fa5b17ebec222c0c7679c337205f941f6,062209da4e26a5813445346cebf6d5d39a1b519be842addb298f7b2c654441af,False,"[""d11"",""d12"",""d13"",""d14"",""d15""]","[""10270"",""3002"",""7272"",""31267"",""70306""]","[{""docid"":""10270"",""score"":13.068734466216773,""snippet"":"" ... She translated the work into English, and during this time she also began translating Italian-language books by other authors. Her translation of Domenico Starnone's Trick (2018) was a finalist for a National Book Award for translated literature. These experiences inspired the essay collection Translating Myself and ... "",""title"":""https://www.britannica.com/biography/Jhumpa-Lahiri""},{""docid"":""3002"",""score"":12.895275380744653,""snippet"":"" ... In 2016, the award was significantly reconfigured, and is now given annually to a single book in English translation, with a £50,000 prize for the winning title, shared equally between author and translator. The award has been known as the International Booker Prize since the Man Group ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""7272"",""score"":12.815920231848317,""snippet"":"" ... Journalism Prize (2000)\n\nJOURNALISM PRIZE (2000). Awarded by a Committee of faculty and administrators to the student reporter who writes the best story on some aspect of international affairs or foreign relations appearing in a Yale publication.\n\nL.C. Lichty and E.O. Waters Prize in Mechanical Engineering ... "",""title"":""https://secretary.yale.edu/services-resources/lectureships-fellowships-and-prizes/department-prizes""},{""docid"":""31267"",""score"":12.697942050258897,""snippet"":"" ... Many of his books have won various awards in South Africa, UK and US, and several have been included in international selections. Three of his books have been included in the IBBY Honour Lists: The Boy on the Beach (1998) in 2000, Yebo, Jamela! (What's cooking, Jamela ... "",""title"":""https://www.ibby.org/subnavigation/archives/hans-christian-andersen-awards/2020""},{""docid"":""70306"",""score"":12.557697669730524,""snippet"":"" ... A leading international authority on the literature of Ireland, both in English and Irish, Kiberd has authored scores of articles and many books, including Synge and the Irish Language, Men and Feminism in Irish Literature, Irish Classics, The Irish Writer and the World, Inventing Ireland, and, most recently ... "",""title"":""https://english.nd.edu/people/emeriti/""}]"
1,31,2026-09-14T10:19:13.552507+00:00,author born city where another author grew up prize winning book,"[""author"",""born"",""city"",""where"",""another"",""grew"",""up"",""prize"",""winning"",""book""]","""author"" OR ""born"" OR ""city"" OR ""where"" OR ""another"" OR ""grew"" OR ""up"" OR ""prize"" OR ""winning"" OR ""book""",5,568c3c72c4ea7e6b9982380af79449a67dd14ce17db8ba207f81b91e2b185481,d94146051275afb41bf83e87bad18bb025dc9ce771fe55c9705221d3a705c6b4,False,"[""d16"",""d17"",""d18"",""d19"",""d20""]","[""58040"",""6058"",""50045"",""14613"",""23504""]","[{""docid"":""58040"",""score"":13.239745385079884,""snippet"":"" ... Nevada Barr\n\nKnown for: \""Track of the Cat\"" (Anna Pigeon book series)\n\nNevada Barr (whose name earned her points in making this list) essentially grew up in an airport in the Sierras, where her parents worked as pilots and mechanics.\n\nThe Yerington, Nevada-born author wove her experiences ... "",""title"":""https://www.businessinsider.com/most-famous-authors-from-every-us-state-2017-3""},{""docid"":""6058"",""score"":13.063685728581481,""snippet"":"" ... is the award-winning author of three poetry collections and the novel Salt Houses. She lives in New York City.\n\nWhat It Means When a Man Falls from the Sky by Lesley Nneka Arimah\n\nLesley Nneka Arimah was born in the UK and grew up in Nigeria and ... "",""title"":""https://www.aspeninstitute.org/blog-posts/20-new-works-fiction-social-impact/""},{""docid"":""50045"",""score"":13.014160454866444,""snippet"":"" ... books it deals with issues of family, growing up and stepping into the world. But it strives to connect these experiences to broader social issues, though never in a didactic fashion\"". In 2008 the Rolex Mentor and Protégé Arts Initiative supported her mentorship under Nobel Prize-winning author ... "",""title"":""https://www.goodreads.com/topic/show/22141667-winners-of-the-miles-franklin-literary-award""},{""docid"":""14613"",""score"":12.864647049131962,""snippet"":"" ... He won the National Book Critics Circle Award in 1996, and the Pulitzer Prize for Biography or Autobiography in 1997.\n\nHarriet Doerr\n\nDoerr grew up in California before marrying and moving to Mexico, where her husband was working to restore a family-owned copper mine. The time she ... "",""title"":""https://freedomsquarefl.com/blog/authors-who-got-famous-later-in-life/""},{""docid"":""23504"",""score"":12.764646270273492,""snippet"":"" ... He was born in Bristol and grew up in Keynsham.\n\nJenny Jones is a British professional snowboarder who became the first British person to win an Olympic medal in a snow event after winning bronze in slopestyle at the 2014 Winter Olympics in Sochi. Jones was born in ... "",""title"":""https://visitbristol.co.uk/discover/about-bristol/famous-bristolians/""}]"
1,39,2026-09-14T10:19:14.855266+00:00,author grew up city prize winner born same city,"[""author"",""grew"",""up"",""city"",""prize"",""winner"",""born"",""same""]","""author"" OR ""grew"" OR ""up"" OR ""city"" OR ""prize"" OR ""winner"" OR ""born"" OR ""same""",5,ead0fe1aa30dcec6df1b5bcfffa9ce0b3bc9ab7fa725810150a6fe0c346e814d,0c59e38ccc6cada1322e0863577aa349f806e4effb964bf5492bf71360197009,False,"[""d21"",""d22"",""d23"",""d17"",""d24""]","[""50278"",""65921"",""18890"",""6058"",""25694""]","[{""docid"":""50278"",""score"":13.839914276838803,""snippet"":"" ... Total prize fund: £6,000.\n\nTHE QUEEN'S KNICKERS AWARD WINNER: ELENA AREVALO MELVILLE FOR UMBRELLA (SCALLYWAG PRESS) AWARDED £5,000\n\nElena Arevalo Melville grew up in tropical Guatemala, studied architecture in Barcelona, and now lives in Cambridge with her partner and children. She has an MA in ... "",""title"":""https://societyofauthors.org/2020/06/18/winners-of-the-2020-society-of-authors-awards/""},{""docid"":""65921"",""score"":13.719373393572921,""snippet"":"" ... Daniel Halpern was born in Syracuse, New York, grew up in Los Angeles and Seattle, and has lived in Tangier, Morocco, New York City and Princeton. He is the author of nine collections of poetry, most recently Something Shining. For 25 years, Halpern edited the international literary magazine ... "",""title"":""https://centerforfiction.org/grants-awards/medal-for-editorial-excellence/medal-for-editorial-excellence-past-recipients/""},{""docid"":""18890"",""score"":13.609986213172427,""snippet"":"" ... Giller Prize shortlisted - Alligator\n\n2003:Winterset Award for Excellence in Newfoundland Writing - Open\n\n2002: Giller Prize short-listed - Open\n\nCanadian Authors Association Jubilee Award (short fiction)\n\nMar 15 Camilla Gibb\n\nMar 29 Larissa Lai\n\nLarissa Lai was born in California in 1967. She grew up in Newfoundland, and ... "",""title"":""https://www.yorku.ca/laps/huma/canadian-writers/""},{""docid"":""6058"",""score"":13.577043862393246,""snippet"":"" ... Nneka Arimah was born in the UK and grew up in Nigeria and wherever else her father was stationed for work. She has been a finalist for a National Magazine Award and the Caine Prize, and a winner of the African Commonwealth Short Story Prize and an O ... "",""title"":""https://www.aspeninstitute.org/blog-posts/20-new-works-fiction-social-impact/""},{""docid"":""25694"",""score"":13.562545198730463,""snippet"":"" ... that it might show us a different way of living.'\n\nTHE GORDON BOWKER VOLCANO PRIZE RUNNER-UP: CECILE PIN FOR WANDERING SOULS (HARPERCOLLINS UK, 4TH ESTATE)\n\nCecile Pin grew up in Paris and New York City, and is now based in London. Her debut novel Wandering Souls was ... "",""title"":""https://societyofauthors.org/2024/06/20/spanning-genres-showing-outstanding-depths-celebrating-the-2024-society-of-authors-awards-winners/""}]"
1,46,2026-09-14T10:19:15.633986+00:00,literary prize winner born same city another author grew up,"[""literary"",""prize"",""winner"",""born"",""same"",""city"",""another"",""author"",""grew"",""up""]","""literary"" OR ""prize"" OR ""winner"" OR ""born"" OR ""same"" OR ""city"" OR ""another"" OR ""author"" OR ""grew"" OR ""up""",5,8c7233f359c4ec1d84c685fc95de1ee70b0661e3dec05bd0c46dc852af6419a3,c1856741caa1864cf14461eae6b820c08fd7c54eb9bb8982062a80fba57a4b0f,False,"[""d22"",""d4"",""d23"",""d17"",""d24""]","[""65921"",""56350"",""18890"",""6058"",""25694""]","[{""docid"":""65921"",""score"":18.603133421962745,""snippet"":"" ... Daniel Halpern was born in Syracuse, New York, grew up in Los Angeles and Seattle, and has lived in Tangier, Morocco, New York City and Princeton. He is the author of nine collections of poetry, most recently Something Shining. For 25 years, Halpern edited the international literary magazine ... "",""title"":""https://centerforfiction.org/grants-awards/medal-for-editorial-excellence/medal-for-editorial-excellence-past-recipients/""},{""docid"":""56350"",""score"":18.30828566625469,""snippet"":"" ... Smith is the author of three acclaimed books of poetry: The Body's Question, winner of the Cave Canem Poetry Prize; Duende, winner of the James Laughlin Award of the Academy of American Poets and an Essence Literary Award; and, most recently, Life on Mars, winner of the ... "",""title"":""https://griffinpoetryprize.com/judges/""},{""docid"":""18890"",""score"":18.2580594996657,""snippet"":"" ... Giller Prize shortlisted - Alligator\n\n2003:Winterset Award for Excellence in Newfoundland Writing - Open\n\n2002: Giller Prize short-listed - Open\n\nCanadian Authors Association Jubilee Award (short fiction)\n\nMar 15 Camilla Gibb\n\nMar 29 Larissa Lai\n\nLarissa Lai was born in California in 1967. She grew up in Newfoundland, and ... "",""title"":""https://www.yorku.ca/laps/huma/canadian-writers/""},{""docid"":""6058"",""score"":18.250710565820892,""snippet"":"" ... literary journals, and is the award-winning author of three poetry collections and the novel Salt Houses. She lives in New York City.\n\nWhat It Means When a Man Falls from the Sky by Lesley Nneka Arimah\n\nLesley Nneka Arimah was born in the UK and grew up ... "",""title"":""https://www.aspeninstitute.org/blog-posts/20-new-works-fiction-social-impact/""},{""docid"":""25694"",""score"":18.202421152055418,""snippet"":"" ... that it might show us a different way of living.'\n\nTHE GORDON BOWKER VOLCANO PRIZE RUNNER-UP: CECILE PIN FOR WANDERING SOULS (HARPERCOLLINS UK, 4TH ESTATE)\n\nCecile Pin grew up in Paris and New York City, and is now based in London. Her debut novel Wandering Souls was ... "",""title"":""https://societyofauthors.org/2024/06/20/spanning-genres-showing-outstanding-depths-celebrating-the-2024-society-of-authors-awards-winners/""}]"
2,58,2026-09-14T10:19:20.618686+00:00,Jan Michalski Prize created 2009 book translated 25 languages,"[""jan"",""michalski"",""prize"",""created"",""2009"",""book"",""translated"",""25"",""languages""]","""jan"" OR ""michalski"" OR ""prize"" OR ""created"" OR ""2009"" OR ""book"" OR ""translated"" OR ""25"" OR ""languages""",5,82e616b02b734961ce0417841a811327821dd8fb5e7e900467d24dfc6b394bf3,0c5e5ec82f04d82f0c98ad51885669e95d2696ac0f1a33894f47d9171e9a37a4,False,"[""d25"",""d26"",""d27"",""d28"",""d29""]","[""74546"",""5349"",""83615"",""41360"",""23230""]","[{""docid"":""74546"",""score"":23.021253801500315,""snippet"":"" ... Conrad (Józef Teodor Konrad Korzeniowski), English-language novelist\n* Stanisław Czerniecki, landowner and chef, author of the first Cookery book in Polish 1682\n* Lucyna Ćwierczakiewiczowa, cookbook author\n* Maria Dąbrowska, novelist and translator of the Diary of Samuel Pepys into Polish\n* Johannes Dantiscus (Jan Dantyszek), Latin poet and Prince-Bishop ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Polish_people""},{""docid"":""5349"",""score"":22.891055667772292,""snippet"":"" ... I decided to make it a structural part of the book, too, to have the story be told supposedly by Emi in Polish, which is not her native language, and then translated into English by her arch nemesis. Because the translator is constantly interjecting through the footnotes, the ... "",""title"":""https://thecreativeindependent.com/people/author-and-translator-jennifer-croft-on-challenging-preconceived-notions/""},{""docid"":""83615"",""score"":22.325650550666893,""snippet"":"" ... a New York Times Notable Book. Her work has been translated into over 20 languages and is being adapted for film and television. She is a recipient of the Rome Prize in Literature as well as fellowships from the Lannan, Jan Michalski and Santa Maddalena Foundations. She teaches ... "",""title"":""https://manor-mill.com/prose-authors""},{""docid"":""41360"",""score"":21.858492511980447,""snippet"":"" ... Her debut novel We That Are Young won the 2018 Desmond Elliott Prize and was also nominated for international awards including the Rathbones Folio Prize, the Jan Michalski Prize and the Shakti Bhatt First Book Award. It was a Book of the Decade in The Hindu, a top ... "",""title"":""https://www.andotherstories.org/about-us/""},{""docid"":""23230"",""score"":20.9255957832423,""snippet"":"" ... Her work has been translated into 21 languages and is being adapted for film and television. A recipient of fellowships from the Lannan, Santa Maddalena, and Jan Michalski foundations, Katie has written for publications including The New York Times Book Review, The Guardian, Granta, BOMB, Triple Canopy, and ... "",""title"":""https://artsandsciences.syracuse.edu/english-department/creative-writing-mf-program/raymond-carver-reading-series/previous-raymond-carver-reading-series/""}]"
2,66,2026-09-14T10:19:21.400374+00:00,International Booker Prize 2016 winner book released preceding year,"[""international"",""booker"",""prize"",""2016"",""winner"",""book"",""released"",""preceding"",""year""]","""international"" OR ""booker"" OR ""prize"" OR ""2016"" OR ""winner"" OR ""book"" OR ""released"" OR ""preceding"" OR ""year""",5,35c3a0f162a3101dd3703c3ec44003497c914d70a00b6e45a550602b387a00d5,f79e9fe39aa045b201b0a2f48caae90f67a10a86c65bdec939a5fa2ad40c135d,False,"[""d30"",""d31"",""d32"",""d12"",""d33""]","[""53487"",""62176"",""605"",""3002"",""54683""]","[{""docid"":""53487"",""score"":24.63824789821121,""snippet"":"" ... the territory of the UK in the preceding year in English. The 1991 Booker Prize set the stage for the establishment of the Women's Prize for Fiction since it did not include a female in its six shortlisted books. A team of men and women engaged in ... "",""title"":""https://www.worldatlas.com/articles/the-most-prestigious-literary-awards-in-the-world.html""},{""docid"":""62176"",""score"":23.906922690384985,""snippet"":"" ... The book was the joint winner of the 2019 Booker Prize.\n\nNonfiction\n\nIn 2008, Atwood published Payback: Debt and the Shadow Side of Wealth, a collection of five lectures delivered as part of the Massey Lectures from October 12 to November 1, 2008. The book was released in ... "",""title"":""https://en.wikipedia.org/wiki/Margaret_Atwood""},{""docid"":""605"",""score"":21.457761008282493,""snippet"":"" ... is a Canadian author who wrote the Man Booker Prize–winning novel Life of Pi, an international bestseller published in more than 50 territories. It has sold more than 12 million copies worldwide and spent more than a year on the bestseller lists of the New York Times ... "",""title"":""https://en.wikipedia.org/wiki/Yann_Martel""},{""docid"":""3002"",""score"":21.45504209500147,""snippet"":"" ... Four guest speakers/judges debated a shortlist of four books from a given year from before the introduction of the Booker Prize, and a winner was chosen. Unlike the real Booker Prize (1969 through 2014), writers from outside the Commonwealth were also considered. In 2008, the winner for ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""54683"",""score"":21.31360704662469,""snippet"":"" ... prize cycle when a different non-white author won the Booker Prize to those whose books were released in a prize cycle when a non-white author did not win the Booker Prize.\n\nTable 4 presents results for Hypothesis 3, finding significant effects of a same-year penalty ... "",""title"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10837049/""}]"
2,73,2026-09-14T10:19:22.310211+00:00,literary award founded 2000s winner born city author grew up,"[""literary"",""award"",""founded"",""2000s"",""winner"",""born"",""city"",""author"",""grew"",""up""]","""literary"" OR ""award"" OR ""founded"" OR ""2000s"" OR ""winner"" OR ""born"" OR ""city"" OR ""author"" OR ""grew"" OR ""up""",5,9b4e9ffd32e8e8bc5831767af6b858b23287b00fb0a87ee2b895bc82abc8b3e0,68d242725ec3f6924cbc309f8678a8f82bb88b140806b7d87fd14c94575cee5a,False,"[""d23"",""d18"",""d34"",""d4"",""d35""]","[""18890"",""50045"",""99552"",""56350"",""64684""]","[{""docid"":""18890"",""score"":18.308848092857847,""snippet"":"" ... Gibb was the winner of the Trillium Book Award in 2006, a Scotiabank Giller Prize short list nominee in 2005, winner of the city of Toronto Book Award in 2000 and the recipient of the CBC Canadian Literary Award for short fiction in 2001. Her books have been ... "",""title"":""https://www.yorku.ca/laps/huma/canadian-writers/""},{""docid"":""50045"",""score"":17.82729398020934,""snippet"":"" ... Tom Flood was born in Sydney in New South Wales, the son of writer Dorothy Hewett and grew up in Western Australia. His first novel Oceana Fine won the 1988 Australian/Vogel Literary Award, the 1990 Miles Franklin Award and the 1990 Vance Palmer Prize for Fiction. He ... "",""title"":""https://www.goodreads.com/topic/show/22141667-winners-of-the-miles-franklin-literary-award""},{""docid"":""99552"",""score"":17.778527179484502,""snippet"":"" ... 2010)Stone Award for Lifetime Literary Achievement (2012)Jerusalem Prize (2019)\nnotable_works: A Garden of Earthly Delights (1967), Them (1969), The Wheel of Love (1970), Wonderland (1971), Black Water (1992), Blonde (2000), High Lonesome: New & Selected Stories, 1966–2006 (2006)\nspouses: | }}\n\nJoyce Carol Oates (born June 16 ... "",""title"":""https://en.wikipedia.org/wiki/Joyce_Carol_Oates""},{""docid"":""56350"",""score"":17.75358488362457,""snippet"":"" ... Award, the Alaska Literary Award, and fellowships from the Rasmuson Foundation, the Native Arts … Read More\n\nGeorge Szirtes\n\nGeorge Szirtes was born in Budapest in 1948 and came to England as a refugee with his parents and younger brother following the Hungarian Uprising of 1956. He grew up ... "",""title"":""https://griffinpoetryprize.com/judges/""},{""docid"":""64684"",""score"":17.673251440760712,""snippet"":"" ... Henry Award\n* 1986 St. Louis Literary Award from the Saint Louis University Library Associates\n* 1988 National Medal of Arts\n* 1989 PEN/Malamud Award\n* 1989 Peggy V. Helmerich Distinguished Author Award\n* 1990 National Book Foundation's lifetime Medal for Distinguished Contribution to American Letters\n*1997 National Jewish Book Award ... "",""title"":""https://en.wikipedia.org/wiki/Saul_Bellow""}]"
2,79,2026-09-14T10:19:22.998070+00:00,book translated into 25 languages shortlisted award 2010s,"[""book"",""translated"",""into"",""25"",""languages"",""shortlisted"",""award"",""2010s""]","""book"" OR ""translated"" OR ""into"" OR ""25"" OR ""languages"" OR ""shortlisted"" OR ""award"" OR ""2010s""",5,ddbd6ab176e7922dde8f5c284154ddd6d85869f55507385b9bb6f6a2f22ebb4f,51f5992b321eebc47a7ba2ef50998cde4f45d36439173c2da5e38556b55a4a15,False,"[""d12"",""d28"",""d36"",""d37"",""d38""]","[""3002"",""41360"",""73337"",""58655"",""50458""]","[{""docid"":""3002"",""score"":20.507991934331578,""snippet"":"" ... Literary critics have noted that it is a mark of distinction for authors to be selected for inclusion in the shortlist or to be nominated for the \""longlist\"".\n\nA sister prize, the International Booker Prize, is awarded for a work of fiction translated into English and published in ... "",""title"":""https://en.wikipedia.org/wiki/Booker_Prize""},{""docid"":""41360"",""score"":19.45100242736873,""snippet"":"" ... Publicist Nichola Smalley leaves for a full-time translation career and Michael Watson steps into her shoes.\n\n2023\n\nPrize attention included a British Book Award shortlisting for Aftermath in the Book of the Year category and the International Booker Prize shortlisting for Eva Baltasar's Boulder (transl. Julia ... "",""title"":""https://www.andotherstories.org/about-us/""},{""docid"":""73337"",""score"":19.142979520064234,""snippet"":"" ... Morrall was also shortlisted for British Newcomer of the Year 2003. Her fourth novel, The Man who Disappeared, was selected for the TV Book Club 2010. In 2012 The Roundabout Man was released to critical acclaim.\n\nHer novels have been translated into many languages across the world.\n\nClare ... "",""title"":""https://www.ruberybookaward.com/judges.html""},{""docid"":""58655"",""score"":19.08823287305625,""snippet"":"" ... translated into English, French, German, Serbian, and Korean. She is represented by the Astier-Pécher Literary Agency. She was born in Mainpuri, and this is the first of her books to be published in the United Kingdom. She has received and been shortlisted for a number of awards ... "",""title"":""https://publishingperspectives.com/2022/05/geetanjali-shree-and-daisy-rockwell-win-the-international-booker-prize/""},{""docid"":""50458"",""score"":19.07377437960811,""snippet"":"" ... if he were someone both wise and ignorant.\""\n\nMore than two million copies of Saramago's books have been sold in Portugal alone and his work has been translated into 25 languages. A proponent of libertarian communism, Saramago criticized institutions such as the Catholic Church, the European Union ... "",""title"":""https://en.wikipedia.org/wiki/Jos%C3%A9_Saramago""}]"
