round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-14T10:19:06.489649+00:00,False,False,[],[],[],7347,"{""cache_read_tokens"":0,""input_tokens"":1849,""output_tokens"":122}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1849,""latency_seconds"":4.501044699980412,""ledger_id"":266,""output_tokens"":122,""request_body_sha256"":""7aee7431c832a17a9ace62dcda956fd75e865a7e2deaba6eef6227b99af127a8"",""request_bytes"":7347,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1241,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""99d070c08f5a5aa0dad90af3380ec0cb7437805eb2a12128278cb2d4ae3d0791"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":122,""prompt_cost"":0.0,""prompt_tokens"":1849,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":1971},""utc_end"":""2026-09-14T10:19:11.017401+00:00"",""utc_start"":""2026-09-14T10:19:06.500943+00:00""}"
2,2026-09-14T10:19:16.383929+00:00,False,False,[],[],[],24343,"{""cache_read_tokens"":1408,""input_tokens"":5726,""output_tokens"":214}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":5726,""latency_seconds"":4.16881070000818,""ledger_id"":267,""output_tokens"":214,""request_body_sha256"":""f06e04dceec05c16c5e1d26244710e22857ea4502c84bb012e733d65d3d89db9"",""request_bytes"":24343,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1590,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""88c825540d6e8a8056adab734733f4a0bad4e68e5bf99e869a0bb79db376166f"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":214,""prompt_cost"":0.0,""prompt_tokens"":5726,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":5940},""utc_end"":""2026-09-14T10:19:20.584207+00:00"",""utc_start"":""2026-09-14T10:19:16.395289+00:00""}"
3,2026-09-14T10:19:24.894111+00:00,False,False,[],[],[],43144,"{""cache_read_tokens"":5376,""input_tokens"":10038,""output_tokens"":172}","{""cache_read_tokens"":5376,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":10038,""latency_seconds"":5.373767199984286,""ledger_id"":268,""output_tokens"":172,""request_body_sha256"":""99c1bad880b2f6f1629b01ef1de829f34a860fcdf9ba92e7c48cbcf5445beda4"",""request_bytes"":43144,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1414,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4dad3ee9b3df1ef71bc0e35311a21e137d9b4f9016449929265e1c3f26841841"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":5376,""completion_cost"":0.0,""completion_tokens"":172,""prompt_cost"":0.0,""prompt_tokens"":10038,""prompt_tokens_details"":{""cached_tokens"":5376},""reasoning_tokens"":0,""total_tokens"":10210},""utc_end"":""2026-09-14T10:19:30.295182+00:00"",""utc_start"":""2026-09-14T10:19:24.906665+00:00""}"
4,2026-09-14T10:19:34.399554+00:00,False,False,[],[],[],60203,"{""cache_read_tokens"":9088,""input_tokens"":13977,""output_tokens"":215}","{""cache_read_tokens"":9088,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13977,""latency_seconds"":5.894423299992923,""ledger_id"":269,""output_tokens"":215,""request_body_sha256"":""5086a1fbadfe4621c4dafa228b2809c220e433dcd75b52c38e0bb97b32a179bb"",""request_bytes"":60203,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1582,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2682dfc59f0500078193709a015b2161c0625741d40559e68e79c64d8c42fa52"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":9088,""completion_cost"":0.0,""completion_tokens"":215,""prompt_cost"":0.0,""prompt_tokens"":13977,""prompt_tokens_details"":{""cached_tokens"":9088},""reasoning_tokens"":0,""total_tokens"":14192},""utc_end"":""2026-09-14T10:19:40.324713+00:00"",""utc_start"":""2026-09-14T10:19:34.408448+00:00""}"
5,2026-09-14T10:19:43.894511+00:00,False,False,[],[],[],78634,"{""cache_read_tokens"":13184,""input_tokens"":18417,""output_tokens"":229}","{""cache_read_tokens"":13184,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18417,""latency_seconds"":5.183185900008539,""ledger_id"":270,""output_tokens"":229,""request_body_sha256"":""6c858ec1912a94260c6cb6c58c42a08313f6dbb86f5af22a657cc5cdc6ece185"",""request_bytes"":78634,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1649,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""924ed75b14505d95013ec602330dc8dd59cc6623b0f322f453fa7513bb90f334"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":13184,""completion_cost"":0.0,""completion_tokens"":229,""prompt_cost"":0.0,""prompt_tokens"":18417,""prompt_tokens_details"":{""cached_tokens"":13184},""reasoning_tokens"":0,""total_tokens"":18646},""utc_end"":""2026-09-14T10:19:49.105634+00:00"",""utc_start"":""2026-09-14T10:19:43.905909+00:00""}"
6,2026-09-14T10:19:53.975199+00:00,False,True,[],[],[],80036,"{""cache_read_tokens"":1536,""input_tokens"":18957,""output_tokens"":251}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18957,""latency_seconds"":5.989742000005208,""ledger_id"":271,""output_tokens"":251,""request_body_sha256"":""f40ed46cae9437eeebe8b49517f1bfd22907a192fe8efdcba45b25f9f9d3f284"",""request_bytes"":80036,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1868,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c953586bb5ae97b5b1294a7a13d657ac176fe854c1983ea7ee02ba88a509934f"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":251,""prompt_cost"":0.0,""prompt_tokens"":18957,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":19208},""utc_end"":""2026-09-14T10:19:59.994599+00:00"",""utc_start"":""2026-09-14T10:19:53.988684+00:00""}"
7,2026-09-14T10:20:09.539880+00:00,False,True,[],[],[],80849,"{""cache_read_tokens"":1536,""input_tokens"":19305,""output_tokens"":145}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19305,""latency_seconds"":4.535186599998269,""ledger_id"":272,""output_tokens"":145,""request_body_sha256"":""b275814be98e45492473ec5d8d1706f9e3b44fde5e32f6576797c601177347df"",""request_bytes"":80849,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1328,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e3524816f3b4e3235344bbda8ae61862c50f10163a973d6fe1f54d0db9762ff7"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":145,""prompt_cost"":0.0,""prompt_tokens"":19305,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":19450},""utc_end"":""2026-09-14T10:20:14.104638+00:00"",""utc_start"":""2026-09-14T10:20:09.552435+00:00""}"
8,2026-09-14T10:20:17.225290+00:00,False,True,[],[],[],79762,"{""cache_read_tokens"":1536,""input_tokens"":19119,""output_tokens"":228}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19119,""latency_seconds"":6.654356500017457,""ledger_id"":273,""output_tokens"":228,""request_body_sha256"":""eb878a988ac4efe9de2236c75b99d0ddf67dad9ffb4bf99e2e3595643d7aaa17"",""request_bytes"":79762,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1688,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c5c4836b5c934e65fd202af3ada54fa7e61cdc07273eed7e9d2898ce63333a56"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":228,""prompt_cost"":0.0,""prompt_tokens"":19119,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":19347},""utc_end"":""2026-09-14T10:20:23.910426+00:00"",""utc_start"":""2026-09-14T10:20:17.237161+00:00""}"
9,2026-09-14T10:20:28.809556+00:00,False,True,[],[],[],75719,"{""cache_read_tokens"":1536,""input_tokens"":17998,""output_tokens"":242}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17998,""latency_seconds"":6.147030899999663,""ledger_id"":274,""output_tokens"":242,""request_body_sha256"":""c56684a1d57fb5793538424df1a8bf59c791a5f904599bc78400f63ff817a43d"",""request_bytes"":75719,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1738,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""99f409d2a00b0cd1afe52528592417815a9dea0d114bf75ed66ad7c42a4b399c"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":242,""prompt_cost"":0.0,""prompt_tokens"":17998,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":18240},""utc_end"":""2026-09-14T10:20:34.986019+00:00"",""utc_start"":""2026-09-14T10:20:28.820491+00:00""}"
10,2026-09-14T10:20:37.793904+00:00,False,True,[],[],[],74962,"{""cache_read_tokens"":1536,""input_tokens"":17981,""output_tokens"":232}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17981,""latency_seconds"":5.572797400003765,""ledger_id"":275,""output_tokens"":232,""request_body_sha256"":""646d44748266bda7e4f6debdb63f02bb8c3552ffe66b2ca54bff4c4cddae8530"",""request_bytes"":74962,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1740,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ffd3a5e3a6119885ed64f4b908fab7311a63620ec2950711100a42fa49edde3e"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":232,""prompt_cost"":0.0,""prompt_tokens"":17981,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":18213},""utc_end"":""2026-09-14T10:20:43.393615+00:00"",""utc_start"":""2026-09-14T10:20:37.805634+00:00""}"
