round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T13:40:46.924269+00:00,False,False,[],[],[],16151,"{""cache_read_tokens"":3840,""input_tokens"":3869,""output_tokens"":130}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3869,""latency_seconds"":3.615694300009636,""ledger_id"":1114,""output_tokens"":130,""request_body_sha256"":""fe019b884af954cf8777f10448535ff340cb76bb43e9ff9bfcb87c4cc5b7cdcd"",""request_bytes"":16151,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1124,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""05d8263d4a15665df21ea6acf71009a45f58b1e0e535b7640e8f60dacc799983"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":130,""prompt_cost"":0.0,""prompt_tokens"":3869,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":3999},""utc_end"":""2026-09-15T13:40:50.641128+00:00"",""utc_start"":""2026-09-15T13:40:47.009630+00:00""}"
2,2026-09-15T13:40:54.341015+00:00,False,False,[],[],[],30218,"{""cache_read_tokens"":3328,""input_tokens"":7324,""output_tokens"":190}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7324,""latency_seconds"":4.864757300005294,""ledger_id"":1115,""output_tokens"":190,""request_body_sha256"":""9f08552d33a1fdd977c07acf4788bc706e68d048edee2057b81113ceb6e2d395"",""request_bytes"":30218,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1542,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""097e19291f1f545fd931e53bfc704a4d65db7c1ca3c322f79ab38a9a20ad0e46"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":190,""prompt_cost"":0.0,""prompt_tokens"":7324,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":7514},""utc_end"":""2026-09-15T13:40:59.307125+00:00"",""utc_start"":""2026-09-15T13:40:54.423262+00:00""}"
3,2026-09-15T13:41:06.592579+00:00,False,False,[],[],[],51516,"{""cache_read_tokens"":6016,""input_tokens"":12467,""output_tokens"":162}","{""cache_read_tokens"":6016,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12467,""latency_seconds"":5.734184900007676,""ledger_id"":1116,""output_tokens"":162,""request_body_sha256"":""370239a5841c4f8cedf45ae37ebc4361f16ca4def2a482c7ec70f5ce7c28584c"",""request_bytes"":51516,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1450,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e0ff404d1607392832b294fc33d79517da2d7ac6816efd087b961dc67d0a75d2"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":6016,""completion_cost"":0.0,""completion_tokens"":162,""prompt_cost"":0.0,""prompt_tokens"":12467,""prompt_tokens_details"":{""cached_tokens"":6016},""reasoning_tokens"":0,""total_tokens"":12629},""utc_end"":""2026-09-15T13:41:12.436789+00:00"",""utc_start"":""2026-09-15T13:41:06.684971+00:00""}"
4,2026-09-15T13:41:36.123486+00:00,False,False,[],[],[],60870,"{""cache_read_tokens"":896,""input_tokens"":14402,""output_tokens"":210}","{""cache_read_tokens"":896,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14402,""latency_seconds"":5.932172799977707,""ledger_id"":1117,""output_tokens"":210,""request_body_sha256"":""d6d62fb22b18ab1c60d8b288d47411914064d30e5c0f342d45ac4ea031fbb8ad"",""request_bytes"":60870,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1718,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e2a5d0c497af40b44bb39f0d028792075dcab83085f4e892721f249ce2f1eb7b"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":896,""completion_cost"":0.0,""completion_tokens"":210,""prompt_cost"":0.0,""prompt_tokens"":14402,""prompt_tokens_details"":{""cached_tokens"":896},""reasoning_tokens"":0,""total_tokens"":14612},""utc_end"":""2026-09-15T13:41:42.178519+00:00"",""utc_start"":""2026-09-15T13:41:36.229174+00:00""}"
5,2026-09-15T13:41:42.349603+00:00,False,False,[],[],[],71953,"{""cache_read_tokens"":11264,""input_tokens"":17038,""output_tokens"":114}","{""cache_read_tokens"":11264,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17038,""latency_seconds"":3.393939200002933,""ledger_id"":1118,""output_tokens"":114,""request_body_sha256"":""a60413ffe56e3cf697c8f690ff3e66c47438574adb615615695133b48f416437"",""request_bytes"":71953,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1200,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e7cf52f59c79645d28f26f50c3d8b16b98cf7d15c0d0740b135ddf343d079499"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":11264,""completion_cost"":0.0,""completion_tokens"":114,""prompt_cost"":0.0,""prompt_tokens"":17038,""prompt_tokens_details"":{""cached_tokens"":11264},""reasoning_tokens"":0,""total_tokens"":17152},""utc_end"":""2026-09-15T13:41:45.853119+00:00"",""utc_start"":""2026-09-15T13:41:42.440948+00:00""}"
6,2026-09-15T13:41:48.830241+00:00,False,False,[],[],[],79835,"{""cache_read_tokens"":15872,""input_tokens"":18896,""output_tokens"":134}","{""cache_read_tokens"":15872,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18896,""latency_seconds"":2.9988888999796472,""ledger_id"":1119,""output_tokens"":134,""request_body_sha256"":""7297949ca13d47573de26a09163272907e7e224b6364e930475a3a7e5e4bc88c"",""request_bytes"":79835,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1268,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4d505727317396b3e0d5c16883d9822cfc19ea8bbf5301d8a1b1e72a3f480a4f"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":15872,""completion_cost"":0.0,""completion_tokens"":134,""prompt_cost"":0.0,""prompt_tokens"":18896,""prompt_tokens_details"":{""cached_tokens"":15872},""reasoning_tokens"":0,""total_tokens"":19030},""utc_end"":""2026-09-15T13:41:51.945272+00:00"",""utc_start"":""2026-09-15T13:41:48.928772+00:00""}"
7,2026-09-15T13:41:54.002463+00:00,False,False,[],[],[],88166,"{""cache_read_tokens"":17664,""input_tokens"":20991,""output_tokens"":171}","{""cache_read_tokens"":17664,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20991,""latency_seconds"":3.9278776999854017,""ledger_id"":1120,""output_tokens"":171,""request_body_sha256"":""64638a842c0ece757e000c700066e4e0e25669249239d32a8a5291a7a188f65e"",""request_bytes"":88166,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1408,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""6aeae522452b4860c5279a1e4f29c7f375c97a0252ef970af5a81136f995d62b"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":17664,""completion_cost"":0.0,""completion_tokens"":171,""prompt_cost"":0.0,""prompt_tokens"":20991,""prompt_tokens_details"":{""cached_tokens"":17664},""reasoning_tokens"":0,""total_tokens"":21162},""utc_end"":""2026-09-15T13:41:58.047678+00:00"",""utc_start"":""2026-09-15T13:41:54.103631+00:00""}"
8,2026-09-15T13:42:12.704143+00:00,False,True,[],[],[],44622,"{""cache_read_tokens"":3328,""input_tokens"":10435,""output_tokens"":146}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":10435,""latency_seconds"":4.3174485999916214,""ledger_id"":1121,""output_tokens"":146,""request_body_sha256"":""5fac77e00a34e72a8f235882f8ae0849a9e4367d06a7a2b196ba690cd4bcba68"",""request_bytes"":44622,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1297,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b317b08133d89a0401ebff516f368ab7276c2010b9f4867905c2899c129d5375"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":146,""prompt_cost"":0.0,""prompt_tokens"":10435,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":10581},""utc_end"":""2026-09-15T13:42:17.145001+00:00"",""utc_start"":""2026-09-15T13:42:12.809414+00:00""}"
9,2026-09-15T13:42:20.144926+00:00,False,False,[],[],[],52870,"{""cache_read_tokens"":9216,""input_tokens"":12543,""output_tokens"":132}","{""cache_read_tokens"":9216,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12543,""latency_seconds"":4.023208600003272,""ledger_id"":1122,""output_tokens"":132,""request_body_sha256"":""7d67781be32225fd31833a2d1296fb77dc0bbb44e85f09720fe41ad4ef903bb5"",""request_bytes"":52870,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1227,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""da4e5eca0342f655af321b8dc55168501908a6cbb1ff05c9f91c8c198e7a0634"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":9216,""completion_cost"":0.0,""completion_tokens"":132,""prompt_cost"":0.0,""prompt_tokens"":12543,""prompt_tokens_details"":{""cached_tokens"":9216},""reasoning_tokens"":0,""total_tokens"":12675},""utc_end"":""2026-09-15T13:42:24.291253+00:00"",""utc_start"":""2026-09-15T13:42:20.250462+00:00""}"
10,2026-09-15T13:42:31.486242+00:00,False,False,[],[],[],61050,"{""cache_read_tokens"":11264,""input_tokens"":14605,""output_tokens"":133}","{""cache_read_tokens"":11264,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14605,""latency_seconds"":4.000639300007606,""ledger_id"":1123,""output_tokens"":133,""request_body_sha256"":""c8feebf03b2064cac24e94604e1d4ff0ef11010ed3408666916aae176b69b96f"",""request_bytes"":61050,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1215,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""7993c0fe0991b42a661e0cf3e604b725be4566a989bd61e42e4ea84d12a84238"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":11264,""completion_cost"":0.0,""completion_tokens"":133,""prompt_cost"":0.0,""prompt_tokens"":14605,""prompt_tokens_details"":{""cached_tokens"":11264},""reasoning_tokens"":0,""total_tokens"":14738},""utc_end"":""2026-09-15T13:42:35.603796+00:00"",""utc_start"":""2026-09-15T13:42:31.584032+00:00""}"
