round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
1,6,2026-09-14T10:33:16.416139+00:00,couple second child born same day as first birthday,"[""couple"",""second"",""child"",""born"",""same"",""day"",""as"",""first"",""birthday""]","""couple"" OR ""second"" OR ""child"" OR ""born"" OR ""same"" OR ""day"" OR ""as"" OR ""first"" OR ""birthday""",5,9f372e3b67a046b6d73c6381f6e2c3170a4ad742df0d50aa1c9e9d644df2076d,8754d1cd11f339a733e8d82746424d8e7f083fbc1da988f3e7d4c372a088224c,False,"[""d1"",""d2"",""d3"",""d4"",""d5""]","[""22998"",""88520"",""9152"",""29584"",""88812""]","[{""docid"":""22998"",""score"":12.944121702341933,""snippet"":"" ... 2014\n\nZara Tindall gave birth to her first child, Mia Grace, in January 2014.\n\nBorn: 2018\n\nThe couple's second child was born on 18 June 2018 at Stroud Maternity Unit, Gloucestershire, weighing 9lb 3oz.\n\nLena Elizabeth was named in honour of her great-grandmother.\n\nLike her sister ... "",""title"":""https://www.bbc.com/news/uk-23272491""},{""docid"":""88520"",""score"":12.774636995741911,""snippet"":"" ... Following her birth, Spelling's rep shared that the couple's baby girl was \""healthy\"" and the family was \""resting comfortably.\"" Stella's name has special meaning for the couple, as her first name comes from one of Spelling's favorite books and her middle name is in ... "",""title"":""https://people.com/parents/all-about-tori-spelling-dean-mcdermott-kids/""},{""docid"":""9152"",""score"":12.687980446620465,""snippet"":"" ... They welcomed one more child in 2018\n\nThe couple's third son, Ciro, was born in March 2018.\n\nRoccuzzo shared an adorable throwback photo on Instagram of Ciro as a baby to celebrate his 5th birthday last year, writing in the caption in Spanish, \""Forever our baby.\""\n\nIn ... "",""title"":""https://www.today.com/popculture/lionel-messi-wife-antonela-roccuzzo-rcna117230""},{""docid"":""29584"",""score"":12.513043488903463,""snippet"":"" ... Brooklyn couple welcomes second Leap Day baby in family\ndate: 2020-03-02\n---\nMonday, March 2, 2020\n\nCONEY ISLAND, Brooklyn (WABC) -- There was a unique occurrence at Coney Island Hospital when parents delivered their second child born on Leap Day.\n\nScout Demchak is a beautiful 7 pounds 2 ... "",""title"":""https://abc7ny.com/leap-baby-year-brooklyn-family-welcomes-2nd-coney-island-hospital/5977828/""},{""docid"":""88812"",""score"":12.497287183118466,""snippet"":"" ... She was six years old, four days shy of her seventh birthday, at the time of her murder.\n\nHeidrun Elisabeth\n\nBorn on 29 October 1940, Heidrun was commonly called \""Heide\"". Heidrun shared a birthday with her father. She was called \""the reconciliation child\"" because she was conceived after ... "",""title"":""https://en.wikipedia.org/wiki/Goebbels_children""}]"
1,14,2026-09-14T10:33:17.712549+00:00,baby born same date as sibling second child,"[""baby"",""born"",""same"",""date"",""as"",""sibling"",""second"",""child""]","""baby"" OR ""born"" OR ""same"" OR ""date"" OR ""as"" OR ""sibling"" OR ""second"" OR ""child""",5,78aff3eee93e11c9f53bb04a11d6918c0121530fe399c06968b0462f254b3b52,f2705721ebfb05d2aa96ac24eb64d641dc92367d8f2c373f5be5c582112f1364,False,"[""d6"",""d7"",""d8"",""d9"",""d10""]","[""77282"",""65046"",""90753"",""42810"",""97836""]","[{""docid"":""77282"",""score"":15.57506268526953,""snippet"":"" ... Abstracts, Google Scholar, and Dissertations Abstracts International using the keywords sibling birth, birth of sibling, second pregnancy, birth of second child, infant sibling, and baby sibling. I also selected options within the various data bases such as \""look at related articles\"" or \""times cited\"" to find articles that ... "",""title"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC3341504/""},{""docid"":""65046"",""score"":15.541198283546464,""snippet"":"" ... What is the best age spacing between siblings?\ndate: 2024-01-01\n---\nWhat is the best age spacing between siblings?\n\nread •\n\nDr. Markham,\n\nAs a mother and a psychologist, what in your opinion is the best age spacing between siblings in terms of each child's well being ... "",""title"":""https://www.peacefulparenthappykids.com/read/what-is-the-best-age-spacing-between-siblings""},{""docid"":""90753"",""score"":15.45078135050937,""snippet"":"" ... Does Birth Order Determine Your Child's Personality?\nauthor: Jocelyn Voo Updated\ndate: 2023-06-25\n---\nYou can bet your paycheck that your firstborn and second-born children will be different. Believe it or not, psychologists believe the secret to sibling personality differences lies in birth order.\n\nOne ... "",""title"":""https://www.parents.com/baby/development/social/birth-order-and-personality/""},{""docid"":""42810"",""score"":15.39100898996924,""snippet"":"" ... have a second child on the way but the upsides of a bawling new baby who is going to grow up and try to steal your older child's toys may not be so clear to them. Babies aren't easy. And jealous older siblings who act out ... "",""title"":""https://childmind.org/article/preparing-child-new-sibling/""},{""docid"":""97836"",""score"":15.38037964811151,""snippet"":"" ... The oldest had a baby at 15, so my niece is three years older than me. I might as well have been an only child. My sisters feel more like aunts than siblings. We've never been that close. Also, because of the big age gaps, they have ... "",""title"":""https://www.buzzfeed.com/jessg/people-are-sharing-what-its-like-to-have-much-older-siblings""}]"
1,22,2026-09-14T10:33:18.571584+00:00,second baby same birthday as first child couple,"[""second"",""baby"",""same"",""birthday"",""as"",""first"",""child"",""couple""]","""second"" OR ""baby"" OR ""same"" OR ""birthday"" OR ""as"" OR ""first"" OR ""child"" OR ""couple""",5,246322897fc260dfe215e22797ad5349054e03f12c9b77e8bda7c687f00a9cf5,ad3db9764bf52044d303567942cfffcf08e5a7cee153e274d49242d70d4e9f07,False,"[""d11"",""d2"",""d3"",""d12"",""d13""]","[""19842"",""88520"",""9152"",""16549"",""48343""]","[{""docid"":""19842"",""score"":15.643562776691093,""snippet"":"" ... Blake Lively and Ryan Reynolds reveal they're expecting their first child\n\nA few months after their red carpet debut as a couple, Lively announced via a post on her website, Preserve, that they were expecting their first child. She shared several photos of herself cradling her baby ... "",""title"":""https://people.com/movies/ryan-reynolds-and-blake-lively-relationship-timeline/""},{""docid"":""88520"",""score"":15.335635406718508,""snippet"":"" ... Following her birth, Spelling's rep shared that the couple's baby girl was \""healthy\"" and the family was \""resting comfortably.\"" Stella's name has special meaning for the couple, as her first name comes from one of Spelling's favorite books and her middle name is in ... "",""title"":""https://people.com/parents/all-about-tori-spelling-dean-mcdermott-kids/""},{""docid"":""9152"",""score"":15.115390683496601,""snippet"":"" ... They welcomed one more child in 2018\n\nThe couple's third son, Ciro, was born in March 2018.\n\nRoccuzzo shared an adorable throwback photo on Instagram of Ciro as a baby to celebrate his 5th birthday last year, writing in the caption in Spanish, \""Forever our baby.\""\n\nIn ... "",""title"":""https://www.today.com/popculture/lionel-messi-wife-antonela-roccuzzo-rcna117230""},{""docid"":""16549"",""score"":15.074757356855649,""snippet"":"" ... welcomed their third child!\n\nThe \""In Real Life\"" singer and Dawes frontman married in a backyard ceremony in 2018 and welcomed their first baby, August \""Gus\"" Harrison, on Feb. 20, 2021. Their second baby, Oscar \""Ozzie\"" Bennett, arrived on Oct. 21, 2022.\n\nThe couple announced that they were ... "",""title"":""https://people.com/parents/all-about-mandy-moore-kids/""},{""docid"":""48343"",""score"":15.07235800762326,""snippet"":"" ... most of their time as a family, celebrating their baby with a six-month birthday party, spending some time poolside, visiting N.Y.C., enjoying Malti's first Diwali and getting ready for Christmas.\n\nNick also joked about the new challenges the couple faced while traveling with Malti ... "",""title"":""https://people.com/parents/jonas-brothers-kids-kevin-joe-nick/""}]"
1,29,2026-09-14T10:33:19.372747+00:00,hospital renamed 539 days after birth,"[""hospital"",""renamed"",""539"",""days"",""after"",""birth""]","""hospital"" OR ""renamed"" OR ""539"" OR ""days"" OR ""after"" OR ""birth""",5,e35cc53ec5e3ec8fc1535fc325a438f114d08b452598b86102789dbd9638f813,89eb0ba5b9aa2a552ae024095b465d5ac419a59026571d21096980447febe167,False,"[""d14"",""d15"",""d16"",""d17"",""d18""]","[""29222"",""94513"",""91539"",""68770"",""71298""]","[{""docid"":""29222"",""score"":15.058490094454621,""snippet"":"" ... The early examples include:\n\n- 410 Broadway (1837) - Euterpean Hall was renamed \""The Broadway Theatre\"" in 1837 and demolished several months later.\n\n- 326-328 Broadway (1847-1859) - Sometimes referred to as \""the Old Broadway,\"" this 4,500 seat house knew relatively few hits and was demolished after twelve years ... "",""title"":""https://www.musicals101.com/bwaypast.htm""},{""docid"":""94513"",""score"":13.046021828962333,""snippet"":"" ... Day Passport to History Program. In past years, Archives staff have provided guided interpretation of the State House, hosted open houses at the Archives, and conducted curatorial tours highlighting rare original documents, including the original 1864 Maryland Constitution, the original copy of the Maryland Constitution, and the birth ... "",""title"":""https://msa.maryland.gov/msa/mdmanual/25ind/html/05arcf.html""},{""docid"":""91539"",""score"":12.88307824907694,""snippet"":"" ... On the suggestion of Queen Mary the college and the hospital was named after Lady Hardinge to perpetuate the memory of its founder.\n\nThe college and hospital was formally opened by Lord Hardinge the then Viceroy of India on 17th February 1916.\n\nSince 1950, the college has been ... "",""title"":""https://www.collegechalo.com/news/top-20-womens-colleges-in-india""},{""docid"":""68770"",""score"":12.662471501925305,""snippet"":"" ... sex, year of birth, birth order, household income of the mother in the year before the birth of the child, and maternal and paternal days of hospitalization in the year before birth.\n\nTo evaluate age at parental death in association with the school outcomes, age was modeled as ... "",""title"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC8994122/""},{""docid"":""71298"",""score"":12.433016743715402,""snippet"":"" ... Later renamed after Greene, the fort was a star-shaped earthwork that mounted six 18-pound cannons, and was the largest on Long Island. After the American defeat in the Battle of Long Island, George Washington withdrew his troops from the Fort under the cover of darkness, a ... "",""title"":""https://en.wikipedia.org/wiki/Fort_Greene,_Brooklyn""}]"
1,37,2026-09-14T10:33:20.089425+00:00,hospital renamed 539 days,"[""hospital"",""renamed"",""539"",""days""]","""hospital"" OR ""renamed"" OR ""539"" OR ""days""",5,0f873268ea4a18fc6328b568ce4d8a165b9b4fa3f1124d467a6401b8e52e908c,ff7ec63fe76d0c8736981ad3688d7d0ef575bcc88676d1f2b2ef77017231f718,False,"[""d16"",""d14"",""d19"",""d20"",""d15""]","[""91539"",""29222"",""67458"",""72042"",""94513""]","[{""docid"":""91539"",""score"":12.883076565079993,""snippet"":"" ... On the suggestion of Queen Mary the college and the hospital was named after Lady Hardinge to perpetuate the memory of its founder.\n\nThe college and hospital was formally opened by Lord Hardinge the then Viceroy of India on 17th February 1916.\n\nSince 1950, the college has been ... "",""title"":""https://www.collegechalo.com/news/top-20-womens-colleges-in-india""},{""docid"":""29222"",""score"":12.67114494986064,""snippet"":"" ... The location became\n\nthe new home for the offices of the NY Herald,\n\nand Barnum opened his New Museum (see below) at 539 Broadway.\n\nNoteworthy musicals: Ondina (1861), Hop O' My Thumb\n\n(1862)\n\nBarnum's New Museum\n\n539-41 Broadway\n\nAlso named: The Chinese Rooms, Buckley's Minstrel ... "",""title"":""https://www.musicals101.com/bwaypast.htm""},{""docid"":""67458"",""score"":12.153995930244655,""snippet"":"" ... Health care\n\nTwo hospitals are located within Evanston's city limits:\n\n*Evanston Hospital, part of NorthShore University HealthSystem\n*Ascension Saint Francis Hospital Evanston, part of Ascension\n\nNotable people\n\nUniversity relations\n\nA perennial debate in Evanston is the issue of Northwestern University's status as a tax-exempt institution ... "",""title"":""https://en.wikipedia.org/wiki/Evanston,_Illinois""},{""docid"":""72042"",""score"":12.048992498440217,""snippet"":"" ... It is a part of the Center for Molecular Medicine and Infectious Diseases and is located adjacent to the veterinary teaching hospital. It houses college faculty specializing in immunology, infectious diseases, autoimmunity, and regenerative medicine.\n\nInstitute For Society, Culture And Environment (built 1914, 5,539 GSF, 230 Grove ... "",""title"":""https://history.unirel.vt.edu/physical_plant/campus_buildings.html""},{""docid"":""94513"",""score"":11.000296378570983,""snippet"":"" ... Maryland Day. Partnering with the Four Rivers Heritage Area of Maryland, the State Archives participates in the annual Maryland Day celebrations in March. Maryland Day commemorates the formal founding of the colony of Maryland. Local heritage organizations and museums take the opportunity to share and generate excitement about ... "",""title"":""https://msa.maryland.gov/msa/mdmanual/25ind/html/05arcf.html""}]"
1,42,2026-09-14T10:33:20.568983+00:00,baby born hospital renamed later,"[""baby"",""born"",""hospital"",""renamed"",""later""]","""baby"" OR ""born"" OR ""hospital"" OR ""renamed"" OR ""later""",5,1037aa203717c53667f367b591b2a6270b9c576e17d33410e659db34213f14eb,1a9a5b6cbf90bd35a29b0498124244f50197f9fd127e432236df5afae81297e8,False,"[""d21"",""d22"",""d23"",""d24"",""d25""]","[""81627"",""32723"",""30666"",""3837"",""30395""]","[{""docid"":""81627"",""score"":14.758123349697074,""snippet"":"" ... Hospital moved to University Circle and was renamed Babies and Children's Hospital. Maternity Hospital also moved to the medical center campus the same year.\n\nBabies and Children's Hospital -\n\n1924: Lakeside Nurses Training School merged into Western Reserve University's new school of nursing, which later became ... "",""title"":""https://www.uhhospitals.org/about-uh/our-history""},{""docid"":""32723"",""score"":13.972601580325193,""snippet"":"" ... Stroke Unit opens at the hospital.\n\nHospital performs its first cryosurgery for prostate cancer.\n\nHospital is renamed \""University Hospital and Medical Center\"".\n\n2,868 babies are born.\n\n1994\n\nJanuary\n\nNaji Abumrad appointed Acting Dean of the School of Medicine.\n\nMichael Geheb appointed Acting Director of the University Medical ... "",""title"":""https://www.stonybrook.edu/commcms/libspecial/archives/timeline.php""},{""docid"":""30666"",""score"":13.904100312709856,""snippet"":"" ... Bucher named first dean of the College of Medicine. |\n\n| January 1973 | The charter class of 25 students entered the College of Medicine. |\n\n| April 1975 | Mobile General Hospital was renamed University of South Alabama Medical Center. |\n\n| October 1976 | The University became a charter member of the Sun Belt Athletic ... "",""title"":""https://www.southalabama.edu/aboutusa/historyofusa.html""},{""docid"":""3837"",""score"":13.884828048550766,""snippet"":"" ... Welcome to Tisch Hospital\n\nGet comprehensive information about your care team, safety, comfort, and the hospital discharge process.\n\nRead Our Inpatient Stay GuideMore than 5,500 babies are born each year at Tisch Hospital. We are certified by The Joint Commission for excellence in advanced perinatal care, and ... "",""title"":""https://nyulangone.org/locations/tisch-hospital""},{""docid"":""30395"",""score"":13.189657044445008,""snippet"":"" ... 1893 The first nursery for neglected babies who are blind is started in Hartford, Connecticut.\n\n1893 The Blind and Deaf Children Act in England provides compulsory elementary education for children aged 5–16.\n\n1895 The American Blind People's Higher Education and General Improvement Association (later the American ... "",""title"":""https://www.afb.org/online-library/unseen-minority-0/historical-chronologies/history-education-visually-impaired-people""}]"
2,59,2026-09-14T10:33:25.350354+00:00,baby named after novel narrator born 2021,"[""baby"",""named"",""after"",""novel"",""narrator"",""born"",""2021""]","""baby"" OR ""named"" OR ""after"" OR ""novel"" OR ""narrator"" OR ""born"" OR ""2021""",5,d93be5e97a5bc7a6b461a84f0b278f275ff161ab8a5a30800801533df31c5bb8,725a8da7279d72c24357753f1eee03a6a0ba88e04bb4739f42c822f8584f5179,False,"[""d26"",""d27"",""d28"",""d29"",""d30""]","[""86917"",""100008"",""91027"",""8909"",""42597""]","[{""docid"":""86917"",""score"":15.950216815228089,""snippet"":"" ... The second part of the novel gives what seems a very abrupt and very deliberate change of gears. The narrator's sister is pregnant and the LOL-ing at the baby's head on its scans suddenly takes a dramatic turn after an urgent message from her mother ... "",""title"":""https://www.goodreads.com/book/show/53733106-no-one-is-talking-about-this""},{""docid"":""100008"",""score"":15.882465392301725,""snippet"":"" ... Abraham Verghese does a beautiful job as the narrator of his masterpiece The Covenant of Water. My favorite book of 2023!\n\nKate says:\n\nI recently learned that Joyce Maynard narrates all of her novels after listening to Count the Ways, a rereadbecause I learned her next book will ... "",""title"":""https://modernmrsdarcy.com/literary-novels-read-by-the-author/""},{""docid"":""91027"",""score"":15.707170794187611,""snippet"":"" ... Freeman had a supporting part in Gone Baby Gone (2007), a mystery thriller that was also Ben Affleck's directorial debut. Adapted from the 1998 novel of the same name by Dennis Lehane, Freeman plays Captain Jack Doyle of the Boston Police Department. The story and cast performances ... "",""title"":""https://en.wikipedia.org/wiki/Morgan_Freeman""},{""docid"":""8909"",""score"":15.600696680114359,""snippet"":"" ... Detransition, Baby by Torrey Peters\n\nAt the center of Torrey Peter's novel are Reese, a trans woman who desperately wants to be a mother, Katrina, a pregnant cisgender woman who has lost a previous baby, and Ames, who has detransitioned after having previously transitioned and lived as ... "",""title"":""https://electricliterature.com/7-books-that-expand-the-conversation-about-adoption/""},{""docid"":""42597"",""score"":15.212886678735655,""snippet"":"" ... to these novels. Perks examines the mother's journey from past to present: determined to erase her own history, she embarks on a reinvention of self to match the invention of self happening inside her. Goodman laments the loss of unlimited knowledge. After the baby's birth, his ... "",""title"":""https://www.litromagazine.com/arts-and-culture/womb-view-three-novels-narrated-foetus/""}]"
2,67,2026-09-14T10:33:26.021547+00:00,second child same birthday as first child celebrity 2021,"[""second"",""child"",""same"",""birthday"",""as"",""first"",""celebrity"",""2021""]","""second"" OR ""child"" OR ""same"" OR ""birthday"" OR ""as"" OR ""first"" OR ""celebrity"" OR ""2021""",5,04b20cca00ac8c6e7c1edf25821ac551d6b5e5b2d2853ba0cf8941361fb70036,0e488b8a614da31c1b6908820f7f9fcf0a8d59425370f8fc614ad237ef4b5b1b,False,"[""d31"",""d32"",""d33"",""d34"",""d11""]","[""87564"",""99745"",""22509"",""48118"",""19842""]","[{""docid"":""87564"",""score"":12.669372802115968,""snippet"":"" ... I will remain indebted to my mom as I plan to celebrate my birthday in 2011.\n\nBonnie Holloway October 13, 2019 at 11:19 am\n\nWe lost my only child, our only son to undiagnosed heart disease (ARVD/C) in April 2007. His first manifestation was his sudden ... "",""title"":""https://whatsyourgrief.com/deceased-loved-ones-birthday/""},{""docid"":""99745"",""score"":12.45875745008967,""snippet"":"" ... On March 18, 2025, Collins celebrated her 36th birthday and shared on Instagram, \""First birthday as a mama and I truly couldn't be happier or imagine it being any more special. What a magical year it's been and what a beautiful year I'm stepping into ... "",""title"":""https://www.elle.com/culture/celebrities/a35599027/who-is-lily-collins-fiance-charlie-mcdowell/""},{""docid"":""22509"",""score"":12.414156304823612,""snippet"":"" ... her first-ever lead role in Thelma in 2024 — the same year she appeared in Don't Tell Mom the Babysitter's Dead and voiced Nostalgia in Inside Out 2.\n\n\""I never questioned myself when I was younger, and I was very independent as a child,\"" Squibb told ... "",""title"":""https://people.com/celebrity/stars-over-90-then-now/""},{""docid"":""48118"",""score"":12.17751785912863,""snippet"":"" ... in which she first gained popularity from.\n\nJake Gyllenhaal\n\nCelebrating his birthday on the 19th is the 'Nightcrawler' star. His father Stephen is a director, his mother Naomi is a screenwriter, and his older sister Maggie is an actress. Jake began acting as a child, making his acting ... "",""title"":""https://wmmr.com/galleries/celebrities-december-birthday/""},{""docid"":""19842"",""score"":12.160561316559173,""snippet"":"" ... Taylor Swift later had the honor of revealing their daughter's name as Betty when she included the names of Lively and Reynolds' daughters in songs featured on her Folklore (2020) album.\n\nJuly 31, 2021: Blake Lively and Ryan Reynolds celebrate the 10th anniversary of their first date ... "",""title"":""https://people.com/movies/ryan-reynolds-and-blake-lively-relationship-timeline/""}]"
2,74,2026-09-14T10:33:26.961023+00:00,hospital renamed 2022 2023 after baby born 2021,"[""hospital"",""renamed"",""2022"",""2023"",""after"",""baby"",""born"",""2021""]","""hospital"" OR ""renamed"" OR ""2022"" OR ""2023"" OR ""after"" OR ""baby"" OR ""born"" OR ""2021""",5,64f4dfabda079edd660d115727e227785c38269b7452697c6ed37cf1de6bd9f7,41d0a7fc485136264bb0fd47f10062c1bb26b8595ba744a06da89e4fe632d883,False,"[""d23"",""d35"",""d36"",""d37"",""d38""]","[""30666"",""44553"",""25800"",""74036"",""58666""]","[{""docid"":""30666"",""score"":19.770554429341765,""snippet"":"" ... 2021 | $20 million Fanny Meisler Trauma Center at USA Hospital opens. The 27,000 square foot state-of-the-art facility is the region's only level-1 trauma center. Bert Meisler donates $5 million for the project. |\n\n| February 2021 | Dr. Tony Waldrop announces his retirement after serving ... "",""title"":""https://www.southalabama.edu/aboutusa/historyofusa.html""},{""docid"":""44553"",""score"":17.578857917946547,""snippet"":"" ... First baby was born as a result of the UAB In Vitro Fertilization (IVF) program. Dr. Kathryn Honea, IVF program director, attended the baby girl's birth at the mother's local hospital.\n\nApril 15, 1985: UAB's first International Food Festival was held in the Mini Park ... "",""title"":""https://library.uab.edu/locations/archives/uab-history""},{""docid"":""25800"",""score"":17.3854472095627,""snippet"":"" ... SMH earns three major awards this summer, being named one of the nation's 100 Top Hospitals, and a top 40 teaching hospital, in the annual 2022 Fortune/Merative ranking; earning top marks in U.S. News' 2022-2023 \""Best Hospitals\"" list and being named among the Top ... "",""title"":""https://www.smh.com/Home/About-Us/History""},{""docid"":""74036"",""score"":16.828574237758033,""snippet"":"" ... Shortly after that, authorities were able to locate a woman they believed was Jingwei's mother, and on December 28, 2021, a DNA test confirmed their findings. Jingwei was finally reunited with his mother on January 1, 2022, more than 30 years after his abduction. Unfortunately, his father ... "",""title"":""https://listverse.com/2023/01/10/10-abducted-children-who-found-their-way-home-decades-later/""},{""docid"":""58666"",""score"":15.880642313143825,""snippet"":"" ... After careful deliberation, Eli and Lani name their babies – Julia Harriet and Carver Malcolm – after Eli's grandmother Julie Williams (Susan Seaforth Hayes) and Lani's father Abe Carver (James Reynolds). Just as the twins are discharged from the hospital, Eli and Lani discover the babies have been ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Days_of_Our_Lives_characters_introduced_in_the_2020s""}]"
2,82,2026-09-14T10:33:27.645152+00:00,famous novel narrator first name baby name,"[""famous"",""novel"",""narrator"",""first"",""name"",""baby""]","""famous"" OR ""novel"" OR ""narrator"" OR ""first"" OR ""name"" OR ""baby""",5,79ff34da912425decde5ffc0be2836503a2ac8fa41467532df8c953642e8a8bb,e3c3edf98f6f742b89f5dfce1ece7fcf4426a65286638bf824f5e5798343103f,False,"[""d39"",""d40"",""d26"",""d41"",""d42""]","[""94795"",""37855"",""86917"",""28258"",""85699""]","[{""docid"":""94795"",""score"":14.88196159148418,""snippet"":"" ... As the narrator begins to explain his plan to invigorate the Irish economy and make all the poor Irish families \""useful\"" again, however, the reader slowly begins to see that the narrator's proposal is actually for Irish women to sell their babies to be eaten by their ... "",""title"":""https://liberalarts.oregonstate.edu/wlf/what-satire""},{""docid"":""37855"",""score"":14.441533398533496,""snippet"":"" ... Fly Me\n\nFlying the friendly skies in the 1970s was definitely an adventure, what with all those skyjackings, as Riley demonstrates in his first novel. Suzy Whitman is a stew working out of Sela del Mar, a coastal community near L.A. The year is 1972, and Suzy ... "",""title"":""https://www.publishersweekly.com/pw/by-topic/industry-news/tip-sheet/article/75638-the-most-read-book-reviews-of-2017.html""},{""docid"":""86917"",""score"":14.376017975163691,""snippet"":"" ... For the first half of the book we follow the musings of the narrator who became famous for the simple tweet 'can a dog be twins? ('is this your contribution to society?' someone aggresses on her at a conference holding up a printout of that tweet), which parodies ... "",""title"":""https://www.goodreads.com/book/show/53733106-no-one-is-talking-about-this""},{""docid"":""28258"",""score"":14.365138792487327,""snippet"":"" ... The first third of the novel is narrated by the family matriarch, a writer; the second third by her daughter, a circus performer; and the final third by Knut, that famous resident of the Berlin Zoo. I love this book in its entirety, but it is the last ... "",""title"":""https://electricliterature.com/9-novels-for-readers-interested-in-animal-perspectives/""},{""docid"":""85699"",""score"":14.125650637614045,""snippet"":"" ... claims this book is a novel, but others call it a collection of linked, semi-autobiographical short stories. I don't really care which genre it rests in because this book is not meant to rest. The book, narrated by a guy named O'Brien, is a series ... "",""title"":""https://www.christschool.org/books-recommended-english-department""}]"
