round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-14T10:33:13.566158+00:00,False,False,[],[],[],7094,"{""cache_read_tokens"":0,""input_tokens"":1797,""output_tokens"":108}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1797,""latency_seconds"":2.77022860001307,""ledger_id"":418,""output_tokens"":108,""request_body_sha256"":""91d647ebd9cc9854b37fccb576fccfd67e8e34f2e2ca81cace3be59d430ef1c0"",""request_bytes"":7094,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1158,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""540ffd90a2b5b071a3528f331398c42d9f7daad11d291d08b6b0b59c0d18d134"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":108,""prompt_cost"":0.0,""prompt_tokens"":1797,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":1905},""utc_end"":""2026-09-14T10:33:16.384057+00:00"",""utc_start"":""2026-09-14T10:33:13.589599+00:00""}"
2,2026-09-14T10:33:21.120385+00:00,False,False,[],[],[],23453,"{""cache_read_tokens"":1408,""input_tokens"":5451,""output_tokens"":130}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":5451,""latency_seconds"":4.172896399977617,""ledger_id"":419,""output_tokens"":130,""request_body_sha256"":""2a43067167ad21dd2ed344065a30d8a9c5c0e5c4904a3e49a0d53b62397b5d33"",""request_bytes"":23453,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1248,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""bfc7164bba3f11121f46df08aa9f1d3127c7a05679bbc563ef272648812ba2e5"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":130,""prompt_cost"":0.0,""prompt_tokens"":5451,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":5581},""utc_end"":""2026-09-14T10:33:25.321266+00:00"",""utc_start"":""2026-09-14T10:33:21.132704+00:00""}"
3,2026-09-14T10:33:28.824559+00:00,False,False,[],[],[],38640,"{""cache_read_tokens"":5120,""input_tokens"":8942,""output_tokens"":196}","{""cache_read_tokens"":5120,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8942,""latency_seconds"":8.019687199994223,""ledger_id"":420,""output_tokens"":196,""request_body_sha256"":""1d94c1334e612087e40a20237adc20313579120cfed7ba9f78fd2fe7589ccc37"",""request_bytes"":38640,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1402,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""00124810897cc281954044114650f0f7162e5351ef6b57ac84b7899584884179"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":5120,""completion_cost"":0.0,""completion_tokens"":196,""prompt_cost"":0.0,""prompt_tokens"":8942,""prompt_tokens_details"":{""cached_tokens"":5120},""reasoning_tokens"":0,""total_tokens"":9138},""utc_end"":""2026-09-14T10:33:36.872489+00:00"",""utc_start"":""2026-09-14T10:33:28.837050+00:00""}"
4,2026-09-14T10:33:40.570200+00:00,False,False,[],[],[],55235,"{""cache_read_tokens"":8064,""input_tokens"":12967,""output_tokens"":221}","{""cache_read_tokens"":8064,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12967,""latency_seconds"":5.416691000020364,""ledger_id"":421,""output_tokens"":221,""request_body_sha256"":""013fb5d48476cd241aca8b81b9c8464f48ea2b8dfe518b42cc2a010c3e3294c2"",""request_bytes"":55235,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1491,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2433c28c55a598f31ff0ced87635c0e12224e3c925a6119a2a6e02cbc780f182"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":8064,""completion_cost"":0.0,""completion_tokens"":221,""prompt_cost"":0.0,""prompt_tokens"":12967,""prompt_tokens_details"":{""cached_tokens"":8064},""reasoning_tokens"":0,""total_tokens"":13188},""utc_end"":""2026-09-14T10:33:46.010561+00:00"",""utc_start"":""2026-09-14T10:33:40.579502+00:00""}"
5,2026-09-14T10:33:48.832582+00:00,False,False,[],[],[],71860,"{""cache_read_tokens"":12032,""input_tokens"":16941,""output_tokens"":154}","{""cache_read_tokens"":12032,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16941,""latency_seconds"":3.9084791999775916,""ledger_id"":422,""output_tokens"":154,""request_body_sha256"":""30e6344ee2fd3376f246df60932f0de2f5b2d2ce87dceb81ce34bfd686e7eb57"",""request_bytes"":71860,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1364,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""37de10f5decfdd233702782a8856c5290842fcdfbba474357b090377d13be5d6"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":12032,""completion_cost"":0.0,""completion_tokens"":154,""prompt_cost"":0.0,""prompt_tokens"":16941,""prompt_tokens_details"":{""cached_tokens"":12032},""reasoning_tokens"":0,""total_tokens"":17095},""utc_end"":""2026-09-14T10:33:52.769448+00:00"",""utc_start"":""2026-09-14T10:33:48.844674+00:00""}"
6,2026-09-14T10:33:56.494998+00:00,False,False,[],[],[],88269,"{""cache_read_tokens"":16000,""input_tokens"":20774,""output_tokens"":154}","{""cache_read_tokens"":16000,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20774,""latency_seconds"":5.284031099989079,""ledger_id"":423,""output_tokens"":154,""request_body_sha256"":""1195ef97c9fa3d67d7732415d2a23f4b5d59bb039a004681d9545a901af2c289"",""request_bytes"":88269,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1300,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a3a6d0d954d2d3612e28abc721e024e365e1091c3fee5be9a88b43e44de965bb"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":16000,""completion_cost"":0.0,""completion_tokens"":154,""prompt_cost"":0.0,""prompt_tokens"":20774,""prompt_tokens_details"":{""cached_tokens"":16000},""reasoning_tokens"":0,""total_tokens"":20928},""utc_end"":""2026-09-14T10:34:01.809350+00:00"",""utc_start"":""2026-09-14T10:33:56.507749+00:00""}"
7,2026-09-14T10:34:04.728087+00:00,False,True,[],[],[],72502,"{""cache_read_tokens"":1408,""input_tokens"":17418,""output_tokens"":276}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17418,""latency_seconds"":7.116919599997345,""ledger_id"":424,""output_tokens"":276,""request_body_sha256"":""aae34c2b4f1f53da0e95a245689e6032b8b5bae17efad39fb9e8862a8972235c"",""request_bytes"":72502,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1674,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""23f6ef4ef3f7b97cba178153d05e653809cf8eca997ed58b462728294743e7b1"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":276,""prompt_cost"":0.0,""prompt_tokens"":17418,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":17694},""utc_end"":""2026-09-14T10:34:11.874337+00:00"",""utc_start"":""2026-09-14T10:34:04.742341+00:00""}"
8,2026-09-14T10:34:13.814438+00:00,False,False,[],[],[],89338,"{""cache_read_tokens"":16512,""input_tokens"":21453,""output_tokens"":276}","{""cache_read_tokens"":16512,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21453,""latency_seconds"":4.752860899985535,""ledger_id"":425,""output_tokens"":276,""request_body_sha256"":""8c9b11754610039c3315cc57d234551c7d75325e5feb01dd4d168e867ec7eed1"",""request_bytes"":89338,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1676,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ede666828d29adb13a64cd3a6d40282f8d5353db53ad595119995bf72608f6dc"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":16512,""completion_cost"":0.0,""completion_tokens"":276,""prompt_cost"":0.0,""prompt_tokens"":21453,""prompt_tokens_details"":{""cached_tokens"":16512},""reasoning_tokens"":0,""total_tokens"":21729},""utc_end"":""2026-09-14T10:34:18.597198+00:00"",""utc_start"":""2026-09-14T10:34:13.828229+00:00""}"
9,2026-09-14T10:34:18.653145+00:00,False,True,[],[],[],72951,"{""cache_read_tokens"":1408,""input_tokens"":17508,""output_tokens"":276}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17508,""latency_seconds"":20.376698500011116,""ledger_id"":426,""output_tokens"":276,""request_body_sha256"":""36bbd42e23ae0c85a4d293d0af5941d4ba02e95bb2b9b4727cc16cbf8e0b4e93"",""request_bytes"":72951,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1674,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""dfa8c9acc4bd586d16dc08784f2d2a2ffc752737cc5fdcb41302b5dde244d99f"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":276,""prompt_cost"":0.0,""prompt_tokens"":17508,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":17784},""utc_end"":""2026-09-14T10:34:39.056985+00:00"",""utc_start"":""2026-09-14T10:34:18.664043+00:00""}"
10,2026-09-14T10:34:39.108951+00:00,False,False,[],[],[],89629,"{""cache_read_tokens"":16512,""input_tokens"":21506,""output_tokens"":276}","{""cache_read_tokens"":16512,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21506,""latency_seconds"":6.396753600012744,""ledger_id"":427,""output_tokens"":276,""request_body_sha256"":""28167947d46c1094964160a5f0e265cd3a37194c198bc205052e7bcefb87cb13"",""request_bytes"":89629,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1676,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""0c823d8d7afa1ed6ad3cabc9078f77e7a026e68f3783aa34f3d6c12a54c3f80c"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":16512,""completion_cost"":0.0,""completion_tokens"":276,""prompt_cost"":0.0,""prompt_tokens"":21506,""prompt_tokens_details"":{""cached_tokens"":16512},""reasoning_tokens"":0,""total_tokens"":21782},""utc_end"":""2026-09-14T10:34:45.538031+00:00"",""utc_start"":""2026-09-14T10:34:39.124220+00:00""}"
