round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
1,6,2026-09-14T10:25:24.051921+00:00,Perfectly formed Indian descent born 1950s film 1 hour 31 minutes,"[""perfectly"",""formed"",""indian"",""descent"",""born"",""1950s"",""film"",""1"",""hour"",""31"",""minutes""]","""perfectly"" OR ""formed"" OR ""indian"" OR ""descent"" OR ""born"" OR ""1950s"" OR ""film"" OR ""1"" OR ""hour"" OR ""31"" OR ""minutes""",5,a154a37e40babea83062044c1e0c9e4895c974b894f8b1582f003eed4ed49bb5,8ec8c6792555b9fc263409ca545e82b73853f5d8955df222150ba482f9a569bc,False,"[""d1"",""d2"",""d3"",""d4"",""d5""]","[""14962"",""63988"",""52979"",""57032"",""90473""]","[{""docid"":""14962"",""score"":20.951480092388373,""snippet"":"" ... Boivin's 11–12 minute, descent to Camp II holds the altitude record for start of a paraglider flight.\n* Marc Batard completed the southeast route ascent without supplementary oxygen in the record time of 22 hours and 30 minutes from Base Camp to summit.\n* On May 5, a ... "",""title"":""https://en.wikipedia.org/wiki/Timeline_of_Mount_Everest_expeditions""},{""docid"":""63988"",""score"":20.13385193410246,""snippet"":"" ... They even overcome one's awareness that just beneath Iris's frumpy clothes, there is a firm, perfectly molded body that has become a multi-million-dollar industry.\""\nIn 1991, after three decades in film, Fonda retired from the film industry.\n\n2005–2014: Return to acting and Broadway ... "",""title"":""https://en.wikipedia.org/wiki/Jane_Fonda""},{""docid"":""52979"",""score"":19.932384179589764,""snippet"":"" ... Price's first starring role was as con man James Reavis in the biographical film The Baron of Arizona (1950). He did a comedic turn as the tycoon Burnbridge Waters, co-starring with Ronald Colman in Champagne for Caesar (also 1950), one of his favorite film roles.\n\n1950s ... "",""title"":""https://en.wikipedia.org/wiki/Vincent_Price""},{""docid"":""57032"",""score"":19.599759510879817,""snippet"":"" ... What is incredible about the film are the hours of discussion it can spark afterwards. It's a layered story of parents and their children, of toxic masculinity, and homosexuality. And Taylor brings the heat in more than one way.\n\n34. Rashomon (1950)\n\nThis is the film that ... "",""title"":""https://www.thegibsonreview.com/blog/50-favorites-of-the-50s""},{""docid"":""90473"",""score"":19.38834836083182,""snippet"":"" ... Patel is an Indian-born Canadian film director and animator. | None |\n| 1977 | Co Hoedeman | The Sand Castle | | Hoedeman is a Dutch-Canadian filmmaker. | None |\n| 1978 | John Weldon | Special Delivery | | Shared with Eunice Macauley. | None |\n| 1980 | Michael Mills | History of the World in Three Minutes Flat | | | None |\n| 1980 | Frédéric ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Canadian_Academy_Award_winners_and_nominees""}]"
1,14,2026-09-14T10:25:25.048711+00:00,short film directed with nephew Indian heritage,"[""short"",""film"",""directed"",""with"",""nephew"",""indian"",""heritage""]","""short"" OR ""film"" OR ""directed"" OR ""with"" OR ""nephew"" OR ""indian"" OR ""heritage""",5,f5ebfc4c43d11ea49c8481ee8611be8c604ce0be16ca1e941480cceb012f669c,0ab4ec904e53f03cd8efd64f2b0c717956622fa5893f6a2d90ea1ff7af347f92,False,"[""d6"",""d7"",""d8"",""d9"",""d10""]","[""97295"",""78253"",""53720"",""93643"",""4441""]","[{""docid"":""97295"",""score"":16.74922983605009,""snippet"":"" ... The media was ever scrutinous of Hollywood actresses and many film critics were dubious of Merle's origins, perhaps fuelled by the occasional slip-ups in her accent, which revealed a glimpse of her South-Asian heritage. One film critic went so far as to write, \""Merle Oberon ... "",""title"":""https://www.messynessychic.com/2022/12/07/hollywoods-own-dark-angel-was-an-indian-actress-playing-the-biggest-role-of-her-life/""},{""docid"":""78253"",""score"":16.4551365145127,""snippet"":"" ... In 1983, her Anglo-Indian heritage was revealed in a biography, Princess Merle: The Romantic Life of Merle Oberon. The authors found her birth record in Bombay, her baptismal certificate, and letters and photographs her Indian relatives had.\n\nThrough his book, Sen hopes to be able to convey ... "",""title"":""https://www.bbc.com/news/world-asia-india-61079732""},{""docid"":""53720"",""score"":15.939114731898478,""snippet"":"" ... With the help of lighting and makeup, Oberon made The Divorce of Lady X in 1938 with Laurence Olivier. Her next film and her best-known, 1939's Wuthering Heights also with Olivier, was made for Samuel Goldwyn and directed by William Wyler.\n\nOlivier and Oberon did not ... "",""title"":""https://goldenglobes.com/articles/forgotten-hollywood-merle-oberon-and-her-lifelong-secret/""},{""docid"":""93643"",""score"":15.553804826106617,""snippet"":"" ... It was produced by Herbert Klynn and Jules Engel of Format Films, Hollywood, and designed and animated at the Halas and Batchelor Cartoon Film studios in London, England. The show lasted thirty episodes; however, these were invariably split into three separate shorts, with the middle segment being a ... "",""title"":""https://en.wikipedia.org/wiki/Lone_Ranger""},{""docid"":""4441"",""score"":15.162377253535967,""snippet"":"" ... directed, with Edenshaw and his brother being co-screenwriters, with Graham Richard and Leonie Sandercock.\n\nChristopher Auchter, the nephew of Michael Nicoll Yahgulanaas, has created a number of Haida centered films. In 2017 he directed the animated film The Mountain of SGaana, inspired by Haida mythology. His short ... "",""title"":""https://en.wikipedia.org/wiki/Haida_people""}]"
1,22,2026-09-14T10:25:26.110435+00:00,dinosaur sci-fi adventure English film director series,"[""dinosaur"",""sci"",""fi"",""adventure"",""english"",""film"",""director"",""series""]","""dinosaur"" OR ""sci"" OR ""fi"" OR ""adventure"" OR ""english"" OR ""film"" OR ""director"" OR ""series""",5,e1bdfee070f0911ef5b7421ebc2c8eb10d5297b6f33dd793bdd5d3a99404fd42,ca3ae332fba8c4e900b63da7eef78dd38a3adab249208c49a040480c93de151d,False,"[""d11"",""d12"",""d13"",""d14"",""d15""]","[""78838"",""90909"",""75001"",""63794"",""70577""]","[{""docid"":""78838"",""score"":29.040735304310807,""snippet"":"" ... sci-fi flick following two conspiracy-obsessed men who kidnap the CEO of a major company. Why? Because they think she's an alien who is about to destroy Earth. It sort of already exists, though not in English, as this is based on the South Korean film ... "",""title"":""https://www.space.com/upcoming-sci-fi-movies""},{""docid"":""90909"",""score"":27.66961530028786,""snippet"":"" ... Abrams, this reboot of the iconic franchise explores the origins of the Enterprise crew, blending action, adventure, and character development, while introducing the series to a new generation.\n\nBEST SCI- FI MOVIES OF THE 2010's\n\nBeyond the Black Rainbow (2010)\n\nThis visually striking film by Panos Cosmatos ... "",""title"":""https://blog.abracadabranyc.com/top-science-fiction-movies-by-decade/""},{""docid"":""75001"",""score"":27.633924591400728,""snippet"":"" ... BARBARA SHELLEY — This appealing British leading lady appeared in several English-made horror and sci-fi films during the 1960s, such as \""Five Million Years to Earth\"" and \""Village of the Damned\"". She always reminds me of the lovely Eleanor Parker, both in appearance and acting style.\n\nSHAWN ... "",""title"":""http://www.allsci-fi.com/viewtopic.php?t=2577""},{""docid"":""63794"",""score"":26.27162932650696,""snippet"":"" ... In the 1990s, Lost in Space was remade as a sci-fi adventure movie starring William Hurt, Matt LeBlanc, Gary Oldman, and Heather Graham. Directed by Stephen Hopkins, the movie also saw some actors from the original series make cameo appearances.\n\nThe show was also remade as another ... "",""title"":""https://www.monstercomplex.com/blog/23-iconic-robot-tv-showsincluding-robot-monster-on-mst3k-star-trek-westworld-and-more""},{""docid"":""70577"",""score"":26.12022576288202,""snippet"":"" ... Click below on your favorite genre and dive into the wonderful world of silent film with two suggestions tailored to your specific tastes and interests!\n\nIntroduction—Animation—Comedy—Documentary—Fantasy—Gangster—Historical Epic—Horror—Melodrama—Romantic Comedy—Sci-Fi—Social Issue Drama—Western\n\nAnimation\n\nThe Adventures of Prince ... "",""title"":""https://theeverydaycinephile.com/blogathons/12-genres-24-must-see-silent-movie-day/""}]"
2,38,2026-09-14T10:25:31.239640+00:00,Don Chaffey film 1 hour 31 minutes cast Indian actress,"[""don"",""chaffey"",""film"",""1"",""hour"",""31"",""minutes"",""cast"",""indian"",""actress""]","""don"" OR ""chaffey"" OR ""film"" OR ""1"" OR ""hour"" OR ""31"" OR ""minutes"" OR ""cast"" OR ""indian"" OR ""actress""",5,1a62548881f103d2ab864a86bbfae4f2526e9b949426c58828e10806ddcb27e4,0a841db08635839712eaacaca26309236e18092b3fcbf43143d881a6155266c3,False,"[""d16"",""d17"",""d18"",""d19"",""d20""]","[""92468"",""50848"",""53433"",""34526"",""30031""]","[{""docid"":""92468"",""score"":24.325652173664068,""snippet"":"" ... US | Actress | |\n| November | 13 | Don Chaffey | 73 | New Zealand | Director | |\n| November | 13 | Maurice Richlin | 70 | US | Screenwriter | |\n| November | 23 | Roald Dahl | 74 | UK | Screenwriter | |\n| November | 27 | David White | 74 | US | Actor | |\n| December | 1 | Sergio Corbucci | 63 | Italy | Director, Screenwriter | |\n| December | 1 | Carla Lehmann | 73 | Canada | Actress | |\n| December | 2 ... "",""title"":""https://en.wikipedia.org/wiki/1990_in_film""},{""docid"":""50848"",""score"":24.04040734534572,""snippet"":"" ... King Kong explores the soul of a monster -- making audiences scream and cry throughout the film -- in large part due to Kong's breakthrough special effects.\n\nSynopsis: Actress Ann Darrow (Fay Wray) and director Carl Denham (Robert Armstrong) travel to the Indian Ocean to do location shoots [More ... "",""title"":""https://editorial.rottentomatoes.com/guide/best-stop-motion-animated-movies/""},{""docid"":""53433"",""score"":23.854979909082495,""snippet"":"" ... Variety magazine wrote: \""The $3 million film has a workable scenario and has been directed resourcefully and spiritedly by Don Chaffey, under whose leadership a colorful cast performs with zeal.\""\n\nRay Harryhausen regarded the film as his best.Jason and the Argonauts. Culver City: Columbia TriStar Home Video ... "",""title"":""https://en.wikipedia.org/wiki/Jason_and_the_Argonauts_(1963_film)""},{""docid"":""34526"",""score"":21.132333343023546,""snippet"":"" ... Both parts were originally shot as a single film measuring a total of 321 minutes and screened at the 2012 Cannes Directors' Fortnight, but since no Indian theatre would volunteer to screen a film longer than five hours, it was split into two parts for that market.\n\nBoth ... "",""title"":""https://en.wikipedia.org/wiki/Gangs_of_Wasseypur""},{""docid"":""30031"",""score"":20.7346433843313,""snippet"":"" ... Creative special-effects master Ray Harryhausen developed his legendary stop-motion animation techniques to perfection in his best science-fiction film ever - director Don Chaffey's Jason and the Argonauts (1963). Chaffey also directed Raquel Welch in a furry bikini (boosting bikini sales), who followed banished tribesman Tumak ... "",""title"":""https://www.filmsite.org/60sintro2.html""}]"
2,46,2026-09-14T10:25:31.974498+00:00,Don Chaffey directed film 91 minutes runtime,"[""don"",""chaffey"",""directed"",""film"",""91"",""minutes"",""runtime""]","""don"" OR ""chaffey"" OR ""directed"" OR ""film"" OR ""91"" OR ""minutes"" OR ""runtime""",5,5e5835b0add4cc579881e2bc9060e9af28b13bd07c23e89718dc618b5fc40673,d6237d45f8250ab5dbdb640e0c045e69e73eaea72898e1f3fb70854b0c3c4002,False,"[""d18"",""d21"",""d22"",""d23"",""d24""]","[""53433"",""19158"",""97967"",""16687"",""863""]","[{""docid"":""53433"",""score"":27.506639103910903,""snippet"":"" ... Variety magazine wrote: \""The $3 million film has a workable scenario and has been directed resourcefully and spiritedly by Don Chaffey, under whose leadership a colorful cast performs with zeal.\""\n\nRay Harryhausen regarded the film as his best.Jason and the Argonauts. Culver City: Columbia TriStar Home Video ... "",""title"":""https://en.wikipedia.org/wiki/Jason_and_the_Argonauts_(1963_film)""},{""docid"":""19158"",""score"":21.999025667135356,""snippet"":"" ... work.\n\n#40. The Artist (2011)\n\n– Director: Michel Hazanavicius\n\n– Stacker score: 91.3\n\n– Metascore: 89\n\n– IMDb user rating: 7.9\n\n– Runtime: 1 hour 40 minutes\n\nThis French dramedy takes the form of a silent film and pays direct homage to a lost era in the process. Against the backdrop ... "",""title"":""https://www.929jack.com/best-comedy-movies-of-all-time/""},{""docid"":""97967"",""score"":21.667078367761285,""snippet"":"" ... The film won no less than seven Academy Awards, including Best Picture.\n\n#73. Little Women (2019)\n\n- Director: Greta Gerwig\n\n- Stacker score: 89\n\n- Metascore: 91\n\n- IMDb user rating: 7.9\n\n- Runtime: 135 minutes\n\nLouisa May Alcott's seminal novel has been adapted numerous times and across a host of ... "",""title"":""https://stacker.com/stories/movies/100-best-movies-based-books""},{""docid"":""16687"",""score"":20.68226923247173,""snippet"":"" ... Without further ado, we present the best films of 2022 directed by women.\n\nYou may also like: Famous movie quotes from the year you were born\n\nMorena Films\n\n#25. Piggy\n\n– Director: Carlota Pereda\n\n– Metascore: 78\n\n– Runtime: 99 minutes\n\nCarlota Pereda masterfully combines a coming-of-age story with ... "",""title"":""https://triad-city-beat.com/best-2022-movies-directed-by-women/""},{""docid"":""863"",""score"":20.376638808879978,""snippet"":"" ... Rusty takes off, decapitating the hooker as he drives alongside another truck trailer. (Wikipedia) |\n\n2008 Feature Film Runtime: 91 minutes External Links: Wikipedia · IMDb |\n\n| Rest Stop: Don't Look Back Starring: Richard Tillman · Jessie Ward · Graham Norris Description: In 1972, a family in a motorhome encounters the Driver ... "",""title"":""https://carsandracingstuff.com/library/video/videoguide.php""}]"
2,53,2026-09-14T10:25:32.552964+00:00,short film directed with nephew Indian descent actress born 1950s,"[""short"",""film"",""directed"",""with"",""nephew"",""indian"",""descent"",""actress"",""born"",""1950s""]","""short"" OR ""film"" OR ""directed"" OR ""with"" OR ""nephew"" OR ""indian"" OR ""descent"" OR ""actress"" OR ""born"" OR ""1950s""",5,d639b203e03146f4c49033d3827bc80dc6ff639c5fc280f798025dc008004712,324781408ec2690cb52f97a0e0388f47f57b7d50525a7c2059040c5a89bcea48,False,"[""d25"",""d26"",""d6"",""d27"",""d28""]","[""21993"",""99494"",""97295"",""31750"",""91921""]","[{""docid"":""21993"",""score"":25.150650498607547,""snippet"":"" ... Nikhil's son, Agastya Nanda, made his acting debut with The Archies in 2023.\n\nKapoor had a longtime romantic relationship with renowned actress Nargis Dutt during the 1940s and 1950s, despite being a married man, although neither ever publicly admitted to this. The couple starred in several films ... "",""title"":""https://en.wikipedia.org/wiki/Raj_Kapoor""},{""docid"":""99494"",""score"":24.878197463638053,""snippet"":"" ... to do an Indian accent.\n\nIn 2020, Awkwafina was the first of Asian descent to win a Golden Globe award for best actress in a musical or comedy. She was recognized with this award for her work in the 2019 film, The Farewell. Directed by Lulu Wang, The ... "",""title"":""https://en.wikipedia.org/wiki/Asian_Americans_in_arts_and_entertainment""},{""docid"":""97295"",""score"":24.13043569542924,""snippet"":"" ... was an Indian Actress Playing the Biggest Role of her Life\nauthor: Louise McNutt\ndate: 2022-12-07\n---\nMerle Oberon, the Hollywood actress who to this day remains the only Asian actress to be nominated for a Best Actress award at the Oscars, was born in Bombay, India ... "",""title"":""https://www.messynessychic.com/2022/12/07/hollywoods-own-dark-angel-was-an-indian-actress-playing-the-biggest-role-of-her-life/""},{""docid"":""31750"",""score"":23.631591364767193,""snippet"":"" ... Indian cinema.\n\nIn 1982, he married his second wife, actress Ratna Pathak, daughter of actress Dina Pathak, with whom he has two sons. His sister-in-law is actress Supriya Pathak, who is married to actor Pankaj Kapur.\n\nEarly life\n\nNaseeruddin Shah was born on 20 July 1950 ... "",""title"":""https://en.wikipedia.org/wiki/Naseeruddin_Shah""},{""docid"":""91921"",""score"":23.371137541512486,""snippet"":"" ... starred along with Pakistani actress Zeba Bakhtiyar in Henna, a tale of love across national borders, which was envisioned by his father, Raj Kapoor, and directed by his elder brother Randhir Kapoor. Henna was India's submission for the Academy Award for Best Foreign Language Film. Kapoor also ... "",""title"":""https://en.wikipedia.org/wiki/Rishi_Kapoor""}]"
3,68,2026-09-14T10:25:36.693937+00:00,Perfectly formed Indian immigrant parents born 1950s actor,"[""perfectly"",""formed"",""indian"",""immigrant"",""parents"",""born"",""1950s"",""actor""]","""perfectly"" OR ""formed"" OR ""indian"" OR ""immigrant"" OR ""parents"" OR ""born"" OR ""1950s"" OR ""actor""",5,a9b2ffc79b28a042316e92e53442a521d399836c6420788f29f7d1383310f756,9e62d0aad17713be8ef6fc51152f28ec5ca4ffb54a725431bc7df8060fde48a9,False,"[""d29"",""d30"",""d31"",""d32"",""d33""]","[""48231"",""81843"",""96910"",""70474"",""48640""]","[{""docid"":""48231"",""score"":18.98303653975542,""snippet"":"" ... television actor (Hill Street Blues) \""Both parents were Italian immigrants...\""\n* Victoria Vetri (born 1944) model and actress\n* Tony Sirico (born 1942-2022) portrayed Paulie Gualtieri in The Sopranos.\n__2510?____ghwgnumperpage=2075 \""This voluptuous dark-haired Italian beauty was named Playmate of the Year in May '68...\""\n\n1950s\n\n* Danny ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Italian-American_actors""},{""docid"":""81843"",""score"":18.706759922153722,""snippet"":"" ... was born in the Bronx, New York, the only child of Leon Orbach, a former vaudevillian actor, was a German Jewish immigrant, who was born in Hamburg, Germany, and Emily (nee Olexy), a radio singer, was born in Pennsylvania to immigrant Polish-Lithuanian Roman Catholic parents, Alexander Olexy ... "",""title"":""https://www.imdb.com/search/name/?death_date=2004""},{""docid"":""96910"",""score"":18.69814284419983,""snippet"":"" ... Two Indian actors of opposing sensibilities fall to earth, transformed into living symbols of what is angelic and evil. This is just the initial act in a magnificent odyssey that seamlessly merges the actual with the imagined.\""\n\n!A Clockwork Orange by Anthony Burgess\n\n\""A vicious fifteen-year-old ... "",""title"":""https://bookriot.com/best-funny-novels/""},{""docid"":""70474"",""score"":18.553890645380548,""snippet"":"" ... actress\n* Fred Armisen – comedian, actor, musician, writer, and producer\n* Fred Astaire – dancer, singer, actor, choreographer, and television presenterFred Astaire - The German Way & More \""Johanna (mother) had been born in Omaha, but her parents, David Geilus and Wilhelmina Klaatke, were German-speaking, Lutheran immigrants from East Prussia and Alsace ... "",""title"":""https://en.wikipedia.org/wiki/List_of_German_Americans""},{""docid"":""48640"",""score"":18.42061090143488,""snippet"":"" ... In the 1950's she returned to the stage and appeared occasionally in television roles.Colbert was recognized by the Kennedy Center Honors for lifetime achievement in 1989.\n\nDonald Crisp, Actor July 27, 1882 - May 25, 1974\n\nDonald Crisp was born George William Crisp in London on July ... "",""title"":""https://www.nps.gov/elis/learn/historyculture/notable-immigrants-a-f.htm""}]"
3,76,2026-09-14T10:25:37.418239+00:00,first second generation Indian immigrants born 1950s actor perfectly formed,"[""first"",""second"",""generation"",""indian"",""immigrants"",""born"",""1950s"",""actor"",""perfectly"",""formed""]","""first"" OR ""second"" OR ""generation"" OR ""indian"" OR ""immigrants"" OR ""born"" OR ""1950s"" OR ""actor"" OR ""perfectly"" OR ""formed""",5,cd88422a5d112e7a3d16a36998faffd0735fc8a3e76c64eceae5e8608f065e12,f17c09aaac1eb80080b0499ff176ff0ca0e1b40ac393aa01fa06ddfc66cc9c4c,False,"[""d34"",""d30"",""d31"",""d29"",""d32""]","[""16676"",""81843"",""96910"",""48231"",""70474""]","[{""docid"":""16676"",""score"":17.62646402851107,""snippet"":"" ... After advocacy from the Indian American community, the racial category of Asian Indian was finally introduced in the 1980 U.S. census.\n\nInitial perceptions\n\nOne of the first recorded Indians in America was a mixed-race girl born to an Indian father and an Irish American mother in ... "",""title"":""https://en.wikipedia.org/wiki/Racial_classification_of_Indian_Americans""},{""docid"":""81843"",""score"":17.083619275613508,""snippet"":"" ... No actor ever exerted such a profound influence on succeeding generations of actors as did Brando. More than 50 years after he first scorched the screen as Stanley Kowalski in the movie version of Tennessee Williams' A Streetcar Named Desire (1951) and a quarter-century after his last ... "",""title"":""https://www.imdb.com/search/name/?death_date=2004""},{""docid"":""96910"",""score"":16.842174499315682,""snippet"":"" ... Two Indian actors of opposing sensibilities fall to earth, transformed into living symbols of what is angelic and evil. This is just the initial act in a magnificent odyssey that seamlessly merges the actual with the imagined.\""\n\n!A Clockwork Orange by Anthony Burgess\n\n\""A vicious fifteen-year-old ... "",""title"":""https://bookriot.com/best-funny-novels/""},{""docid"":""48231"",""score"":16.64732470408513,""snippet"":"" ... Retrieved April 24, 2017.\n* Jon Polito (born in 1950) - actor. Notable television roles included Detective Steve Crosetti in the first two seasons of Homicide: Life on the Street\n* Suzi Quatro (born 1950) Italian paternal grandfather\n* Ray Romano (born 1957) actor and comedian (Everybody Loves Raymond)\n* Isabella Rossellini (born ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Italian-American_actors""},{""docid"":""70474"",""score"":16.537695727886458,""snippet"":"" ... podcaster and actor\n* Jenna Fischer – actress\n* Carrie Fisher – actress\n* Jodie Foster – actress\n* Jason David Frank (1973–2022) – actor and martial artist\n* Dennis Franz (born Dennis Franz Schlachta) – actor \""In actuality, Franz is Dennis's middle name, and the first name of his father, a German immigrant. Though unfailingly ... "",""title"":""https://en.wikipedia.org/wiki/List_of_German_Americans""}]"
3,80,2026-09-14T10:25:38.444565+00:00,actor born 1950s Indian parents directed short film nephew,"[""actor"",""born"",""1950s"",""indian"",""parents"",""directed"",""short"",""film"",""nephew""]","""actor"" OR ""born"" OR ""1950s"" OR ""indian"" OR ""parents"" OR ""directed"" OR ""short"" OR ""film"" OR ""nephew""",5,442d5cda8043e309b8dd114aa834d424469a2f4412e3e664fbf15ff33b2779be,1810cbb68350fb456115b964835e770ea83e2322293809ed515b9ae0e21f9a93,False,"[""d25"",""d9"",""d35"",""d36"",""d37""]","[""21993"",""93643"",""10811"",""97751"",""32327""]","[{""docid"":""21993"",""score"":22.497791667352114,""snippet"":"" ... Full list\n\nRaj Kapoor (; born as Shrishti Nath Kapoor; 14 December 1924 2 June 1988; also known as Ranbir Raj Kapoor) was an Indian actor, film director and producer, who worked in Hindi cinema.*\n* He is considered to be one of the greatest and most influential actors and ... "",""title"":""https://en.wikipedia.org/wiki/Raj_Kapoor""},{""docid"":""93643"",""score"":22.23745034918801,""snippet"":"" ... It was produced by Herbert Klynn and Jules Engel of Format Films, Hollywood, and designed and animated at the Halas and Batchelor Cartoon Film studios in London, England. The show lasted thirty episodes; however, these were invariably split into three separate shorts, with the middle segment being a ... "",""title"":""https://en.wikipedia.org/wiki/Lone_Ranger""},{""docid"":""10811"",""score"":22.16765293755565,""snippet"":"" ... He has appeared in some episodes of Raw Toonage, two shorts of Mickey Mouse Works and some episodes (specially \""House of Scrooge\"") of House of Mouse, as well as the direct-to-video films Mickey's Once Upon a Christmas and Mickey's Twice Upon a Christmas. His ... "",""title"":""https://en.wikipedia.org/wiki/Scrooge_McDuck""},{""docid"":""97751"",""score"":21.57948769922352,""snippet"":"" ... voice actor Billy West as Woody that aired from 1999 to 2002. In 2017, a live-action/CGI hybrid feature film, Woody Woodpecker, was released theatrically in Latin America, while released direct-to-video in other territories. It was followed by a new series of shorts released via ... "",""title"":""https://en.wikipedia.org/wiki/Woody_Woodpecker""},{""docid"":""32327"",""score"":20.79962307656594,""snippet"":"" ... His wife and three children survive him, as do three grandchildren.- Actor\n\n- Soundtrack\n\nHenry Gibson was born on 21 September 1935 in Germantown, Pennsylvania. Before appearing in films and television series, he was a child star on the stage during the 1940s and during the late 1950s he ... "",""title"":""https://m.imdb.com/search/name/?death_date=2009&ref_=nm_ov_dth_year""}]"
4,94,2026-09-14T10:25:42.690291+00:00,Perfectly formed quote Indian heritage actor,"[""perfectly"",""formed"",""quote"",""indian"",""heritage"",""actor""]","""perfectly"" OR ""formed"" OR ""quote"" OR ""indian"" OR ""heritage"" OR ""actor""",5,5751f4ff594c4cf64128b1cd010ffe411ff844505f1e89689e73f6de455ae688,3a2cb8cbad37d0bd25cbd0144879af69dce5f5d6439b9b16f4a966c62486e2bf,False,"[""d38"",""d39"",""d40"",""d41"",""d7""]","[""68205"",""64249"",""34184"",""26179"",""78253""]","[{""docid"":""68205"",""score"":14.706260926469536,""snippet"":"" ... Manie Mulder's most famous quote was given to the Rand Daily Mail in May 1976: \""The broad masses of Soweto are perfectly content, perfectly happy. Black-White relationships at present are as healthy as can be. There is no danger whatever of a blow-up in Soweto ... "",""title"":""https://en.wikipedia.org/wiki/Soweto""},{""docid"":""64249"",""score"":14.507614538447141,""snippet"":"" ... I grew up in Strongsville Ohio and suffered through many bad Indians teams in the 70's and 80's. At the beginning of the movie it was great seeing the pan view of downtown Cleveland. Oh yes, the movie.......THE INDIANS WIN IT! sums it up perfectly ... "",""title"":""https://www.imdb.com/title/tt0097815/""},{""docid"":""34184"",""score"":14.33550272045008,""snippet"":"" ... Filipino American or Indian American. See nationalities and races and race.\n\nattribution\n\nIn news usage, said is the customary attribution for direct quotes. However, says is used in some feature stories or narratives to express a sense of ongoing present or for mood. Putting said or says after ... "",""title"":""https://ucm.calpoly.edu/style-guide""},{""docid"":""26179"",""score"":14.31837775611781,""snippet"":"" ... The French/Indian alliance provided mutual protection from hostile non-allied tribes and incursions on French and Indian land from enemy European powers. The alliance proved invaluable during the later French and Indian War against the New England colonies in 1753.\n\nThe French and Indians influenced each other ... "",""title"":""https://en.wikipedia.org/wiki/Louisiana_Creole_people""},{""docid"":""78253"",""score"":14.115004028161923,""snippet"":"" ... In 1983, her Anglo-Indian heritage was revealed in a biography, Princess Merle: The Romantic Life of Merle Oberon. The authors found her birth record in Bombay, her baptismal certificate, and letters and photographs her Indian relatives had.\n\nThrough his book, Sen hopes to be able to convey ... "",""title"":""https://www.bbc.com/news/world-asia-india-61079732""}]"
