round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-14T09:00:33.435089+00:00,False,False,[],[],[],7335,"{""cache_read_tokens"":0,""input_tokens"":1872,""output_tokens"":71}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1872,""latency_seconds"":2.0510646000038832,""ledger_id"":42,""output_tokens"":71,""request_body_sha256"":""aea317caf431073203501c7d4207ed5e61f3b6d45eb2b0279f6757f75e56dbfc"",""request_bytes"":7335,""requested_model"":""EB-GLM-5.2"",""response_bytes"":916,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c7deb6bd15fe8753becc4cb154a12d16f99e9050ae0602795cedf31c50f50180"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":71,""prompt_cost"":0.0,""prompt_tokens"":1872,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":1943},""utc_end"":""2026-09-14T09:00:35.515406+00:00"",""utc_start"":""2026-09-14T09:00:33.446930+00:00""}"
2,2026-09-14T09:00:49.343733+00:00,False,False,[],[],[],16098,"{""cache_read_tokens"":1536,""input_tokens"":3897,""output_tokens"":105}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3897,""latency_seconds"":2.8980241999961436,""ledger_id"":43,""output_tokens"":105,""request_body_sha256"":""90c0c8ca0279f0276568f3db16483293557e718a940546b9686759e2cfb83735"",""request_bytes"":16098,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1170,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""508e0472fe12fd8184d46ba4f380800780ac470b8ce4b1d624f72136fd5e7f08"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":105,""prompt_cost"":0.0,""prompt_tokens"":3897,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":4002},""utc_end"":""2026-09-14T09:00:52.418010+00:00"",""utc_start"":""2026-09-14T09:00:49.354546+00:00""}"
3,2026-09-14T09:00:55.307442+00:00,False,False,"[""e1""]",[],[],27316,"{""cache_read_tokens"":3456,""input_tokens"":6566,""output_tokens"":138}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":6566,""latency_seconds"":2.9442050000070594,""ledger_id"":44,""output_tokens"":138,""request_body_sha256"":""0ff47f6f4e620910b41f128f92d38870ea2aa9fd7edfc80edd08665e5e98679d"",""request_bytes"":27316,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1371,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""459f1c6633ed606ff1a320cfd1977a14c5daf97fb6369780c3518981e7cbecdb"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":138,""prompt_cost"":0.0,""prompt_tokens"":6566,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":6704},""utc_end"":""2026-09-14T09:00:58.280539+00:00"",""utc_start"":""2026-09-14T09:00:55.319572+00:00""}"
4,2026-09-14T09:01:06.273203+00:00,False,False,"[""e1""]",[],[],45809,"{""cache_read_tokens"":6016,""input_tokens"":10816,""output_tokens"":97}","{""cache_read_tokens"":6016,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":10816,""latency_seconds"":3.683288000000175,""ledger_id"":45,""output_tokens"":97,""request_body_sha256"":""2b70fbdb5af7a0b240b8634f832ac93db94e3504a79c56d7ab6f0f4e8bc2303a"",""request_bytes"":45809,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1143,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""45526649c6590b63fd2ff654c1c153bffc99d92d8299219229d808f1483d6bf7"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":6016,""completion_cost"":0.0,""completion_tokens"":97,""prompt_cost"":0.0,""prompt_tokens"":10816,""prompt_tokens_details"":{""cached_tokens"":6016},""reasoning_tokens"":0,""total_tokens"":10913},""utc_end"":""2026-09-14T09:01:09.998781+00:00"",""utc_start"":""2026-09-14T09:01:06.299296+00:00""}"
5,2026-09-14T09:01:12.987800+00:00,False,False,"[""e1""]",[],[],63217,"{""cache_read_tokens"":9984,""input_tokens"":15025,""output_tokens"":83}","{""cache_read_tokens"":9984,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15025,""latency_seconds"":4.022527400025865,""ledger_id"":46,""output_tokens"":83,""request_body_sha256"":""a18ff274bb5f59083007e99e64fe3f9189ba0f1715c56d2ad33554ad671bbb80"",""request_bytes"":63217,""requested_model"":""EB-GLM-5.2"",""response_bytes"":985,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3c64282dc0b02256138de26bae68878011771103b3a46480c04a6c5f3c7d5a15"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":9984,""completion_cost"":0.0,""completion_tokens"":83,""prompt_cost"":0.0,""prompt_tokens"":15025,""prompt_tokens_details"":{""cached_tokens"":9984},""reasoning_tokens"":0,""total_tokens"":15108},""utc_end"":""2026-09-14T09:01:17.036974+00:00"",""utc_start"":""2026-09-14T09:01:12.997922+00:00""}"
6,2026-09-14T09:01:17.119998+00:00,False,False,"[""e1"",""e2"",""e3""]",[],[],66048,"{""cache_read_tokens"":14080,""input_tokens"":15781,""output_tokens"":192}","{""cache_read_tokens"":14080,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15781,""latency_seconds"":4.773553600010928,""ledger_id"":47,""output_tokens"":192,""request_body_sha256"":""5399ebac8e14908195c3638094cee211962e8a489eab0625dd5bf8e7e952a346"",""request_bytes"":66048,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1452,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""20e1b88645ed60be3c2d5c9d4ad153c975fd998b2628f8b3e19c7aa8c26268f0"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":14080,""completion_cost"":0.0,""completion_tokens"":192,""prompt_cost"":0.0,""prompt_tokens"":15781,""prompt_tokens_details"":{""cached_tokens"":14080},""reasoning_tokens"":0,""total_tokens"":15973},""utc_end"":""2026-09-14T09:01:21.949702+00:00"",""utc_start"":""2026-09-14T09:01:17.150951+00:00""}"
7,2026-09-14T09:01:24.861974+00:00,False,False,"[""e1"",""e2"",""e3""]",[],[],80667,"{""cache_read_tokens"":14848,""input_tokens"":19435,""output_tokens"":112}","{""cache_read_tokens"":14848,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19435,""latency_seconds"":4.395297100010794,""ledger_id"":48,""output_tokens"":112,""request_body_sha256"":""f336719b02bd5f6fd706cb4b1470507ac537a5d56c92d8774a64ce7f4265094d"",""request_bytes"":80667,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1147,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""df53d9c0122adf67cc1592a00198ea7e8cb90e5940f30cedb9a247ea886ab33e"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":14848,""completion_cost"":0.0,""completion_tokens"":112,""prompt_cost"":0.0,""prompt_tokens"":19435,""prompt_tokens_details"":{""cached_tokens"":14848},""reasoning_tokens"":0,""total_tokens"":19547},""utc_end"":""2026-09-14T09:01:29.284724+00:00"",""utc_start"":""2026-09-14T09:01:24.874088+00:00""}"
8,2026-09-14T09:01:30.539026+00:00,False,False,"[""e1"",""e2"",""e3"",""e4""]",[],[],90053,"{""cache_read_tokens"":18560,""input_tokens"":21903,""output_tokens"":193}","{""cache_read_tokens"":18560,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21903,""latency_seconds"":5.31632479999098,""ledger_id"":49,""output_tokens"":193,""request_body_sha256"":""cbd7e012817caa57d27849d5ba0b54a00331c943d04169d58cb4a6ec10552bdc"",""request_bytes"":90053,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1461,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a4ea759fc6862d5edc66e340ba39f0b7ed5eac88941927ba9fa0bfc849058a34"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":18560,""completion_cost"":0.0,""completion_tokens"":193,""prompt_cost"":0.0,""prompt_tokens"":21903,""prompt_tokens_details"":{""cached_tokens"":18560},""reasoning_tokens"":0,""total_tokens"":22096},""utc_end"":""2026-09-14T09:01:35.883527+00:00"",""utc_start"":""2026-09-14T09:01:30.551655+00:00""}"
9,2026-09-14T09:01:42.190082+00:00,False,True,"[""e2"",""e3"",""e4""]",[],[],53242,"{""cache_read_tokens"":1536,""input_tokens"":14020,""output_tokens"":59}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14020,""latency_seconds"":3.012077399995178,""ledger_id"":50,""output_tokens"":59,""request_body_sha256"":""cd9b29cc85d7c3f1fbbb35bed33b2e3c262dfcce2849b7881139db563b5b17e6"",""request_bytes"":53242,""requested_model"":""EB-GLM-5.2"",""response_bytes"":905,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8c99a32d28c12836ac378770d172a67885d4582c67770aacbe9ab3cc840881f4"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":59,""prompt_cost"":0.0,""prompt_tokens"":14020,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":14079},""utc_end"":""2026-09-14T09:01:45.232807+00:00"",""utc_start"":""2026-09-14T09:01:42.202315+00:00""}"
10,2026-09-14T09:01:45.316590+00:00,False,False,"[""e2"",""e3"",""e4"",""e5"",""e6""]",[],[],56607,"{""cache_read_tokens"":13184,""input_tokens"":15024,""output_tokens"":153}","{""cache_read_tokens"":13184,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15024,""latency_seconds"":3.6597003000206314,""ledger_id"":51,""output_tokens"":153,""request_body_sha256"":""2f369b85faa064bdaf5de55650c324e4d168d0dd3b915773d1891f689ade5b41"",""request_bytes"":56607,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1147,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""32bb9447b2d99b97a988c7d234dd9acd7358e2ba7b8542f15ffed924273ec057"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":13184,""completion_cost"":0.0,""completion_tokens"":153,""prompt_cost"":0.0,""prompt_tokens"":15024,""prompt_tokens_details"":{""cached_tokens"":13184},""reasoning_tokens"":0,""total_tokens"":15177},""utc_end"":""2026-09-14T09:01:49.035239+00:00"",""utc_start"":""2026-09-14T09:01:45.337092+00:00""}"
