round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T14:05:03.941952+00:00,False,False,[],[],[],16125,"{""cache_read_tokens"":3840,""input_tokens"":3865,""output_tokens"":118}","{""cache_read_tokens"":3840,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3865,""latency_seconds"":2.5895154000027105,""ledger_id"":1164,""output_tokens"":118,""request_body_sha256"":""a0a6038e1217457f81bdb6d6b6d6e88222ff2fd0ba0fcd355f0bf3933dadf4bf"",""request_bytes"":16125,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1144,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""175f92cf107f5a96250701ad09f191ec36011b17339689db25919069be33c89b"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3840,""completion_cost"":0.0,""completion_tokens"":118,""prompt_cost"":0.0,""prompt_tokens"":3865,""prompt_tokens_details"":{""cached_tokens"":3840},""reasoning_tokens"":0,""total_tokens"":3983},""utc_end"":""2026-09-15T14:05:06.654599+00:00"",""utc_start"":""2026-09-15T14:05:04.047961+00:00""}"
2,2026-09-15T14:05:10.345854+00:00,False,False,[],[],[],37687,"{""cache_read_tokens"":3456,""input_tokens"":9213,""output_tokens"":123}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9213,""latency_seconds"":4.716677399992477,""ledger_id"":1165,""output_tokens"":123,""request_body_sha256"":""fd56779d69f9214652310c6c7c33185be824d9de970fb721c63a6faa8a5739f3"",""request_bytes"":37687,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1213,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""aec5a5a77450842183301b4bf490dee8cd271dadee21fa03b28cbc933e51a4a6"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":123,""prompt_cost"":0.0,""prompt_tokens"":9213,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":9336},""utc_end"":""2026-09-15T14:05:15.189466+00:00"",""utc_start"":""2026-09-15T14:05:10.454543+00:00""}"
3,2026-09-15T14:05:18.704413+00:00,False,False,[],[],[],56889,"{""cache_read_tokens"":7936,""input_tokens"":13686,""output_tokens"":196}","{""cache_read_tokens"":7936,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13686,""latency_seconds"":5.011428800004069,""ledger_id"":1166,""output_tokens"":196,""request_body_sha256"":""fa1a9498cbd2de9d138bf299c92dad2ef68437f55b8649419d8299fac0aa713f"",""request_bytes"":56889,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1459,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""37aa1f76b929e33306f90b7680c4e4d2f1931e0986ab46d0aab40e49d928cea1"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":7936,""completion_cost"":0.0,""completion_tokens"":196,""prompt_cost"":0.0,""prompt_tokens"":13686,""prompt_tokens_details"":{""cached_tokens"":7936},""reasoning_tokens"":0,""total_tokens"":13882},""utc_end"":""2026-09-15T14:05:23.840651+00:00"",""utc_start"":""2026-09-15T14:05:18.810423+00:00""}"
4,2026-09-15T14:05:32.628102+00:00,False,False,[],[],[],70444,"{""cache_read_tokens"":0,""input_tokens"":17177,""output_tokens"":205}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17177,""latency_seconds"":5.277038300002459,""ledger_id"":1167,""output_tokens"":205,""request_body_sha256"":""41336069211d9d41dfce72804cf8c376f728b3b9ad2f502f6652862c27f63bbf"",""request_bytes"":70444,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1538,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8b6d6acba3e379cb74dac96925ef1a6215a50e5138bd32005de3f6f4ee0cb7bc"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":205,""prompt_cost"":0.0,""prompt_tokens"":17177,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":17382},""utc_end"":""2026-09-15T14:05:38.045406+00:00"",""utc_start"":""2026-09-15T14:05:32.740799+00:00""}"
5,2026-09-15T14:05:38.213891+00:00,False,False,[],[],[],81351,"{""cache_read_tokens"":12416,""input_tokens"":19808,""output_tokens"":194}","{""cache_read_tokens"":12416,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19808,""latency_seconds"":5.065706699999282,""ledger_id"":1168,""output_tokens"":194,""request_body_sha256"":""78571f5613be022640a4845713fb662c30a594398c5bbda3e76f5026189c8d2d"",""request_bytes"":81351,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1491,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""3e41c60a611aa434a82d3b116a1bf7e4ef3814afa1b731cb5794cc06b8abc0e8"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":12416,""completion_cost"":0.0,""completion_tokens"":194,""prompt_cost"":0.0,""prompt_tokens"":19808,""prompt_tokens_details"":{""cached_tokens"":12416},""reasoning_tokens"":0,""total_tokens"":20002},""utc_end"":""2026-09-15T14:05:43.406865+00:00"",""utc_start"":""2026-09-15T14:05:38.322768+00:00""}"
6,2026-09-15T14:05:50.318507+00:00,False,True,[],[],[],83571,"{""cache_read_tokens"":3328,""input_tokens"":20163,""output_tokens"":197}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20163,""latency_seconds"":5.516031000006478,""ledger_id"":1169,""output_tokens"":197,""request_body_sha256"":""3231f2d9c5cb0f3d71dfb5763814ccab0df5776e932b848909e877ad03c0d9fa"",""request_bytes"":83571,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1500,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f98ce90be775379d9221b5970bc659177bef65ba7907aac2b0833432c68886ed"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":197,""prompt_cost"":0.0,""prompt_tokens"":20163,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20360},""utc_end"":""2026-09-15T14:05:55.965615+00:00"",""utc_start"":""2026-09-15T14:05:50.432227+00:00""}"
7,2026-09-15T14:05:56.310417+00:00,False,True,[],[],[],76988,"{""cache_read_tokens"":3328,""input_tokens"":18694,""output_tokens"":196}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18694,""latency_seconds"":4.910202500002924,""ledger_id"":1170,""output_tokens"":196,""request_body_sha256"":""6c68ba508ca19c08aec6f2d02b76ae35e84df846f24bf5adeb193178544020fe"",""request_bytes"":76988,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1491,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""6b16a487370cffdf07dcfe94104a22c0b8fed9aeaee267157808c4b527e04fdc"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":196,""prompt_cost"":0.0,""prompt_tokens"":18694,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18890},""utc_end"":""2026-09-15T14:06:01.352158+00:00"",""utc_start"":""2026-09-15T14:05:56.425158+00:00""}"
8,2026-09-15T14:06:01.653687+00:00,False,False,[],[],[],89654,"{""cache_read_tokens"":17408,""input_tokens"":21778,""output_tokens"":201}","{""cache_read_tokens"":17408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21778,""latency_seconds"":5.509287500026403,""ledger_id"":1171,""output_tokens"":201,""request_body_sha256"":""04b6c5196720db46c8060e9c1ff6d3c0f4463612160527b87077cee1441f051b"",""request_bytes"":89654,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1543,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b4e30aa8b97224029b4b572d24db726bc25d4a70004466bba5957cf8accfd517"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":17408,""completion_cost"":0.0,""completion_tokens"":201,""prompt_cost"":0.0,""prompt_tokens"":21778,""prompt_tokens_details"":{""cached_tokens"":17408},""reasoning_tokens"":0,""total_tokens"":21979},""utc_end"":""2026-09-15T14:06:07.321049+00:00"",""utc_start"":""2026-09-15T14:06:01.794129+00:00""}"
9,2026-09-15T14:06:14.003698+00:00,False,True,[],[],[],87531,"{""cache_read_tokens"":3328,""input_tokens"":21241,""output_tokens"":160}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21241,""latency_seconds"":5.339544099988416,""ledger_id"":1172,""output_tokens"":160,""request_body_sha256"":""7d93fa259ed90d9fb146f8775cef121d691ac56c9eebe7979b1a2df2eb3d271b"",""request_bytes"":87531,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1321,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""257aeaba432224a8d25c5a9103705d78c617ee76c2c0d3e1e707744c9b62fe5d"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":160,""prompt_cost"":0.0,""prompt_tokens"":21241,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":21401},""utc_end"":""2026-09-15T14:06:19.519234+00:00"",""utc_start"":""2026-09-15T14:06:14.156318+00:00""}"
10,2026-09-15T14:06:21.654204+00:00,False,True,"[""e1""]",[],[],82044,"{""cache_read_tokens"":3328,""input_tokens"":20119,""output_tokens"":138}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20119,""latency_seconds"":4.20005489999312,""ledger_id"":1173,""output_tokens"":138,""request_body_sha256"":""9af1eda8db5b8203fe0616bd5c03f1414a1d9b229e090f35162587752ca06ee4"",""request_bytes"":82044,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1246,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5767ef5ebee4b8f5bb96af22fd2701ab59090e9b3765e39adb02082ce6f3502a"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":138,""prompt_cost"":0.0,""prompt_tokens"":20119,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":20257},""utc_end"":""2026-09-15T14:06:25.997855+00:00"",""utc_start"":""2026-09-15T14:06:21.776850+00:00""}"
