round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
1,6,2026-09-15T13:18:35.552049+00:00,soap opera character married multiple times only one child survives,"[""soap"",""opera"",""character"",""married"",""multiple"",""times"",""only"",""one"",""child"",""survives""]","""soap"" OR ""opera"" OR ""character"" OR ""married"" OR ""multiple"" OR ""times"" OR ""only"" OR ""one"" OR ""child"" OR ""survives""",5,8de7c88ff50619ed18a09ea36495caa9b4e748b16270760e2964d5f72abf6dfb,5eceb726b83b991cb06341dfb087d55d6c5f9f37607dc64948e691120c95883c,False,"[""d1"",""d2"",""d3"",""d4"",""d5""]","[""60248"",""24471"",""58666"",""49471"",""61137""]","[{""docid"":""60248"",""score"":25.57957718140569,""snippet"":"" ... have put more effort into saving Josh.Soap Opera Digest. January 27, 2009.\n\nErica's youngest child, Bianca Montgomery, enters the series in 1988. At that time, Bianca is Erica's first and only child since the Kendall and Josh characters were not created yet. In the storyline ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""24471"",""score"":23.56999916670561,""snippet"":"" ... characters on daytime television, and Fulton became the first soap opera actress to hire a publicist. Fulton left the series for brief periods of time over the years, but was a huge part of the show for its entire 50-year run. Although she only received one Emmy ... "",""title"":""https://www.goldderby.com/gallery/best-daytime-actresses-ever-ranked/""},{""docid"":""58666"",""score"":23.156727396083816,""snippet"":"" ... Gibbs actually announced the casting herself during an interview with the New York Daily News as she was inducted into the Hollywood Walk of Fame on July 20, 2021. Soap Opera Digest officially confirmed the casting and character on July 22. \""Get excited...,\"" Carlivati said on social media ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Days_of_Our_Lives_characters_introduced_in_the_2020s""},{""docid"":""49471"",""score"":23.062310788434132,""snippet"":"" ... ran for only 13 weeks.\n\nBy 1975, NBC became a serious player in that time slot for the first time in over five years when it expanded its strong soap opera Another World to an hour, with its second half occupying the 3:30 timeslot. One Life to ... "",""title"":""https://en.wikipedia.org/wiki/One_Life_to_Live""},{""docid"":""61137"",""score"":23.030578254590434,""snippet"":"" ... Of course, unchanging characters is something only animated shows can accomplish over decades. Reality TV series, on the other hand, can stay fresh because they bring in a new cast every season. But reality star Jamie Otis, who starred in the very first season of Married At First ... "",""title"":""https://www.bbc.com/culture/article/20240318-longest-running-tv-shows-programmes-series-ever""}]"
1,14,2026-09-15T13:18:37.248481+00:00,actor real life relative plays together soap opera unrelated series,"[""actor"",""real"",""life"",""relative"",""plays"",""together"",""soap"",""opera"",""unrelated"",""series""]","""actor"" OR ""real"" OR ""life"" OR ""relative"" OR ""plays"" OR ""together"" OR ""soap"" OR ""opera"" OR ""unrelated"" OR ""series""",5,42452c8b2f617bfb86fe042dd4d6e37de29ad4f85297b3fcfcb91630e95c3df0,2fb81d7bc8fcaae1c19621ba4c8be16bf326d6d552cb5ab8d22584edffb65575,False,"[""d6"",""d7"",""d8"",""d9"",""d10""]","[""32179"",""36741"",""16167"",""88468"",""51230""]","[{""docid"":""32179"",""score"":22.368021394241293,""snippet"":"" ... guys with contrasting personalities trying to live together? (Hint: It was adapted from the play of the same name from 1965, which also got a film in 1968 starring Jack Lemmon and Walter Matthau)\n\nAnswer: The Odd Couple - A real-life dog, who appeared in numerous films in ... "",""title"":""https://www.watercoolertrivia.com/trivia-questions/classic-tv-trivia-questions""},{""docid"":""36741"",""score"":22.15461282059112,""snippet"":"" ... This allows both characters to appear together in a single shot, and with both of them facing the audience. This is unrealistic in real life and is not frequently seen in film or on television outside American daytime serials, but it is an accepted soap opera convention, sometimes ... "",""title"":""https://en.wikipedia.org/wiki/Soap_opera""},{""docid"":""16167"",""score"":22.13756359687727,""snippet"":"" ... The characters and plots shifted, but Lassie was always there.\n\n\""The Doctors\"" (19 years)\n\nThe medical soap opera started out as an anthology series. The show premiered in 1963 and ran until 1982.\n\n\""Death Valley Days\"" (18 years)\n\nBefore he was president, Ronald Reagan was an actor and ... "",""title"":""https://www.businessinsider.com/longest-running-tv-shows-all-time-2018-1""},{""docid"":""88468"",""score"":21.4251153836108,""snippet"":"" ... The adaptation changes a character's ethnicity.\n\n- Real-Life Relative: Related characters are played by actors who actually are related in real life.\n\n- Real Life Writes the Hairstyle: A character's hairstyle is affected by real-life circumstances.\n\n- Real-Person Cameo: A work with a character based on ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/CharactersAndCasting""},{""docid"":""51230"",""score"":21.246680040051935,""snippet"":"" ... UK actor to play the Master in the 1996 Doctor Who television film, as well as recurring roles on the NBC drama Heroes (2007–2010), the CBS soap opera The Young and the Restless (2010–2011), the legal drama Suits (2014–2019), and the HBO series The Righteous ... "",""title"":""https://en.wikipedia.org/wiki/Eric_Roberts""}]"
1,22,2026-09-15T13:18:38.199643+00:00,character married three four times soap opera child dies,"[""character"",""married"",""three"",""four"",""times"",""soap"",""opera"",""child"",""dies""]","""character"" OR ""married"" OR ""three"" OR ""four"" OR ""times"" OR ""soap"" OR ""opera"" OR ""child"" OR ""dies""",5,a197e1f205c2fa899807e965e254ba4f47d4f1c74361267b3fbbcc49f73493d1,d0b6801b362d4892c6aa395e60aec514f1b8c102987ba4276edf6b98d4af6411,False,"[""d1"",""d11"",""d4"",""d12"",""d13""]","[""60248"",""21301"",""49471"",""49256"",""89473""]","[{""docid"":""60248"",""score"":23.522217239140378,""snippet"":"" ... have put more effort into saving Josh.Soap Opera Digest. January 27, 2009.\n\nErica's youngest child, Bianca Montgomery, enters the series in 1988. At that time, Bianca is Erica's first and only child since the Kendall and Josh characters were not created yet. In the storyline ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""21301"",""score"":22.46667671239479,""snippet"":"" ... soap — which has been airing since 1973 — multiple times since: once in 2014 for a guest appearance; again in 2019 to honor cast member Kristoff St. John (who died that same year); and in 2023 to attend a fictional gala in honor of St. John's character, Neil ... "",""title"":""https://ew.com/gallery/celebrities-soap-operas/?srsltid=AfmBOooScLBqg_4Io3CmVSXCv3yQ8T4GbnGXu-AtQy6qdzf755uOdvm9""},{""docid"":""49471"",""score"":22.35342721412055,""snippet"":"" ... Gretel on the three other ABC daytime dramas at the time—All My Children, General Hospital, and Port Charles—in an extended crossover storyline which was the first time a daytime character had ever appeared on four series. Gretel's search for the child she had given up ... "",""title"":""https://en.wikipedia.org/wiki/One_Life_to_Live""},{""docid"":""49256"",""score"":22.30916643526889,""snippet"":"" ... Ramoray Dies,\"" in which his character was killed off by falling down an elevator shaft in retaliation for claiming during a Soap Opera Digest interview that he wrote most of his lines, angering the soap's writers. Later, in the Season 7 episode \""The One With Joey's ... "",""title"":""https://en.wikipedia.org/wiki/Days_of_Our_Lives""},{""docid"":""89473"",""score"":22.276054632970126,""snippet"":"" ... debuted on Days of Our Lives as Doug Williams in 1970; four years later, he married Susan, his costar. In 1976, the Williams' were the first daytime soap stars to cover TIME magazine, per Soap Opera Digest. In 2005, he and Susan co-wrote the memoir Like Sands ... "",""title"":""https://people.com/tv/soap-stars-who-have-played-roles-for-40-years/""}]"
2,36,2026-09-15T13:18:43.024551+00:00,actor plays alongside real life sister brother soap opera unrelated characters,"[""actor"",""plays"",""alongside"",""real"",""life"",""sister"",""brother"",""soap"",""opera"",""unrelated"",""characters""]","""actor"" OR ""plays"" OR ""alongside"" OR ""real"" OR ""life"" OR ""sister"" OR ""brother"" OR ""soap"" OR ""opera"" OR ""unrelated"" OR ""characters""",5,bf666680c2a7d80ceffa252283f0ad13e75c4f59e58faa5016ceb9fdc076d61e,0c31446810fd58950de26a1cc49f8d465624e0054ccfa89e7375a445530e537c,False,"[""d14"",""d15"",""d16"",""d17"",""d18""]","[""85469"",""62987"",""26352"",""31363"",""17469""]","[{""docid"":""85469"",""score"":29.137566742980592,""snippet"":"" ... Artist alongside his two brothers.\n\n3 Elle Plays Younger Versions Of Dakota In Films\n\nDakota Fanning rose to fame for her performance at merely seven years old in the 2001 film I Am Sam. She became the youngest nominee ever to be nominated for a Screen Actors Guild ... "",""title"":""https://www.cbr.com/famous-actors-with-famous-siblings/""},{""docid"":""62987"",""score"":28.15006860203275,""snippet"":"" ... actor\n\nAlan Ackles, who happened to play his\n\ncharacter's father, Paul Kilton. The movie, however, received mixed\n\nreviews from the public.\n\nThat same year, Jensen joined the cast of the CW series,\n\nSupernatural (2005), where he\n\nplays the role of Dean Winchester. Dean and his brother Sam ... "",""title"":""https://www.imdb.com/list/ls075115011/""},{""docid"":""26352"",""score"":28.14479527827271,""snippet"":"" ... actor\n\nAlan Ackles, who happened to play his\n\ncharacter's father, Paul Kilton. The movie, however, received mixed\n\nreviews from the public.\n\nThat same year, Jensen joined the cast of the CW series,\n\nSupernatural (2005), where he\n\nplays the role of Dean Winchester. Dean and his brother Sam ... "",""title"":""https://www.imdb.com/list/ls000363298/""},{""docid"":""31363"",""score"":28.140826107660835,""snippet"":"" ... As a high school junior, she performed the lead in the play Lady Precious Stream. As a senior, she played the title character in the comedy My Sister Eileen, earning mentions in the local newspapers. In 1964, Sarandon was inducted into the National Honor Society.\n\nIn May 1964 ... "",""title"":""https://en.wikipedia.org/wiki/Susan_Sarandon""},{""docid"":""17469"",""score"":28.109874446023156,""snippet"":"" ... actor\n\nAlan Ackles, who happened to play his\n\ncharacter's father, Paul Kilton. The movie, however, received mixed\n\nreviews from the public.\n\nThat same year, Jensen joined the cast of the CW series,\n\nSupernatural (2005), where he\n\nplays the role of Dean Winchester. Dean and his brother Sam ... "",""title"":""https://www.imdb.com/list/ls024783564/""}]"
2,44,2026-09-15T13:18:43.789670+00:00,real life siblings actors same soap opera different characters,"[""real"",""life"",""siblings"",""actors"",""same"",""soap"",""opera"",""different"",""characters""]","""real"" OR ""life"" OR ""siblings"" OR ""actors"" OR ""same"" OR ""soap"" OR ""opera"" OR ""different"" OR ""characters""",5,f5731defe9d54ddc5d2c0bf5500ae494667525282a1926ebee87f498659f951d,ea8adf182eb4c88fa77cb7a9fe66a57e81ce771713131f5a65899d2122badf6a,False,"[""d14"",""d19"",""d7"",""d20"",""d10""]","[""85469"",""98186"",""36741"",""50514"",""51230""]","[{""docid"":""85469"",""score"":23.987258641168413,""snippet"":"" ... in the Australian soap opera Neighbours, before he stars on Westworld as Ashley Stubbs. Liam also stars on Neighbours before he rises to fame for his role as Gale Hawthorne in the Hunger Games film series.\n\n8 Maggie And Jake Gyllenhaal Play On-Screen Siblings In Donnie Darko ... "",""title"":""https://www.cbr.com/famous-actors-with-famous-siblings/""},{""docid"":""98186"",""score"":23.63500215411745,""snippet"":"" ... as a little-known actor on \""General Hospital.\"" He played Kent Murray, Jessie Brewer's teenage nephew, on the ABC soap in 1972.\n\nAlec Baldwin starred on CBS's nighttime soap opera \""Knots Landing.\"" He played Joshua Rush from 1984 to 1985. His character was killed when Joshua ... "",""title"":""https://www.wonderwall.com/entertainment/tv/kelly-ripa-brad-pitt-stars-started-on-soap-operas-34328.gallery""},{""docid"":""36741"",""score"":23.597299560664133,""snippet"":"" ... Australian and British soap operas also feature a significant proportion of romance storylines. In Russia, most popular serials explore the \""romantic quality\"" of criminal and/or oligarch life.\n\nIn soap opera storylines, previously unknown children, siblings and twins (including the evil variety) of established characters often emerge to ... "",""title"":""https://en.wikipedia.org/wiki/Soap_opera""},{""docid"":""50514"",""score"":23.187092541811825,""snippet"":"" ... Eight Is Enough (1977 to 1981)\n\nSyndicated newspaper columnist Thomas Braden, a real-life parent with eight children, wrote a book by the same title that served as the model for this comedy-drama featuring Dick Van Patten as the patriarch who worked for the fictional Sacramento Register ... "",""title"":""https://www.longislandpress.com/2019/09/29/family-affair-tv-shows-of-the-70s/""},{""docid"":""51230"",""score"":22.623879921632962,""snippet"":"" ... soap opera The Young and the Restless (2010–2011), the legal drama Suits (2014–2019), and the HBO series The Righteous Gemstones (2022).\n\nEarly life\n\nEric Anthony Roberts was born in Biloxi, Mississippi, on April 18, 1956, to Betty Lou Bredemus and Walter Grady Roberts, one-time actors ... "",""title"":""https://en.wikipedia.org/wiki/Eric_Roberts""}]"
2,49,2026-09-15T13:18:44.571006+00:00,soap opera actor real life daughter mother plays together unrelated,"[""soap"",""opera"",""actor"",""real"",""life"",""daughter"",""mother"",""plays"",""together"",""unrelated""]","""soap"" OR ""opera"" OR ""actor"" OR ""real"" OR ""life"" OR ""daughter"" OR ""mother"" OR ""plays"" OR ""together"" OR ""unrelated""",5,edf2d072e21391a9896f7d216e02dc900d44ab238f6cb59acd156ad328b2a788,77fe4e3d6a77e2dc008e9f7a1df2ee1140d7b61fcc4da8fb393fc9bc52906e8b,False,"[""d1"",""d3"",""d21"",""d7"",""d22""]","[""60248"",""58666"",""34251"",""36741"",""53295""]","[{""docid"":""60248"",""score"":24.262625868404093,""snippet"":"" ... Like others in this category, Erica was written as \""flamboyant, frivolous and carefree, with little commitment other than [her] own selfish enjoyment of life.\""\n\nOverall, Erica is the embodiment of \""the bitch goddess,\""Siegel, p. 3. a soap opera archetype that \""transformed and defined\"" the soap opera genre ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""58666"",""score"":24.201547372508532,""snippet"":"" ... Olivia is the mother of Pauline Price, played by Gibbs's 227 co-star Harry.\n\nOlivia comes to town, and orders Paulina out of Salem and away from Lani, on behalf of her daughter Tamara. Paulina wants to tell Lani that she is her real mother but Olivia ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Days_of_Our_Lives_characters_introduced_in_the_2020s""},{""docid"":""34251"",""score"":24.158396544620416,""snippet"":"" ... he recalled for Soap Opera Digest in 2020, \""started with April pressuring Paul to take responsibility\"" for daughter Heather. The rest, as they say, is history.\n\nErin Torpey\n\nWhen One Life to Live decided to transform Jessica from a cute moppet into a real character in 1990, Torpey ... "",""title"":""https://soaps.sheknows.com/gallery/soap-stars-who-grew-up-on-screen/""},{""docid"":""36741"",""score"":23.867886761393244,""snippet"":"" ... This allows both characters to appear together in a single shot, and with both of them facing the audience. This is unrealistic in real life and is not frequently seen in film or on television outside American daytime serials, but it is an accepted soap opera convention, sometimes ... "",""title"":""https://en.wikipedia.org/wiki/Soap_opera""},{""docid"":""53295"",""score"":23.747637681604118,""snippet"":"" ... But Doug's theater background (he had been a Broadway actor), his personal passion for great drama, and the joy he got from creating characters for this great company of very talented actors yielded superb, highly intelligent soap opera.\n\nYet back then few viewers and magazine writers knew ... "",""title"":""https://marlenadelacroix.com/2009/04/guiding-light-my-favorite-years-and-what-you-can-learn-from-yours/""}]"
3,62,2026-09-15T13:18:50.126261+00:00,actor real life spouse plays different character same soap opera unrelated,"[""actor"",""real"",""life"",""spouse"",""plays"",""different"",""character"",""same"",""soap"",""opera"",""unrelated""]","""actor"" OR ""real"" OR ""life"" OR ""spouse"" OR ""plays"" OR ""different"" OR ""character"" OR ""same"" OR ""soap"" OR ""opera"" OR ""unrelated""",5,3e80ff2b2001758fea7f57bc149eb73ac2a90815d162ee6c4d3a15a8eeb06413,bbc196165d1a03f9a5b9bc34faebbebcb53d2895784715103fc6110fc57b1486,False,"[""d10"",""d23"",""d17"",""d3"",""d1""]","[""51230"",""14449"",""31363"",""58666"",""60248""]","[{""docid"":""51230"",""score"":23.20927283371487,""snippet"":"" ... His other varied television work includes being the only non-UK actor to play the Master in the 1996 Doctor Who television film, as well as recurring roles on the NBC drama Heroes (2007–2010), the CBS soap opera The Young and the Restless (2010–2011), the legal ... "",""title"":""https://en.wikipedia.org/wiki/Eric_Roberts""},{""docid"":""14449"",""score"":23.12669423688626,""snippet"":"" ... Fairchild played Jenna Wade in the soap opera Dallas for one episode in 1978. The same year, Fairchild made the television film The Initiation of Sarah and also had a recurring role on the sitcom Mork & Mindy. In 1980, she scored her first regular primetime role as Constance ... "",""title"":""https://en.wikipedia.org/wiki/Morgan_Fairchild""},{""docid"":""31363"",""score"":23.10887510129606,""snippet"":"" ... Between 1970 and 1972, she appeared in the soap operas A World Apart and Search for Tomorrow, playing Patrice Kahlman and Sarah Fairbanks, respectively. Her career gained momentum in 1974, when she starred in F. Scott Fitzgerald and 'The Last of the Belles', a highly rated made-for ... "",""title"":""https://en.wikipedia.org/wiki/Susan_Sarandon""},{""docid"":""58666"",""score"":23.05191843059229,""snippet"":"" ... Former, regular\nspouse: Jada Hunter\nfather: Mr. Stein\nmother: Helen Lynch\n\nDays of Our Lives is an American television soap opera that was first broadcast on November 8, 1965. The following is a list of characters that first appear in the show during the 2020s, by order of ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Days_of_Our_Lives_characters_introduced_in_the_2020s""},{""docid"":""60248"",""score"":22.947659845527923,""snippet"":"" ... and I enjoy playing her now, when she's still the naughty girl, but she's broadened her area of operation to include the entire world.\""\n\nArchetypes\n\nOver the years, Erica developed into different character archetypes. Soap operas once featured only one-dimensional characters who were either good ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""}]"
3,66,2026-09-15T13:18:50.845588+00:00,soap opera couple married real life but characters not related on screen,"[""soap"",""opera"",""couple"",""married"",""real"",""life"",""but"",""characters"",""not"",""related"",""on"",""screen""]","""soap"" OR ""opera"" OR ""couple"" OR ""married"" OR ""real"" OR ""life"" OR ""but"" OR ""characters"" OR ""not"" OR ""related"" OR ""on"" OR ""screen""",5,570c6e40e1d1a32a6d70bf1b5b0cee33cdb6c5f113220d99eb1207a6c2ac4235,f6ee0215783209321b6e96fc1fc19e3fedc6a91a8906d4b16043012cf935bdce,False,"[""d12"",""d8"",""d1"",""d19"",""d7""]","[""49256"",""16167"",""60248"",""98186"",""36741""]","[{""docid"":""49256"",""score"":25.576683955253998,""snippet"":"" ... The Hayeses themselves were a couple whose on-screen and real-life romance (they met on the series in 1970 and married in 1974) was widely covered by both the soap opera magazines and the mainstream press.\n\nIn the 1990s, the show branched out into supernatural storylines, which ... "",""title"":""https://en.wikipedia.org/wiki/Days_of_Our_Lives""},{""docid"":""16167"",""score"":24.853999134996393,""snippet"":"" ... the TV screen in 1993 and have been on ever since. The characters, costumes, and stories have changed, but the heart of the show remains.\n\n\""The Edge of Night\"" (28 years)\n\nThe mystery soap opera focused on crime, rather than a familial drama like most soaps of the ... "",""title"":""https://www.businessinsider.com/longest-running-tv-shows-all-time-2018-1""},{""docid"":""60248"",""score"":24.552994023205336,""snippet"":"" ... Erica and Phil marry to give the baby they conceive a name. In the 1970s, pregnancy on a soap opera was romanticized so it was more influenced by the emotions and actions of the characters than by modern medicine. Since Phil and Erica do not conceive their baby ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""98186"",""score"":24.25967090906303,""snippet"":"" ... but he started out as a little-known actor on \""General Hospital.\"" He played Kent Murray, Jessie Brewer's teenage nephew, on the ABC soap in 1972.\n\nAlec Baldwin starred on CBS's nighttime soap opera \""Knots Landing.\"" He played Joshua Rush from 1984 to 1985. His character ... "",""title"":""https://www.wonderwall.com/entertainment/tv/kelly-ripa-brad-pitt-stars-started-on-soap-operas-34328.gallery""},{""docid"":""36741"",""score"":24.13463840783253,""snippet"":"" ... This allows both characters to appear together in a single shot, and with both of them facing the audience. This is unrealistic in real life and is not frequently seen in film or on television outside American daytime serials, but it is an accepted soap opera convention, sometimes ... "",""title"":""https://en.wikipedia.org/wiki/Soap_opera""}]"
3,69,2026-09-15T13:18:52.299935+00:00,real life husband wife both cast same soap opera different characters,"[""real"",""life"",""husband"",""wife"",""both"",""cast"",""same"",""soap"",""opera"",""different"",""characters""]","""real"" OR ""life"" OR ""husband"" OR ""wife"" OR ""both"" OR ""cast"" OR ""same"" OR ""soap"" OR ""opera"" OR ""different"" OR ""characters""",5,337ae615df0d8544baa74072255b0ee21ce41ee583e9dcff6527cda2335a2119,ecc9e86b404fc8136bbc4ff22b860fe25a0e8010528541640aca83f0d7446c12,False,"[""d3"",""d24"",""d1"",""d12"",""d13""]","[""58666"",""26889"",""60248"",""49256"",""89473""]","[{""docid"":""58666"",""score"":26.820886998336398,""snippet"":"" ... They both have sex in her sister's apartment and both are ashamed. When the truth comes out, Shawn leaves Salem to check into rehab and Talia decides to move back to California.\n\nSellivian's casting and the character was announced in February 2023 in Soap Opera Digest ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Days_of_Our_Lives_characters_introduced_in_the_2020s""},{""docid"":""26889"",""score"":26.45091936078817,""snippet"":"" ... Both shows (like The Waltons) were produced for CBS by the same company, Lorimar Productions.\n\nEach episode of the series cost $1 million.\n\nCasting\n\nOpposite to Wyman, Robert Foxworth was cast as Chase Gioberti, Angela's nephew, and later David Selby as Richard Channing, the illegitimate son of ... "",""title"":""https://en.wikipedia.org/wiki/Falcon_Crest""},{""docid"":""60248"",""score"":26.2686523085151,""snippet"":"" ... The Erica character officially debuted in 1970 once All My Children made it onto the air.\n\nCasting\n\nAt the time, soap operas featured mostly older casts. To add a contemporary feel to the show, Nixon focused on younger characters, while also mixing in older ones so as not ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""49256"",""score"":25.583721691161337,""snippet"":"" ... fictional Days cast member Jessica Ashley (instead of her real-life series character, Sami Brady), Kristian Alfonso as Hope Brady, and Roark Critchlow as Mike Horton. In the Season 9 episode \""The One With The Soap Opera Party,\"" in which Joey hosts a \""soap opera party\"" on the ... "",""title"":""https://en.wikipedia.org/wiki/Days_of_Our_Lives""},{""docid"":""89473"",""score"":24.759496270575347,""snippet"":"" ... as Lisa Grimaldi, who experienced quite the life of ups and downs on the series — experiencing eight marriages and three divorces. Fulton's character, considered one of soap's most infamous vixens, led her to be inducted into the Soap Opera Hall of Fame in 1998. She also ... "",""title"":""https://people.com/tv/soap-stars-who-have-played-roles-for-40-years/""}]"
5,89,2026-09-15T13:19:03.533420+00:00,character only one child survives others died series,"[""character"",""only"",""one"",""child"",""survives"",""others"",""died"",""series""]","""character"" OR ""only"" OR ""one"" OR ""child"" OR ""survives"" OR ""others"" OR ""died"" OR ""series""",5,9bb6b1e6afa81e3bdd903ae7e2ff9e65bc4ba11793b6c67bedfc56bdd852befb,0c45a78167d66d5202863028b7591f0c7871b45746c3e7c6d4e654924b3ef6cf,False,"[""d25"",""d26"",""d27"",""d28"",""d29""]","[""7773"",""48832"",""71307"",""70582"",""93593""]","[{""docid"":""7773"",""score"":11.79999293124295,""snippet"":"" ... The only child to come under any threat is Eggsy's little sister and she survives.\n\n- Knowing: While all the other children on the planet presumably die, the only two kids who receive significant screen time, Abby and Caleb, survive the literal end of the world, as do ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/ImprobableInfantSurvival""},{""docid"":""48832"",""score"":10.977386779708146,""snippet"":"" ... They must work to find a way to the other side, where something valuable is.\n\n- A character finds lost paint cans from a famous artist.\n\n- Three friends go on a trip to a foreign country together, only for them each to get lost.\n\n- A character deeply embedded in ... "",""title"":""https://www.emwelsh.com/blog/story-ideas""},{""docid"":""71307"",""score"":10.908896481601943,""snippet"":"" ... And the one who died? Portrayed by the same actress who went on to play Mac in the rest of the series.\n\n- In Kamen Rider Agito, any woman who doesn't want to get killed by an Unknown would better avoid Ryo/Gills. The only one who survived ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/CartwrightCurse""},{""docid"":""70582"",""score"":10.82795361205417,""snippet"":"" ... He is thematically succeeded by a similar character named Diego Brando (ディエゴ・ブランドー), nicknamed Dio. Like Dio of the original continuity, Diego is the child of an abusive household, and one who reveres his mother. She instilled in him a sense of pride that he took with him ... "",""title"":""https://en.wikipedia.org/wiki/Dio_Brando""},{""docid"":""93593"",""score"":10.79181935678494,""snippet"":"" ... When I was coming up with Alison, I was thinking of this character we were going to meet right after her child died. As any parent would ask themselves in that terrible situation — even hypothetically as you do sometimes — would you be able to survive it? So that ... "",""title"":""https://www.hollywoodreporter.com/tv/tv-news/affair-death-explained-1132269/""}]"
