round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-14T10:39:56.080965+00:00,False,False,[],[],[],7519,"{""cache_read_tokens"":0,""input_tokens"":1904,""output_tokens"":144}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1904,""latency_seconds"":6.569768200017279,""ledger_id"":482,""output_tokens"":144,""request_body_sha256"":""db8e7922bbe1e53a08f34b4d92f30b567fc3a3aae309eedaf1434e0503a8657f"",""request_bytes"":7519,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1226,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""bb739f48a6ba3e760457edde4ab1b15e5e72a5a63005be07845051ae578372b0"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":144,""prompt_cost"":0.0,""prompt_tokens"":1904,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":2048},""utc_end"":""2026-09-14T10:40:02.680582+00:00"",""utc_start"":""2026-09-14T10:39:56.095691+00:00""}"
2,2026-09-14T10:40:06.566686+00:00,False,False,[],[],[],23758,"{""cache_read_tokens"":1408,""input_tokens"":6073,""output_tokens"":136}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":6073,""latency_seconds"":4.131409000023268,""ledger_id"":483,""output_tokens"":136,""request_body_sha256"":""c38b644ee236747f9049440b96f008506110868a06c84f4bc41a342d349573d4"",""request_bytes"":23758,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1248,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""6dae50c39e65fe651b71fb3da75d11e646f2c0c1dd02ae9c373e7a33b87a4de5"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":136,""prompt_cost"":0.0,""prompt_tokens"":6073,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":6209},""utc_end"":""2026-09-14T10:40:10.724683+00:00"",""utc_start"":""2026-09-14T10:40:06.577366+00:00""}"
3,2026-09-14T10:40:14.082617+00:00,False,False,[],[],[],40979,"{""cache_read_tokens"":5632,""input_tokens"":10479,""output_tokens"":158}","{""cache_read_tokens"":5632,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":10479,""latency_seconds"":4.8245763999875635,""ledger_id"":484,""output_tokens"":158,""request_body_sha256"":""641eb84b51476da6654ae2aab4ce36d5bf76f7b1c70c0018fd268b470ea0b84a"",""request_bytes"":40979,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1306,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2f3dd844b58f8901d6ec4faee253d5c7385d18a2afd92bcd1524cd898dbb7c61"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":5632,""completion_cost"":0.0,""completion_tokens"":158,""prompt_cost"":0.0,""prompt_tokens"":10479,""prompt_tokens_details"":{""cached_tokens"":5632},""reasoning_tokens"":0,""total_tokens"":10637},""utc_end"":""2026-09-14T10:40:18.933929+00:00"",""utc_start"":""2026-09-14T10:40:14.094746+00:00""}"
4,2026-09-14T10:40:22.578047+00:00,False,False,[],[],[],57803,"{""cache_read_tokens"":9728,""input_tokens"":14885,""output_tokens"":157}","{""cache_read_tokens"":9728,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14885,""latency_seconds"":4.31650859999354,""ledger_id"":485,""output_tokens"":157,""request_body_sha256"":""d816967f2bc6873890f45967f796f628a2277c1dfac669ee97aa750a7fa21c4f"",""request_bytes"":57803,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1311,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""eb3d08333aa1780ca88f7f531fd16d7c25a34f17e6f9679e752e4a9ae17fc663"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":9728,""completion_cost"":0.0,""completion_tokens"":157,""prompt_cost"":0.0,""prompt_tokens"":14885,""prompt_tokens_details"":{""cached_tokens"":9728},""reasoning_tokens"":0,""total_tokens"":15042},""utc_end"":""2026-09-14T10:40:26.920659+00:00"",""utc_start"":""2026-09-14T10:40:22.588912+00:00""}"
5,2026-09-14T10:40:28.730825+00:00,False,False,[],[],[],74441,"{""cache_read_tokens"":14080,""input_tokens"":19230,""output_tokens"":166}","{""cache_read_tokens"":14080,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19230,""latency_seconds"":4.293274199997541,""ledger_id"":486,""output_tokens"":166,""request_body_sha256"":""abac8cf1d11e8244118a8d13f8214d779ec499495e5234e4f21c2f8e5e806dc2"",""request_bytes"":74441,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1293,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""96905d0e46ab518254e3b1568cd6f834c247adc99fce711a76f12e527b7855d1"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":14080,""completion_cost"":0.0,""completion_tokens"":166,""prompt_cost"":0.0,""prompt_tokens"":19230,""prompt_tokens_details"":{""cached_tokens"":14080},""reasoning_tokens"":0,""total_tokens"":19396},""utc_end"":""2026-09-14T10:40:33.051603+00:00"",""utc_start"":""2026-09-14T10:40:28.743319+00:00""}"
6,2026-09-14T10:40:33.106373+00:00,False,False,[],[],[],90686,"{""cache_read_tokens"":18432,""input_tokens"":23688,""output_tokens"":166}","{""cache_read_tokens"":18432,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":23688,""latency_seconds"":3.6754450999724213,""ledger_id"":487,""output_tokens"":166,""request_body_sha256"":""711587e53cadf8eecfdd2dfc0cba8962fd1efa0407b1e4a783179550d04d79f0"",""request_bytes"":90686,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1293,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""dc78d440ca28b0c88d152a8e18805faa41c919941e91495abdeb727710c1ffaa"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":18432,""completion_cost"":0.0,""completion_tokens"":166,""prompt_cost"":0.0,""prompt_tokens"":23688,""prompt_tokens_details"":{""cached_tokens"":18432},""reasoning_tokens"":0,""total_tokens"":23854},""utc_end"":""2026-09-14T10:40:36.813093+00:00"",""utc_start"":""2026-09-14T10:40:33.120429+00:00""}"
7,2026-09-14T10:40:36.870823+00:00,False,True,[],[],[],75035,"{""cache_read_tokens"":1536,""input_tokens"":19989,""output_tokens"":166}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19989,""latency_seconds"":3.8013113999913912,""ledger_id"":488,""output_tokens"":166,""request_body_sha256"":""608f5f526c4a2030c6d6f25aca5336320f1c01b6967bab1e7e9d5c21c494dd56"",""request_bytes"":75035,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1291,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1fc15b45a203faa07091340f00d058bea8a0a176eea5018b33e6697c96e35874"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":166,""prompt_cost"":0.0,""prompt_tokens"":19989,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":20155},""utc_end"":""2026-09-14T10:40:40.705233+00:00"",""utc_start"":""2026-09-14T10:40:36.886528+00:00""}"
8,2026-09-14T10:40:40.760421+00:00,False,False,[],[],[],91260,"{""cache_read_tokens"":19200,""input_tokens"":24443,""output_tokens"":166}","{""cache_read_tokens"":19200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":24443,""latency_seconds"":4.200569600012386,""ledger_id"":489,""output_tokens"":166,""request_body_sha256"":""7f26ab371dde9bc7f96fbab5c2a2d8b91ba4522db58fa3b0e6539415e17ced95"",""request_bytes"":91260,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1293,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""cda1fdf1d3c5ca643564fb51b9e72821ccf6ac90e4ccb5f15423aad72867163e"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":19200,""completion_cost"":0.0,""completion_tokens"":166,""prompt_cost"":0.0,""prompt_tokens"":24443,""prompt_tokens_details"":{""cached_tokens"":19200},""reasoning_tokens"":0,""total_tokens"":24609},""utc_end"":""2026-09-14T10:40:44.992692+00:00"",""utc_start"":""2026-09-14T10:40:40.774944+00:00""}"
9,2026-09-14T10:40:45.055257+00:00,False,True,[],[],[],74218,"{""cache_read_tokens"":1536,""input_tokens"":20190,""output_tokens"":166}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20190,""latency_seconds"":4.115745399991283,""ledger_id"":490,""output_tokens"":166,""request_body_sha256"":""5247a49293a0cd09f1264ec0e0768f5912f018038187e7c50f91f888ac3b2a1c"",""request_bytes"":74218,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1291,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""01639bf5d1749841c71f84738160c609fb02177814eee7f03bb34794e54419be"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":166,""prompt_cost"":0.0,""prompt_tokens"":20190,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":20356},""utc_end"":""2026-09-14T10:40:49.199244+00:00"",""utc_start"":""2026-09-14T10:40:45.067250+00:00""}"
10,2026-09-14T10:40:49.255147+00:00,False,False,[],[],[],90443,"{""cache_read_tokens"":19328,""input_tokens"":24644,""output_tokens"":166}","{""cache_read_tokens"":19328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":24644,""latency_seconds"":7.325715200015111,""ledger_id"":491,""output_tokens"":166,""request_body_sha256"":""b11db4bda1d833783f5dddc6ef815aae38f6f0d44ef527a7bd5c184669344161"",""request_bytes"":90443,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1293,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""259379bc1473f1774a7097fe4d2fbdb01841c67466905aacb5d9c1f77dc096ca"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":19328,""completion_cost"":0.0,""completion_tokens"":166,""prompt_cost"":0.0,""prompt_tokens"":24644,""prompt_tokens_details"":{""cached_tokens"":19328},""reasoning_tokens"":0,""total_tokens"":24810},""utc_end"":""2026-09-14T10:40:56.613087+00:00"",""utc_start"":""2026-09-14T10:40:49.270683+00:00""}"
