round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
1,6,2026-09-14T10:05:01.756928+00:00,coordinator research group founded 2009 Routledge 2018 co-edited book,"[""coordinator"",""research"",""group"",""founded"",""2009"",""routledge"",""2018"",""co"",""edited"",""book""]","""coordinator"" OR ""research"" OR ""group"" OR ""founded"" OR ""2009"" OR ""routledge"" OR ""2018"" OR ""co"" OR ""edited"" OR ""book""",5,0e311a3306b466f5fb61852c4ca6f064370075b5c463b570cf6f69c42da69e57,2238ba1127a043ca242144b9f7b857c5cf2761e295eeed9cd6dccad874bd15d1,False,"[""d1"",""d2"",""d3"",""d4"",""d5""]","[""9453"",""29051"",""6982"",""83012"",""30772""]","[{""docid"":""9453"",""score"":21.966983698382187,""snippet"":"" ... helped found and led) of the International Studies Association (ISA), and has served as a Vice President of ISA, currently chairing its Research Workshop Grant Committee. Her authored, co-authored, and co-edited books include Global Gender Politics (next edition in progress), Global Gender Issues (4 editions), Gender ... "",""title"":""https://www.artsci.uc.edu/departments/spia/fac-staff.html""},{""docid"":""29051"",""score"":21.394781753663136,""snippet"":"" ... and to edited volumes, such as Routledge Handbook for History and Globalization (Routledge 2016) and Encounters between Jesuits and Protestants in Asia and the Americas (Brill, 2018). Anne teaches classes on Latin American history for the Immersion Program at John Carroll University. Her current book project centers on ... "",""title"":""https://referenceworks.brill.com/display/db/jho?language=en""},{""docid"":""6982"",""score"":21.190686323862135,""snippet"":"" ... In his academic work Andrew is the author of over 100 articles and book chapters on climate change, restoration ecology, and urban sustainability, and has authored, co-authored, and edited 19 books, including The Routledge Companion to Environmental Ethics (Routledge, 2022), Environmental Values (Routledge, 2008), Controlling Technology (Prometheus ... "",""title"":""https://www.gmu.edu/profiles/alight1""},{""docid"":""83012"",""score"":20.900691915356283,""snippet"":"" ... She is a co-author of 4 books, some of them published by Fraunhofer Institute for Systems and Innovation Research ISI (Germany), Edward Elgar Publishing, Routledge. Loreta is a member of the Board of the European Network for Academic Integrity.\n\nOliver Trevisiol (University of Konstanz, Germany)\n\noliver.trevisiol ... "",""title"":""https://plagiarism.pefka.mendelu.cz/index1.php?sec=oc""},{""docid"":""30772"",""score"":20.84987402971788,""snippet"":"" ... She co-edited Buddhism and Ecology (Harvard, 1997), Confucianism and Ecology (Harvard, 1998), and Hinduism and Ecology (Harvard, 2000). After these conferences she and Grim founded the Forum on Religion and Ecology. They wrote Ecology and Religion (Island Press, 2014) and with Willis Jenkins they edited the Routledge ... "",""title"":""https://fore.yale.edu/About-Us/Who-We-Are/Our-Team""}]"
1,14,2026-09-14T10:05:14.987709+00:00,convenor panel PhD writings English writer 2012 article,"[""convenor"",""panel"",""phd"",""writings"",""english"",""writer"",""2012"",""article""]","""convenor"" OR ""panel"" OR ""phd"" OR ""writings"" OR ""english"" OR ""writer"" OR ""2012"" OR ""article""",5,483ca608c0c3448a58dc44b45b322926ceed325268b5aa6bdb76ad810bfbb852,14f41c15f167d18fef88725e69c06092a1e5ff96e82972a057c54c006160b045,False,"[""d6"",""d7"",""d8"",""d9"",""d10""]","[""77105"",""39901"",""30521"",""77437"",""70779""]","[{""docid"":""77105"",""score"":27.158830939466576,""snippet"":"" ... Cold War in the Congo, 1960–1965 Review\n\nInternational Affairs, Volume 89, Issue 5\n\n01-Oct-2012 Freedom of Information and the Commonwealth Journal articles\n\nwith Mandy Banton, The Round Table, Vol 101, No 05, 471-473, October 2012\n\n01-Jan-2011 Who Killed Hammarskjold? The UN, the ... "",""title"":""https://research.london.ac.uk/search/fellow/185/dr-susan-williams/""},{""docid"":""39901"",""score"":25.445051016568204,""snippet"":"" ... 50 Euros / 30 Euros for PhD students\n\nConference dinner (cost covered): 20th Sep\n\nThose interested in contributing should send 300-word abstracts for 20-minute papers in English by the 15th June 2019 to Michela Borzaga (michela.borzaga@univie.ac.at) and Sylvia Mieszkowski (sylvia.mieszkowski@univie.ac ... "",""title"":""https://essenglish.org/cfp/conf1909/""},{""docid"":""30521"",""score"":25.443346649315146,""snippet"":"" ... During his time at Brunel he has also served as Head of English and of the English and Creative Writing Division and Deputy Head of the School. Professor Watkin has extensive experience with research assessment. He wrote English's successful RAE2008 bid, our first submission as a unit ... "",""title"":""https://www.brunel.ac.uk/research/Institutes/Institute-of-Digital-Futures/Our-digital-experts""},{""docid"":""77437"",""score"":25.10601171234374,""snippet"":"" ... At Trinity, Professor Faas has served as College Tutor, inaugural Director of Global Relations in the School of Social Sciences and Philosophy (2010-15), Member of the College International Committee (2012-18), Member of the Equality Committee (2016-17), and Convenor/Champion of the interdisciplinary research theme \""Identities ... "",""title"":""https://www.tcd.ie/research/profiles/?profile=faasd""},{""docid"":""70779"",""score"":23.737617145352633,""snippet"":"" ... He has written articles on David Jones, Rose Macaulay, David Gascoyne, Colin Simms and Alice Oswald. He is also the convenor of the Cambridge Centenary Symposium, a yearly gathering that examines neglected British authors on the centenary of their birth. In 2007 the writer will be Christopher Caudwell ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""}]"
1,22,2026-09-14T10:05:16.184597+00:00,Routledge 2018 co-edited book keynote speaker 2019 conference,"[""routledge"",""2018"",""co"",""edited"",""book"",""keynote"",""speaker"",""2019"",""conference""]","""routledge"" OR ""2018"" OR ""co"" OR ""edited"" OR ""book"" OR ""keynote"" OR ""speaker"" OR ""2019"" OR ""conference""",5,6de879befed4806b68f1452bc08e251238ae4e1aab4fcef9f3273c55d2dab7be,9d01be854823ee6c63ded6a85f25828f28196f33fdc1482cad7bed656c58d837,False,"[""d11"",""d12"",""d7"",""d13"",""d14""]","[""89117"",""83777"",""39901"",""17936"",""75184""]","[{""docid"":""89117"",""score"":30.241957455483334,""snippet"":"" ... Abortion Clinics, Women Shelters and Hospitals book talk, Columbia University GSAPP Studio X New York, NY February 26, 2014\n\n- Moderator, Feminism and Architecture: Intergenerational Conversations at Parsons The New School, co-sponsored by the Architectural League of New York, NYC, March 18, 2014\n\n- Symposium co-organizer and speaker ... "",""title"":""https://soa.syr.edu/live/profiles/14-lori-brown-faia""},{""docid"":""83777"",""score"":29.986218433330052,""snippet"":"" ... Engaging the Urban and the Future, edited by Low, Setha, New York: Routledge, 2018.\n\n- Modan, Gabriella. \""Touring Amsterdam: Jews and the Tolerant City.\"" Discourses of Identity in Liminal Places and Spaces, edited by Piazza, Roberta, London: Routledge, 2019, pp. 237-262.\n\n- Ponce, Martin Joseph. \""Queer of Color Critique ... "",""title"":""https://english.osu.edu/research/faculty-staff-scholarship""},{""docid"":""39901"",""score"":28.89550110137793,""snippet"":"" ... Calls for papers – Conferences taking place in September 2019\ndate: 2018-01-26\n---\nSecrets: 22nd International Colloquium of American Studies\n\nFaculty of Arts, Palacký University in Olomouc, Czech Republic, 12-14 September 2019\n\nExtended deadline for proposals: 20 June 2019\n\nPlenary speakers:\n\nPhilip McGowan (Queen's University Belfast ... "",""title"":""https://essenglish.org/cfp/conf1909/""},{""docid"":""17936"",""score"":28.535732498430374,""snippet"":"" ... 2019 Conference Keynote and Plenary Speakers Announced!\nauthor: NASW-NYS; NYC\ndate: 2019-03-12\n---\nJONATHAN MOONEY\n\nKeynote Speaker | Thursday (June 6)\n\nJonathan Mooney is a writer and learning activist who did not learn to read until he was 12 years old. He is a graduate of Brown ... "",""title"":""https://naswnys.org/2019-conference-keynote-and-plenary-speakers-announced/""},{""docid"":""75184"",""score"":27.745630023894318,""snippet"":"" ... Proceedings ICONIS International Conference on Islam and Muslim Societies (ToC & Prelims)\n\nPascasarjana IAIN Salatiga, 2018\n\nRoutledge Handbook of Islam in the West\n\nRoutledge Handbook of Islam in the West, ed. R. Tottoli (introduction by R.Tottoli, pp. 1-15, London – New York, Routledge, 2015 [2014], xiii + 478 pp ... "",""title"":""https://www.academia.edu/36887345/BULLET_PERSONS_at_BULLET_OF_THE_YEAR_Muslim_500""}]"
6,77,2026-09-14T10:05:31.488497+00:00,Rod Mengham coordinator research group founded 2009,"[""rod"",""mengham"",""coordinator"",""research"",""group"",""founded"",""2009""]","""rod"" OR ""mengham"" OR ""coordinator"" OR ""research"" OR ""group"" OR ""founded"" OR ""2009""",5,19404930b9094ab6ad8101141d0390865d73505a8e21d5e859a003372bd05ebd,ee334cd19ecc379e90d45246a5654328d9d77db5eca16e47176e603877fcdff0,False,"[""d15"",""d16"",""d10"",""d17"",""d18""]","[""50278"",""53673"",""70779"",""14585"",""983""]","[{""docid"":""50278"",""score"":22.92054941290771,""snippet"":"" ... ROD MENGHAM\n\nRod Mengham is author of several poetry publications, including Grimspound & Inhabiting Art (Carcanet, 2018), the vase in pieces (Oystercatcher, 2019) and of translations, including Speedometry [poems by Andrzej Sosnowski] (Contraband, 2014) and Flatsharing [poems by Anne Portugal] (Equipage, forthcoming). He has been the co-editor and ... "",""title"":""https://societyofauthors.org/2020/06/18/winners-of-the-2020-society-of-authors-awards/""},{""docid"":""53673"",""score"":21.643751937179587,""snippet"":"" ... 2009)\n\nWork from a wide range of young London-based poets\n\n- edited Jeff Hilson, The Reality Street Book of Sonnets (Reality Street, 2008)\n\nA superb gathering of what a huge number of contemporary British poets (largely) are doing with and to this inescapable and foundational form.\n\n- edited Rod ... "",""title"":""http://www.modernpoetry.org.uk/anth.html""},{""docid"":""70779"",""score"":18.933489165773555,""snippet"":"" ... One main aim of this seminar is to assist graduate students in the period in laying the basis of a research community amongst themselves. The hope is that it will continue to evolve (as it has in past years) into a student-led reading group, meeting informally and ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""},{""docid"":""14585"",""score"":15.251341195069177,""snippet"":"" ... Joel Leonard Katz, Rod Mengham, Malcolm Sinclair, Adam Zdrodowski, Equipage, 2007), A Marzipan Factory (trans. Adam Zdrodowski, Otoliths, 2010), Kopenhaga (trans. Piotr Gwiazda, Zephyr Press, 2013), Let's Go Back to the Mainland (trans. Agnieszka Pokojska, Červená Barva Press, 2014), Zero Visibility (trans. Piotr Gwiazda, Phoneme Media, 2017 ... "",""title"":""http://www.thelostbookshelf.com/w.html""},{""docid"":""983"",""score"":14.096085069557184,""snippet"":"" ... senses for a lifetime\"" (22M€ Grant)\n\n-\n\n2009-2020 Director of the Research Centre: Vision Institute, UMR S 968 Inserm, UM80 Sorbonne Univ./ UMR 7210 CNRS\n\n-\n\n2005-2021 Director of the Clinical Investigation Centre –503 INSERM/ Quinze-Vingts National, Paris\n\n-\n\n2007-2017 Coordinator of the Foundation Fighting Blindness Paris ... "",""title"":""https://ophthalmology.pitt.edu/people/jose-alain-sahel-md""}]"
6,84,2026-09-14T10:05:32.125598+00:00,Rod Mengham Philip Tew Routledge 2018 co-edited book,"[""rod"",""mengham"",""philip"",""tew"",""routledge"",""2018"",""co"",""edited"",""book""]","""rod"" OR ""mengham"" OR ""philip"" OR ""tew"" OR ""routledge"" OR ""2018"" OR ""co"" OR ""edited"" OR ""book""",5,bdf9c7354f3782ead184918cf7de27ecf2a6336335d4b3d8bc652670606d1f91,406614104bc06a3834ee7bcb946b227b607854a78ddce4c2d64d6ab34b34c942,False,"[""d10"",""d15"",""d16"",""d19"",""d20""]","[""70779"",""50278"",""53673"",""28641"",""87097""]","[{""docid"":""70779"",""score"":35.19740824766463,""snippet"":"" ... Stories of Survival (2001); with Philip Tew he has co-edited Contemporary British Fiction (2003) and British Fiction Today (2006). He has edited fiction by Dickens and E.M.Forster, and is a poet whose most recent book is Unsung: New and Selected Poems (1996; second ed. 2001 ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""},{""docid"":""50278"",""score"":27.183631689642624,""snippet"":"" ... ROD MENGHAM\n\nRod Mengham is author of several poetry publications, including Grimspound & Inhabiting Art (Carcanet, 2018), the vase in pieces (Oystercatcher, 2019) and of translations, including Speedometry [poems by Andrzej Sosnowski] (Contraband, 2014) and Flatsharing [poems by Anne Portugal] (Equipage, forthcoming). He has been the co-editor and ... "",""title"":""https://societyofauthors.org/2020/06/18/winners-of-the-2020-society-of-authors-awards/""},{""docid"":""53673"",""score"":26.826345329718443,""snippet"":"" ... of young London-based poets\n\n- edited Jeff Hilson, The Reality Street Book of Sonnets (Reality Street, 2008)\n\nA superb gathering of what a huge number of contemporary British poets (largely) are doing with and to this inescapable and foundational form.\n\n- edited Rod Mengham & John Kinsella, Vanishing Points: New ... "",""title"":""http://www.modernpoetry.org.uk/anth.html""},{""docid"":""28641"",""score"":21.714414880817454,""snippet"":"" ... Tew and Raymond Sawaya, MD, are co-authors of the book Laser Applications in Neurosurgery, published in 1987.\n\n1983 - The Congress of Neurological Surgeons establishes the Mayfield Award, to be presented annually to a resident for a paper on spine research.\n\n1983 - Hwa-shain Yeh, MD, joins the ... "",""title"":""https://mayfieldclinic.com/history.htm""},{""docid"":""87097"",""score"":20.38621478312053,""snippet"":"" ... Philip Ross Bullock (eds), Čajkovskij-Analysen: Neue Strategien, Methoden und Perspektiven, Čajkovskij-Studien 18, co-edited with (Mainz: Schott, 2022), 136-48\n\n- 'Dialogues with Pushkin: From Tchaikovsky to Stravinsky and The Rake's Progress', in Rachael Durkin, Peter Dayan, Axel Englund and Katharine Clausius (eds), The Routledge Comparion ... "",""title"":""https://www.mod-langs.ox.ac.uk/people/philip-bullock""}]"
6,89,2026-09-14T10:05:32.841178+00:00,Rod Mengham PhD Henry Green writings English writer,"[""rod"",""mengham"",""phd"",""henry"",""green"",""writings"",""english"",""writer""]","""rod"" OR ""mengham"" OR ""phd"" OR ""henry"" OR ""green"" OR ""writings"" OR ""english"" OR ""writer""",5,5b1c690742a21fa70f2ef41c928584e3ca5374c323d2a7b3214faee681afd017,ec2141a140f731804e0b9f7db7d6f852bde1ea938a5d33eadf669042e2184c45,False,"[""d15"",""d10"",""d16"",""d17"",""d21""]","[""50278"",""70779"",""53673"",""14585"",""30024""]","[{""docid"":""50278"",""score"":34.77279998379802,""snippet"":"" ... Bronte and Henry Green; and The Descent of Language (1993) and edited several essay collections. Between 1992 and 2002, he was co-organiser of the annual Cambridge Conference of Contemporary Poetry and since 1992 has been the publisher of Equipage. Rod is Reader in Modern English Literature at ... "",""title"":""https://societyofauthors.org/2020/06/18/winners-of-the-2020-society-of-authors-awards/""},{""docid"":""70779"",""score"":33.29991864313883,""snippet"":"" ... for English Poetry and Literature to travel among the Welsh speaking communities of Patagonia. |\n\n| DR ROD MENGHAM (Jesus) specializes in Victorian and modernist fiction, the 1930s and 1940s, and contemporary poetry and fiction. His publications include The Idiom of the Time: the Writings of Henry Green (1983), ' Wuthering ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""},{""docid"":""53673"",""score"":24.75211120414314,""snippet"":"" ... superb gathering of what a huge number of contemporary British poets (largely) are doing with and to this inescapable and foundational form.\n\n- edited Rod Mengham & John Kinsella, Vanishing Points: New Modernist Poems (Salt, 2004)\n\nContaining over thirty poets from the UK, USA, Canada, Australia and New Zealand, it ... "",""title"":""http://www.modernpoetry.org.uk/anth.html""},{""docid"":""14585"",""score"":20.879962366027865,""snippet"":"" ... Piotr Gwiazda, Lavender/Dialogos Books, 2023) Asemic writing book Shanty Town (Post-Asemic Press, 2022).\n\nMarcus Silcock Slease is a (mostly) surreal-absurd writer from Portadown, N. Ireland. He is the author of Puppy (Beir Bua Press), Never Mind the Beasts (Dostoyevsky Wannabe), The Green Monk (Boiler House ... "",""title"":""http://www.thelostbookshelf.com/w.html""},{""docid"":""30024"",""score"":18.353202336605044,""snippet"":"" ... Hancock, Ann (1981) The life of Henry Yorke and the writing of Henry Green. PhD thesis, University of Warwick.\n\nHunter, Shelagh (1981) Transformations of pastoral : studies in the idyllic fiction of Mary Russell Mitford, Elizabeth Gaskell, George Eliot and Thomas Hardy. PhD thesis, University of Warwick.\n\nHermans, Theo ... "",""title"":""https://wrap.warwick.ac.uk/view/theses/Department_of_English_and_Comparative_Literary_Studies.html""}]"
7,106,2026-09-14T10:05:36.818863+00:00,Rod Mengham Routledge 2018 book co-edited,"[""rod"",""mengham"",""routledge"",""2018"",""book"",""co"",""edited""]","""rod"" OR ""mengham"" OR ""routledge"" OR ""2018"" OR ""book"" OR ""co"" OR ""edited""",5,50e5076aef1866e7695ed5bf3d7fc48911b521763386021be9cd2590715cc327,f4ad33e01ba635d8fe651e56f53a73b24e7e6ed2debb3b3e0979020e25701724,False,"[""d15"",""d16"",""d10"",""d22"",""d17""]","[""50278"",""53673"",""70779"",""2930"",""14585""]","[{""docid"":""50278"",""score"":27.183631689642624,""snippet"":"" ... ROD MENGHAM\n\nRod Mengham is author of several poetry publications, including Grimspound & Inhabiting Art (Carcanet, 2018), the vase in pieces (Oystercatcher, 2019) and of translations, including Speedometry [poems by Andrzej Sosnowski] (Contraband, 2014) and Flatsharing [poems by Anne Portugal] (Equipage, forthcoming). He has been the co-editor and ... "",""title"":""https://societyofauthors.org/2020/06/18/winners-of-the-2020-society-of-authors-awards/""},{""docid"":""53673"",""score"":22.93219608563749,""snippet"":"" ... of young London-based poets\n\n- edited Jeff Hilson, The Reality Street Book of Sonnets (Reality Street, 2008)\n\nA superb gathering of what a huge number of contemporary British poets (largely) are doing with and to this inescapable and foundational form.\n\n- edited Rod Mengham & John Kinsella, Vanishing Points: New ... "",""title"":""http://www.modernpoetry.org.uk/anth.html""},{""docid"":""70779"",""score"":22.684748826369432,""snippet"":"" ... Stories of Survival (2001); with Philip Tew he has co-edited Contemporary British Fiction (2003) and British Fiction Today (2006). He has edited fiction by Dickens and E.M.Forster, and is a poet whose most recent book is Unsung: New and Selected Poems (1996; second ed. 2001 ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""},{""docid"":""2930"",""score"":16.2387344904942,""snippet"":"" ... Keibunsha Co., 2018.\n\nBest Haiku Anthology\n\nJim Kacian and the Editorial Staff. Old Song: The Red Moon Anthology of English-Language Haiku 2017. Winchester, VA: Red Moon Press, 2018.\n\nHonorable Mention Anthology\n\nChuck Brickley. Open Iris. San Francisco, CA: Two Autumns Press, 2018.\n\nMerit Books Awards\n\nfor books ... "",""title"":""https://www.hsa-haiku.org/meritbookawards/merit-book_archive.htm""},{""docid"":""14585"",""score"":16.132996192801592,""snippet"":"" ... Among his awards for his writing, he has received the 2018 Cervena Barva Press Editors Book Series Award, Georgia Author of the Year, and has been recognized by the Association of American University Presses as a Selection for Public and Secondary Libraries. He has been a finalist or ... "",""title"":""http://www.thelostbookshelf.com/w.html""}]"
7,110,2026-09-14T10:05:37.291701+00:00,Philip Tew keynote speaker 2019 conference,"[""philip"",""tew"",""keynote"",""speaker"",""2019"",""conference""]","""philip"" OR ""tew"" OR ""keynote"" OR ""speaker"" OR ""2019"" OR ""conference""",5,7b805c4690b31dc6dcd6b10896b1f3a3f7de43e7a3d8f3513396b7a89a3c53da,310c93eeafaa5a2d18f7c9d4251c7e4af3fd4b256746ddb2f3c27254320dbab2,False,"[""d23"",""d24"",""d19"",""d25"",""d7""]","[""9436"",""98747"",""28641"",""55004"",""39901""]","[{""docid"":""9436"",""score"":23.415539868026467,""snippet"":"" ... This inaugural event brings featured speakers, panel discussions and a research exposition as part of SIU's Advanced Coal and Energy Research Center's mission as an energy research leader. Keynote speakers are Peter B. Littlewood, director of Argonne National Laboratory, speaking at 10 a.m., and Christopher ... "",""title"":""https://news.siu.edu/2016/03/031616amh16033.php""},{""docid"":""98747"",""score"":21.51111532650577,""snippet"":"" ... 2022-04-01\n---\nPast Keynote Speakers\n\n2019 Keynote Speaker\n\nAshok Bardhan\n\nAshok Bardhan is a consultant and advisor to a number of data analytics, finance and technology firms, public agencies, and to a large, public pension fund. With an M.S. (Physics/Mathematics, Russia), an M. Phil (International ... "",""title"":""https://crown.ucsc.edu/sfc/past-keynote-speakers/""},{""docid"":""28641"",""score"":20.931975791500093,""snippet"":"" ... Neurosurgeon George Mandybur, MD, first implanted the Omnia system at the Mayfield Spine Surgery Center in September 2019. Marc Orlando, MD, a specialist in physical medicine and rehabilitation, performed the stimulator trial six weeks earlier.\n\nApril 2019 – Mayfield expands its role in national clinical data registries that seek ... "",""title"":""https://mayfieldclinic.com/history.htm""},{""docid"":""55004"",""score"":20.454391804621384,""snippet"":"" ... Similar results have been noted in analyses of national behavior analysis conferences (e.g., ABAI; Nosik et al., 2019). Thus, there is an opportunity to improve the parity of keynote and invited speakers at conferences. The first step in doing so is to collect baseline data and provide ... "",""title"":""https://pmc.ncbi.nlm.nih.gov/articles/PMC10169981/""},{""docid"":""39901"",""score"":19.9795335858023,""snippet"":"" ... Calls for papers – Conferences taking place in September 2019\ndate: 2018-01-26\n---\nSecrets: 22nd International Colloquium of American Studies\n\nFaculty of Arts, Palacký University in Olomouc, Czech Republic, 12-14 September 2019\n\nExtended deadline for proposals: 20 June 2019\n\nPlenary speakers:\n\nPhilip McGowan (Queen's University Belfast ... "",""title"":""https://essenglish.org/cfp/conf1909/""}]"
7,116,2026-09-14T10:05:37.672442+00:00,Rod Mengham research group coordinator 2009 founded,"[""rod"",""mengham"",""research"",""group"",""coordinator"",""2009"",""founded""]","""rod"" OR ""mengham"" OR ""research"" OR ""group"" OR ""coordinator"" OR ""2009"" OR ""founded""",5,3985fa26cf39e5aed5ca5dde2a52a145f397ab59d47d9c6e36582954209327e5,bf4280b72fe83d282210e6b73151a92a7dbb07838db0798018f731a3dae256ee,False,"[""d15"",""d16"",""d10"",""d17"",""d18""]","[""50278"",""53673"",""70779"",""14585"",""983""]","[{""docid"":""50278"",""score"":22.92054941290771,""snippet"":"" ... ROD MENGHAM\n\nRod Mengham is author of several poetry publications, including Grimspound & Inhabiting Art (Carcanet, 2018), the vase in pieces (Oystercatcher, 2019) and of translations, including Speedometry [poems by Andrzej Sosnowski] (Contraband, 2014) and Flatsharing [poems by Anne Portugal] (Equipage, forthcoming). He has been the co-editor and ... "",""title"":""https://societyofauthors.org/2020/06/18/winners-of-the-2020-society-of-authors-awards/""},{""docid"":""53673"",""score"":21.643751937179587,""snippet"":"" ... 2009)\n\nWork from a wide range of young London-based poets\n\n- edited Jeff Hilson, The Reality Street Book of Sonnets (Reality Street, 2008)\n\nA superb gathering of what a huge number of contemporary British poets (largely) are doing with and to this inescapable and foundational form.\n\n- edited Rod ... "",""title"":""http://www.modernpoetry.org.uk/anth.html""},{""docid"":""70779"",""score"":18.933489165773555,""snippet"":"" ... One main aim of this seminar is to assist graduate students in the period in laying the basis of a research community amongst themselves. The hope is that it will continue to evolve (as it has in past years) into a student-led reading group, meeting informally and ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""},{""docid"":""14585"",""score"":15.251341195069177,""snippet"":"" ... Joel Leonard Katz, Rod Mengham, Malcolm Sinclair, Adam Zdrodowski, Equipage, 2007), A Marzipan Factory (trans. Adam Zdrodowski, Otoliths, 2010), Kopenhaga (trans. Piotr Gwiazda, Zephyr Press, 2013), Let's Go Back to the Mainland (trans. Agnieszka Pokojska, Červená Barva Press, 2014), Zero Visibility (trans. Piotr Gwiazda, Phoneme Media, 2017 ... "",""title"":""http://www.thelostbookshelf.com/w.html""},{""docid"":""983"",""score"":14.096085069557184,""snippet"":"" ... senses for a lifetime\"" (22M€ Grant)\n\n-\n\n2009-2020 Director of the Research Centre: Vision Institute, UMR S 968 Inserm, UM80 Sorbonne Univ./ UMR 7210 CNRS\n\n-\n\n2005-2021 Director of the Clinical Investigation Centre –503 INSERM/ Quinze-Vingts National, Paris\n\n-\n\n2007-2017 Coordinator of the Foundation Fighting Blindness Paris ... "",""title"":""https://ophthalmology.pitt.edu/people/jose-alain-sahel-md""}]"
10,143,2026-09-14T10:05:46.831018+00:00,Philip Tew Rod Mengham Routledge 2018 book,"[""philip"",""tew"",""rod"",""mengham"",""routledge"",""2018"",""book""]","""philip"" OR ""tew"" OR ""rod"" OR ""mengham"" OR ""routledge"" OR ""2018"" OR ""book""",5,acf9b5327893b64a9b39294e5beb93de2180cdfdca570e37cc2525686795c118,ee1a66049cec1066c0bdc290d223be59c29171bc4d6bdbc56a098171a452c5e4,False,"[""d10"",""d16"",""d15"",""d19"",""d26""]","[""70779"",""53673"",""50278"",""28641"",""74248""]","[{""docid"":""70779"",""score"":30.77481462141101,""snippet"":"" ... Stories of Survival (2001); with Philip Tew he has co-edited Contemporary British Fiction (2003) and British Fiction Today (2006). He has edited fiction by Dickens and E.M.Forster, and is a poet whose most recent book is Unsung: New and Selected Poems (1996; second ed. 2001 ... "",""title"":""https://www.english.cam.ac.uk/admissions/graduate/Post-1830_Info.htm""},{""docid"":""53673"",""score"":24.199478284097335,""snippet"":"" ... based poets\n\n- edited Jeff Hilson, The Reality Street Book of Sonnets (Reality Street, 2008)\n\nA superb gathering of what a huge number of contemporary British poets (largely) are doing with and to this inescapable and foundational form.\n\n- edited Rod Mengham & John Kinsella, Vanishing Points: New Modernist Poems (Salt ... "",""title"":""http://www.modernpoetry.org.uk/anth.html""},{""docid"":""50278"",""score"":23.33284088373898,""snippet"":"" ... ROD MENGHAM\n\nRod Mengham is author of several poetry publications, including Grimspound & Inhabiting Art (Carcanet, 2018), the vase in pieces (Oystercatcher, 2019) and of translations, including Speedometry [poems by Andrzej Sosnowski] (Contraband, 2014) and Flatsharing [poems by Anne Portugal] (Equipage, forthcoming). He has been the co-editor and ... "",""title"":""https://societyofauthors.org/2020/06/18/winners-of-the-2020-society-of-authors-awards/""},{""docid"":""28641"",""score"":18.866691439226546,""snippet"":"" ... Tew and Raymond Sawaya, MD, are co-authors of the book Laser Applications in Neurosurgery, published in 1987.\n\n1983 - The Congress of Neurological Surgeons establishes the Mayfield Award, to be presented annually to a resident for a paper on spine research.\n\n1983 - Hwa-shain Yeh, MD, joins the ... "",""title"":""https://mayfieldclinic.com/history.htm""},{""docid"":""74248"",""score"":17.78197209205899,""snippet"":"" ... Children's books\n\n* \n* \n\nAs editor\n\n* Piece of Flesh (2001)\n* The Burned Children of America (2003) (with Dave Eggers)\n* The Book of Other People (2007)\n\nCritical studies and reviews of Smith's work\n\n* Walters, Tracey (ed.). Decoded: New Essays on Zadie Smith. New York: Peter Lang, 2021.\n* Tew, Philip ... "",""title"":""https://en.wikipedia.org/wiki/Zadie_Smith""}]"
