round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-14T10:10:19.696786+00:00,False,False,[],[],[],7282,"{""cache_read_tokens"":0,""input_tokens"":1844,""output_tokens"":69}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1844,""latency_seconds"":1.8096415000036359,""ledger_id"":127,""output_tokens"":69,""request_body_sha256"":""9acfca2dbd70ec86100f640e06157c311bdee96cb5ca9a9b933634fd3ea55262"",""request_bytes"":7282,""requested_model"":""EB-GLM-5.2"",""response_bytes"":895,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ebe4ad02f543256e90ca8171799159bb220220f0c3f2082fc802b109a155b719"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":69,""prompt_cost"":0.0,""prompt_tokens"":1844,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":1913},""utc_end"":""2026-09-14T10:10:21.533471+00:00"",""utc_start"":""2026-09-14T10:10:19.708287+00:00""}"
2,2026-09-14T10:10:24.880137+00:00,False,False,[],[],[],15598,"{""cache_read_tokens"":1408,""input_tokens"":3757,""output_tokens"":90}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3757,""latency_seconds"":3.2698000999807846,""ledger_id"":128,""output_tokens"":90,""request_body_sha256"":""42a2399f0498ec76a7453233e0cca842356d50d8001dc424faefaa591925d9a0"",""request_bytes"":15598,""requested_model"":""EB-GLM-5.2"",""response_bytes"":947,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""efef0b98140e9380ecbd6d72d92edb03bc2ff6973c41f31048d648c2f22fc39a"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":90,""prompt_cost"":0.0,""prompt_tokens"":3757,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":3847},""utc_end"":""2026-09-14T10:10:28.176490+00:00"",""utc_start"":""2026-09-14T10:10:24.889892+00:00""}"
3,2026-09-14T10:10:31.766268+00:00,False,False,[],[],[],25581,"{""cache_read_tokens"":3328,""input_tokens"":6219,""output_tokens"":80}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":6219,""latency_seconds"":2.3815483000071254,""ledger_id"":129,""output_tokens"":80,""request_body_sha256"":""5464348eae509daeec4ffe7330691e2b45f9de9e4b9c0493835bb64ab32f1aa0"",""request_bytes"":25581,""requested_model"":""EB-GLM-5.2"",""response_bytes"":878,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""d11c51cda1900adcf7391561c1f7500dc2dafe08f25b5c37ae76ad455cecb60b"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":80,""prompt_cost"":0.0,""prompt_tokens"":6219,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":6299},""utc_end"":""2026-09-14T10:10:34.173211+00:00"",""utc_start"":""2026-09-14T10:10:31.776854+00:00""}"
4,2026-09-14T10:10:34.227512+00:00,False,False,"[""e1""]",[],[],31243,"{""cache_read_tokens"":5248,""input_tokens"":7612,""output_tokens"":113}","{""cache_read_tokens"":5248,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7612,""latency_seconds"":3.941218399995705,""ledger_id"":130,""output_tokens"":113,""request_body_sha256"":""7b8d27f5dca162b8d2f35238374b29906f787bc29f2a27044849a58b47e7d6fd"",""request_bytes"":31243,""requested_model"":""EB-GLM-5.2"",""response_bytes"":995,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""db713958c1f4bd09fe43211c4b39da04f5d762faef8d62182f276e21f586b391"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":5248,""completion_cost"":0.0,""completion_tokens"":113,""prompt_cost"":0.0,""prompt_tokens"":7612,""prompt_tokens_details"":{""cached_tokens"":5248},""reasoning_tokens"":0,""total_tokens"":7725},""utc_end"":""2026-09-14T10:10:38.195928+00:00"",""utc_start"":""2026-09-14T10:10:34.238111+00:00""}"
5,2026-09-14T10:10:38.236572+00:00,False,False,"[""e1""]",[],[],32325,"{""cache_read_tokens"":6656,""input_tokens"":7823,""output_tokens"":18}","{""cache_read_tokens"":6656,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7823,""latency_seconds"":0.918816199991852,""ledger_id"":131,""output_tokens"":18,""request_body_sha256"":""05440f27c0d222e4284c099058aba7b7f056d3690328adcc85e1fe8cb8a39420"",""request_bytes"":32325,""requested_model"":""EB-GLM-5.2"",""response_bytes"":614,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""980791e8a0bdeef6e6196a9060fdbf0bb9a6cde37b07175832b99ef579b736d8"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":6656,""completion_cost"":0.0,""completion_tokens"":18,""prompt_cost"":0.0,""prompt_tokens"":7823,""prompt_tokens_details"":{""cached_tokens"":6656},""reasoning_tokens"":0,""total_tokens"":7841},""utc_end"":""2026-09-14T10:10:39.185491+00:00"",""utc_start"":""2026-09-14T10:10:38.250062+00:00""}"
6,2026-09-14T10:10:39.230214+00:00,False,False,"[""e1""]",[],[],32788,"{""cache_read_tokens"":6784,""input_tokens"":7887,""output_tokens"":84}","{""cache_read_tokens"":6784,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":7887,""latency_seconds"":2.4279139999998733,""ledger_id"":132,""output_tokens"":84,""request_body_sha256"":""e168d8d2d0a21586ea7a90a002fd54def1a5511c3998b75b26f6ef3caca6552f"",""request_bytes"":32788,""requested_model"":""EB-GLM-5.2"",""response_bytes"":854,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c77d1bb0f0b8f15b5d6c1bbfcb5ef894f088ed2572b6d2543883b9fdfb1a2d93"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":6784,""completion_cost"":0.0,""completion_tokens"":84,""prompt_cost"":0.0,""prompt_tokens"":7887,""prompt_tokens_details"":{""cached_tokens"":6784},""reasoning_tokens"":0,""total_tokens"":7971},""utc_end"":""2026-09-14T10:10:41.689172+00:00"",""utc_start"":""2026-09-14T10:10:39.244144+00:00""}"
7,2026-09-14T10:10:41.726762+00:00,False,False,"[""e1""]",[],[],33491,"{""cache_read_tokens"":6912,""input_tokens"":8018,""output_tokens"":81}","{""cache_read_tokens"":6912,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8018,""latency_seconds"":1.85700600000564,""ledger_id"":133,""output_tokens"":81,""request_body_sha256"":""a1b405c616df48178540e4e5d0b7693e67e64f9f7a69e0421a1fbdbd9f89eec9"",""request_bytes"":33491,""requested_model"":""EB-GLM-5.2"",""response_bytes"":841,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""66103d57252ffc7bfb0848c2fbbe557128b85e00dc881fb8d569c23dafae9da6"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":6912,""completion_cost"":0.0,""completion_tokens"":81,""prompt_cost"":0.0,""prompt_tokens"":8018,""prompt_tokens_details"":{""cached_tokens"":6912},""reasoning_tokens"":0,""total_tokens"":8099},""utc_end"":""2026-09-14T10:10:43.608096+00:00"",""utc_start"":""2026-09-14T10:10:41.736257+00:00""}"
8,2026-09-14T10:10:43.645876+00:00,False,False,"[""e1""]",[],[],34181,"{""cache_read_tokens"":7040,""input_tokens"":8145,""output_tokens"":84}","{""cache_read_tokens"":7040,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8145,""latency_seconds"":2.834563300013542,""ledger_id"":134,""output_tokens"":84,""request_body_sha256"":""1bc0c6aba6bf4d975b617da7f7170741fa1708534688a0297288ef92db4a4824"",""request_bytes"":34181,""requested_model"":""EB-GLM-5.2"",""response_bytes"":854,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e2c488ea99bc5d9ba14c246a93605061a3588a162d3fe5da633eae943d345d8a"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":7040,""completion_cost"":0.0,""completion_tokens"":84,""prompt_cost"":0.0,""prompt_tokens"":8145,""prompt_tokens_details"":{""cached_tokens"":7040},""reasoning_tokens"":0,""total_tokens"":8229},""utc_end"":""2026-09-14T10:10:46.565039+00:00"",""utc_start"":""2026-09-14T10:10:43.655532+00:00""}"
9,2026-09-14T10:10:46.603595+00:00,False,False,"[""e1""]",[],[],34884,"{""cache_read_tokens"":7168,""input_tokens"":8274,""output_tokens"":84}","{""cache_read_tokens"":7168,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8274,""latency_seconds"":3.468117099982919,""ledger_id"":135,""output_tokens"":84,""request_body_sha256"":""792ca192e0dfa8c80b80499e76735bceb6f3bf0f0e3d0d0f4ba8d8fb530539f4"",""request_bytes"":34884,""requested_model"":""EB-GLM-5.2"",""response_bytes"":854,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""7d85126fd52bd61f306eb63730f920fae643d8eb4df34129cc0c494d9d606721"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":7168,""completion_cost"":0.0,""completion_tokens"":84,""prompt_cost"":0.0,""prompt_tokens"":8274,""prompt_tokens_details"":{""cached_tokens"":7168},""reasoning_tokens"":0,""total_tokens"":8358},""utc_end"":""2026-09-14T10:10:50.097213+00:00"",""utc_start"":""2026-09-14T10:10:46.613923+00:00""}"
10,2026-09-14T10:10:50.139361+00:00,False,False,"[""e1""]",[],[],35587,"{""cache_read_tokens"":7296,""input_tokens"":8405,""output_tokens"":84}","{""cache_read_tokens"":7296,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8405,""latency_seconds"":2.2328800999966916,""ledger_id"":136,""output_tokens"":84,""request_body_sha256"":""5cbcb91e2b47a6a758469289bc640073fc1fba5fe6af8d5b07f2c373777061c0"",""request_bytes"":35587,""requested_model"":""EB-GLM-5.2"",""response_bytes"":854,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e458a494e0058ba479ad21840fb5b68cfd34198352939dcb8014e9fae75eb566"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":7296,""completion_cost"":0.0,""completion_tokens"":84,""prompt_cost"":0.0,""prompt_tokens"":8405,""prompt_tokens_details"":{""cached_tokens"":7296},""reasoning_tokens"":0,""total_tokens"":8489},""utc_end"":""2026-09-14T10:10:52.398846+00:00"",""utc_start"":""2026-09-14T10:10:50.149702+00:00""}"
