round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T08:18:35.465932+00:00,False,False,[],[],[],7564,"{""cache_read_tokens"":0,""input_tokens"":1894,""output_tokens"":121}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1894,""latency_seconds"":3.815499699994689,""ledger_id"":573,""output_tokens"":121,""request_body_sha256"":""0e87bbe656cadc18cac28391b68e0729a357055ccf75d3fb2da220fdd9f5ae94"",""request_bytes"":7564,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1237,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""19b2a60be9e72b3adbcc5420b071af2322d3c65a592a20d42a71f6c6ae2e83ea"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":121,""prompt_cost"":0.0,""prompt_tokens"":1894,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":2015},""utc_end"":""2026-09-15T08:18:39.368896+00:00"",""utc_start"":""2026-09-15T08:18:35.536455+00:00""}"
2,2026-09-15T08:18:59.743133+00:00,False,False,[],[],[],24428,"{""cache_read_tokens"":0,""input_tokens"":5689,""output_tokens"":124}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":5689,""latency_seconds"":6.07279199999175,""ledger_id"":574,""output_tokens"":124,""request_body_sha256"":""ab35445748a69f3857b26b6d4536488c0c3c35715a11579bb23a80e79c9a718d"",""request_bytes"":24428,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1264,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""734f6dacdc45e79afb8668c711063dcf2c13402953671b05c3cd4c1b4fc8ae7a"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":124,""prompt_cost"":0.0,""prompt_tokens"":5689,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":5813},""utc_end"":""2026-09-15T08:19:05.902540+00:00"",""utc_start"":""2026-09-15T08:18:59.812767+00:00""}"
3,2026-09-15T08:19:11.191926+00:00,False,False,[],[],[],43650,"{""cache_read_tokens"":5248,""input_tokens"":10217,""output_tokens"":164}","{""cache_read_tokens"":5248,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":10217,""latency_seconds"":3.831398899987107,""ledger_id"":575,""output_tokens"":164,""request_body_sha256"":""719f2c53a04989fd6c64f3b2bd8782a947b3543ac3445a83659ebc8ad8c2f75f"",""request_bytes"":43650,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1343,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f4cd1be0008c7b6c8a281c94033eaa9d4609b8c116180e7b634cdfd2df1db13f"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":5248,""completion_cost"":0.0,""completion_tokens"":164,""prompt_cost"":0.0,""prompt_tokens"":10217,""prompt_tokens_details"":{""cached_tokens"":5248},""reasoning_tokens"":0,""total_tokens"":10381},""utc_end"":""2026-09-15T08:19:15.120356+00:00"",""utc_start"":""2026-09-15T08:19:11.271255+00:00""}"
4,2026-09-15T08:19:20.930388+00:00,False,False,[],[],[],60910,"{""cache_read_tokens"":9216,""input_tokens"":14363,""output_tokens"":142}","{""cache_read_tokens"":9216,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14363,""latency_seconds"":3.0276078000024427,""ledger_id"":576,""output_tokens"":142,""request_body_sha256"":""20d830c2045f72546d41c410396e1d6358c73319c11f4900d96a5ef8ea6b82a1"",""request_bytes"":60910,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1282,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4c96527273d575a967ccba1b67d43ec036f275cca043fd8a75765f78cceedf1a"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":9216,""completion_cost"":0.0,""completion_tokens"":142,""prompt_cost"":0.0,""prompt_tokens"":14363,""prompt_tokens_details"":{""cached_tokens"":9216},""reasoning_tokens"":0,""total_tokens"":14505},""utc_end"":""2026-09-15T08:19:24.058903+00:00"",""utc_start"":""2026-09-15T08:19:21.012039+00:00""}"
5,2026-09-15T08:19:32.082175+00:00,False,False,[],[],[],78081,"{""cache_read_tokens"":13312,""input_tokens"":18323,""output_tokens"":190}","{""cache_read_tokens"":13312,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18323,""latency_seconds"":4.620446699991589,""ledger_id"":577,""output_tokens"":190,""request_body_sha256"":""8c33ff9d720255d623e514b6b6edeb67c68d934e0b8538610a7f6b77ab88112e"",""request_bytes"":78081,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1496,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""2d585d7cec80bd9f95224cef5ca97c9fda06166e87fd5457160df783b2e9a220"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":13312,""completion_cost"":0.0,""completion_tokens"":190,""prompt_cost"":0.0,""prompt_tokens"":18323,""prompt_tokens_details"":{""cached_tokens"":13312},""reasoning_tokens"":0,""total_tokens"":18513},""utc_end"":""2026-09-15T08:19:36.817807+00:00"",""utc_start"":""2026-09-15T08:19:32.172854+00:00""}"
6,2026-09-15T08:19:46.720967+00:00,False,True,[],[],[],78353,"{""cache_read_tokens"":1536,""input_tokens"":18536,""output_tokens"":195}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18536,""latency_seconds"":4.072147099999711,""ledger_id"":578,""output_tokens"":195,""request_body_sha256"":""cd1825731445f5ae9bc106eac556395d2bcd2f21b974263e6e87a782b41bf68d"",""request_bytes"":78353,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1511,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""4cd2ad01a7a299b736eff920bfeef144a7501c83bda708edd5ea07bd40604867"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":195,""prompt_cost"":0.0,""prompt_tokens"":18536,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":18731},""utc_end"":""2026-09-15T08:19:50.877864+00:00"",""utc_start"":""2026-09-15T08:19:46.789860+00:00""}"
7,2026-09-15T08:19:51.412553+00:00,False,True,[],[],[],78474,"{""cache_read_tokens"":1536,""input_tokens"":18626,""output_tokens"":190}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18626,""latency_seconds"":5.358629900001688,""ledger_id"":579,""output_tokens"":190,""request_body_sha256"":""44d50e5e6e8b77362a028a8373a4a0c1b1588394f12aaeb9c1386c53b126631e"",""request_bytes"":78474,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1494,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ad01cb87dedd6998d19ff5c307f6e80bde8842d058ce9ab58118e709fb5e69a8"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":190,""prompt_cost"":0.0,""prompt_tokens"":18626,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":18816},""utc_end"":""2026-09-15T08:19:56.936293+00:00"",""utc_start"":""2026-09-15T08:19:51.556265+00:00""}"
8,2026-09-15T08:19:57.283682+00:00,False,True,[],[],[],78717,"{""cache_read_tokens"":1536,""input_tokens"":18603,""output_tokens"":191}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18603,""latency_seconds"":4.864002899994375,""ledger_id"":580,""output_tokens"":191,""request_body_sha256"":""0ac6bfe350a667f819e3a86fced2b56b6d79d09ae298607df004ca503ce7ab64"",""request_bytes"":78717,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1504,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5240197b9ebb2fa3ff6eceb6ed2fedb305bfebb672b3be756f5bfcc182cd84b7"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":191,""prompt_cost"":0.0,""prompt_tokens"":18603,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":18794},""utc_end"":""2026-09-15T08:20:02.320907+00:00"",""utc_start"":""2026-09-15T08:19:57.433134+00:00""}"
9,2026-09-15T08:20:02.549109+00:00,False,True,[],[],[],78743,"{""cache_read_tokens"":1536,""input_tokens"":18690,""output_tokens"":191}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18690,""latency_seconds"":7.437281799997436,""ledger_id"":581,""output_tokens"":191,""request_body_sha256"":""c39ab6fb26f7962438d6e75624a44b17331b350688155e276ec0c1d7a36059ea"",""request_bytes"":78743,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1504,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""27991ffcead11081b1f27e58ff70f87daf7a3831ee0fc00f3b0e2ec456da2365"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":191,""prompt_cost"":0.0,""prompt_tokens"":18690,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":18881},""utc_end"":""2026-09-15T08:20:10.072657+00:00"",""utc_start"":""2026-09-15T08:20:02.618399+00:00""}"
10,2026-09-15T08:20:10.345410+00:00,False,True,[],[],[],78741,"{""cache_read_tokens"":1536,""input_tokens"":18691,""output_tokens"":191}","{""cache_read_tokens"":1536,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18691,""latency_seconds"":4.936988699977519,""ledger_id"":582,""output_tokens"":191,""request_body_sha256"":""dfce36d42d2cb876957b7c62d9e27711e2d6cb5b58976385bcc383cfe90dca4c"",""request_bytes"":78741,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1504,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5b559bdffdaca96db85284770843d7a80582803756c2ecc5ef7c667a658fb591"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":1536,""completion_cost"":0.0,""completion_tokens"":191,""prompt_cost"":0.0,""prompt_tokens"":18691,""prompt_tokens_details"":{""cached_tokens"":1536},""reasoning_tokens"":0,""total_tokens"":18882},""utc_end"":""2026-09-15T08:20:15.424284+00:00"",""utc_start"":""2026-09-15T08:20:10.469643+00:00""}"
