round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-14T10:13:51.184359+00:00,False,False,[],[],[],7275,"{""cache_read_tokens"":0,""input_tokens"":1848,""output_tokens"":152}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1848,""latency_seconds"":3.775373899989063,""ledger_id"":196,""output_tokens"":152,""request_body_sha256"":""ddd48e8bc09e221143cea20d94d75a82411c76f9bd1331203bb9bbb7fa41d1ea"",""request_bytes"":7275,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1399,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f01606252eaab072c8eaeefd5f182dec5bf6fd2e03969645ba6f3d0d102aed0c"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":152,""prompt_cost"":0.0,""prompt_tokens"":1848,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":2000},""utc_end"":""2026-09-14T10:13:54.988876+00:00"",""utc_start"":""2026-09-14T10:13:51.196661+00:00""}"
2,2026-09-14T10:14:01.059870+00:00,False,False,[],[],[],20997,"{""cache_read_tokens"":1408,""input_tokens"":4935,""output_tokens"":121}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":4935,""latency_seconds"":3.856849100004183,""ledger_id"":197,""output_tokens"":121,""request_body_sha256"":""0371a098dede4c244bcb305943bea2f27877854e0fd4f134c93626073aa52984"",""request_bytes"":20997,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1333,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""55a6a10b24aa52cfdda204c4760925ab75c4be7a4c7a6de45e6621fbb2defc25"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":121,""prompt_cost"":0.0,""prompt_tokens"":4935,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":5056},""utc_end"":""2026-09-14T10:14:04.943422+00:00"",""utc_start"":""2026-09-14T10:14:01.070683+00:00""}"
3,2026-09-14T10:14:09.289954+00:00,False,False,[],[],[],36600,"{""cache_read_tokens"":4608,""input_tokens"":8565,""output_tokens"":149}","{""cache_read_tokens"":4608,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8565,""latency_seconds"":5.02811839999049,""ledger_id"":198,""output_tokens"":149,""request_body_sha256"":""11669a5c704eeee1e716e0d271ba6cd9ca11900848fd58463cd17d7028a8cb62"",""request_bytes"":36600,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1352,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1988f7ea30eda4854cc57569856fd269943c5b2d591495a52bc06c33bb6756e8"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":4608,""completion_cost"":0.0,""completion_tokens"":149,""prompt_cost"":0.0,""prompt_tokens"":8565,""prompt_tokens_details"":{""cached_tokens"":4608},""reasoning_tokens"":0,""total_tokens"":8714},""utc_end"":""2026-09-14T10:14:14.373230+00:00"",""utc_start"":""2026-09-14T10:14:09.320553+00:00""}"
4,2026-09-14T10:14:18.198146+00:00,False,False,[],[],[],50346,"{""cache_read_tokens"":7680,""input_tokens"":11665,""output_tokens"":150}","{""cache_read_tokens"":7680,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":11665,""latency_seconds"":3.2799375999893527,""ledger_id"":199,""output_tokens"":150,""request_body_sha256"":""64b711b8f32de3e4e303edaf5e8f93ec82810dcc84c7d3cdcb0033d8024bd442"",""request_bytes"":50346,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1357,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""5e5b1ed4c6a5b045232daa5af6e08ddc2afce33afb30e03a87ec042e32839388"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":7680,""completion_cost"":0.0,""completion_tokens"":150,""prompt_cost"":0.0,""prompt_tokens"":11665,""prompt_tokens_details"":{""cached_tokens"":7680},""reasoning_tokens"":0,""total_tokens"":11815},""utc_end"":""2026-09-14T10:14:21.531492+00:00"",""utc_start"":""2026-09-14T10:14:18.235593+00:00""}"
5,2026-09-14T10:14:21.580818+00:00,False,False,[],[],[],64034,"{""cache_read_tokens"":10752,""input_tokens"":14718,""output_tokens"":147}","{""cache_read_tokens"":10752,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14718,""latency_seconds"":4.211870200000703,""ledger_id"":200,""output_tokens"":147,""request_body_sha256"":""fb8d8550e5e58e22e240bed1b09217a8003f63ba1fb8c21bba28d786048b5c52"",""request_bytes"":64034,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1343,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""07df020383ca09d3659d0235f99ff19272d37b800a8d0c5153077aa2f1a70c1c"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":10752,""completion_cost"":0.0,""completion_tokens"":147,""prompt_cost"":0.0,""prompt_tokens"":14718,""prompt_tokens_details"":{""cached_tokens"":10752},""reasoning_tokens"":0,""total_tokens"":14865},""utc_end"":""2026-09-14T10:14:25.821683+00:00"",""utc_start"":""2026-09-14T10:14:21.592129+00:00""}"
6,2026-09-14T10:14:25.873867+00:00,False,False,[],[],[],77706,"{""cache_read_tokens"":13824,""input_tokens"":17787,""output_tokens"":147}","{""cache_read_tokens"":13824,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17787,""latency_seconds"":4.818696000002092,""ledger_id"":201,""output_tokens"":147,""request_body_sha256"":""9f64c3984900060b97d529390765c6c314e0045b9f94a91c641b7a738d728615"",""request_bytes"":77706,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1343,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""ad7cc219883958f38f12add3dc63917ec89e70064f1d82d252e0bd8dc2833686"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":13824,""completion_cost"":0.0,""completion_tokens"":147,""prompt_cost"":0.0,""prompt_tokens"":17787,""prompt_tokens_details"":{""cached_tokens"":13824},""reasoning_tokens"":0,""total_tokens"":17934},""utc_end"":""2026-09-14T10:14:30.722987+00:00"",""utc_start"":""2026-09-14T10:14:25.886768+00:00""}"
7,2026-09-14T10:14:30.775642+00:00,False,False,[],[],[],91378,"{""cache_read_tokens"":16896,""input_tokens"":20856,""output_tokens"":147}","{""cache_read_tokens"":16896,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20856,""latency_seconds"":4.044573199993465,""ledger_id"":202,""output_tokens"":147,""request_body_sha256"":""017add564171b3256a497b67c7528cf4f69830fea79dba0421176abb9b79e09b"",""request_bytes"":91378,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1343,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""384a7a3a2dfb50764a65ffac72cf8173692ba015c8a0478d664fc309128fd988"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":16896,""completion_cost"":0.0,""completion_tokens"":147,""prompt_cost"":0.0,""prompt_tokens"":20856,""prompt_tokens_details"":{""cached_tokens"":16896},""reasoning_tokens"":0,""total_tokens"":21003},""utc_end"":""2026-09-14T10:14:34.851431+00:00"",""utc_start"":""2026-09-14T10:14:30.789724+00:00""}"
8,2026-09-14T10:14:34.910793+00:00,False,True,[],[],[],63884,"{""cache_read_tokens"":1408,""input_tokens"":14657,""output_tokens"":149}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14657,""latency_seconds"":4.615328499989118,""ledger_id"":203,""output_tokens"":149,""request_body_sha256"":""906236f8b8beec568f34ac25552b97cc87ab101ffc88b8f177b41fad241cbe75"",""request_bytes"":63884,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1356,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""27f88cd87696a6bb102ca601039dac8938a9ef5f634f111e4726a4388faec876"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":149,""prompt_cost"":0.0,""prompt_tokens"":14657,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":14806},""utc_end"":""2026-09-14T10:14:39.553509+00:00"",""utc_start"":""2026-09-14T10:14:34.921494+00:00""}"
9,2026-09-14T10:14:39.607044+00:00,False,False,[],[],[],77571,"{""cache_read_tokens"":13696,""input_tokens"":17728,""output_tokens"":147}","{""cache_read_tokens"":13696,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17728,""latency_seconds"":5.644618200021796,""ledger_id"":204,""output_tokens"":147,""request_body_sha256"":""9e778b0483bdf7ca2ae42539042598d729929c5bfc5a67c358ebe0345b29db43"",""request_bytes"":77571,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1343,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""dd1b02bd0031bb56fa9d8218b9552bdc484c43d76d3d755c8f84e9c7bc07cfdf"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":13696,""completion_cost"":0.0,""completion_tokens"":147,""prompt_cost"":0.0,""prompt_tokens"":17728,""prompt_tokens_details"":{""cached_tokens"":13696},""reasoning_tokens"":0,""total_tokens"":17875},""utc_end"":""2026-09-14T10:14:45.284091+00:00"",""utc_start"":""2026-09-14T10:14:39.619118+00:00""}"
10,2026-09-14T10:14:45.339057+00:00,False,False,[],[],[],91243,"{""cache_read_tokens"":16768,""input_tokens"":20797,""output_tokens"":149}","{""cache_read_tokens"":16768,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20797,""latency_seconds"":3.233719400013797,""ledger_id"":205,""output_tokens"":149,""request_body_sha256"":""90a9176e792cb842231c19def047b8c060ab8ad1da08558ea6db44d278a91b19"",""request_bytes"":91243,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1358,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""36d11c520d743596374e425a6b23f1664ba26d303564a4e7d4d71e71e0b671ef"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":16768,""completion_cost"":0.0,""completion_tokens"":149,""prompt_cost"":0.0,""prompt_tokens"":20797,""prompt_tokens_details"":{""cached_tokens"":16768},""reasoning_tokens"":0,""total_tokens"":20946},""utc_end"":""2026-09-14T10:14:48.605562+00:00"",""utc_start"":""2026-09-14T10:14:45.354663+00:00""}"
