round,seq,utc,query,terms,expression,top_k,equivalence_key,cache_key,cached,returned_dN,returned_docids,result_docs
1,6,2026-09-14T10:13:55.019448+00:00,actor plays alongside real life relative TV series character married multiple times,"[""actor"",""plays"",""alongside"",""real"",""life"",""relative"",""tv"",""series"",""character"",""married"",""multiple"",""times""]","""actor"" OR ""plays"" OR ""alongside"" OR ""real"" OR ""life"" OR ""relative"" OR ""tv"" OR ""series"" OR ""character"" OR ""married"" OR ""multiple"" OR ""times""",5,323033e39dc9332f0e1cce2a28800249e5fa2166e374fa3ca6e9a29cf938350f,e4b9a7f24e22b5208c1712d192d167ce188f13dc8ca8447377e95d31782d5084,False,"[""d1"",""d2"",""d3"",""d4"",""d5""]","[""73100"",""81882"",""68181"",""32118"",""77683""]","[{""docid"":""73100"",""score"":20.6154668935253,""snippet"":"" ... of the Iowa City West High School volleyball team, Hunt played Kathy Bresnahan, a volleyball coach. In 2019, Hunt appeared in the BBC series World on Fire as journalist Nancy Campbell, a character inspired by real-life war correspondent Clare Hollingworth, and reprised the role of Jamie Buchman ... "",""title"":""https://en.wikipedia.org/wiki/Helen_Hunt""},{""docid"":""81882"",""score"":20.600519712350618,""snippet"":"" ... He made his first appearance with Gene Wilder in the very popular action/comedy Silver Streak (1976), played three different characters in Which Way Is Up? (1977) and portrayed real-life stock-car driver \""Wendell Scott\"" in Greased Lightning (1977). Proving he was more than just a comedian ... "",""title"":""https://m.imdb.com/search/name/?death_date=2005&ref_=nmbio""},{""docid"":""68181"",""score"":20.59732476572501,""snippet"":"" ... In 2013, Canto made his debut in American television, playing the role of Paul Torres on the Fox drama series, The Following. In 2015 Canto played real life politician Rodrigo Lara Bonia in Netflix drama series Narcos. In 2016, he was cast in the ABC political drama series ... "",""title"":""https://m.imdb.com/search/name/?death_date=2024&ref_=nmbio""},{""docid"":""32118"",""score"":20.161091968880136,""snippet"":"" ... In 2000, Margaret earned a Saturn Award for Best Genre TV Actress for her role as Lisa Wiseman in the series Now and Again (1999). From 2007 to 2013, she played Eleanor Waldorf in the series Gossip Girl (2007).\n\n- Actor\n\n- Writer\n\n- Art Department\n\nPeter Wilton Cushing was born ... "",""title"":""https://www.imdb.com/date/05-26""},{""docid"":""77683"",""score"":20.130828796768498,""snippet"":"" ... Beauty on the Vine, playing three characters. She was also in The Death and Life of Bobby Z (2007) and the short-lived drama television series The Black Donnellys (2007). In September 2007, she joined the cast of the medical drama TV series House as Remy \""Thirteen\"" Hadley ... "",""title"":""https://en.wikipedia.org/wiki/Olivia_Wilde""}]"
1,14,2026-09-14T10:13:56.334188+00:00,TV series character married three times only one child survives,"[""tv"",""series"",""character"",""married"",""three"",""times"",""only"",""one"",""child"",""survives""]","""tv"" OR ""series"" OR ""character"" OR ""married"" OR ""three"" OR ""times"" OR ""only"" OR ""one"" OR ""child"" OR ""survives""",5,03d96c1af9a1fc44d266a56493a00dd63edcab9a16d2ddb8f019fe81de7e0420,1f79b0d9de21649b414383ef926e640e99e3e9e4eac12503c105dc95024eb70a,False,"[""d6"",""d7"",""d2"",""d8"",""d9""]","[""78953"",""85765"",""81882"",""60248"",""32327""]","[{""docid"":""78953"",""score"":14.614701988548417,""snippet"":"" ... on Aidy Bryant's Hulu series Shrill and in the 2019 film James vs. His Future Self. In 2023, he joined season 4 of Apple TV+'s critically acclaimed science fiction drama For All Mankind as the character Eli Hobson.\n\nHe and actress Laure Mattos have been married ... "",""title"":""https://people.com/movies/home-alone-cast-where-are-they-now/""},{""docid"":""85765"",""score"":14.218299963578515,""snippet"":"" ... In 1974, the duo won their second Tony Award for their show \""Good Night\"", which was the stage version of their TV series \""Not Only... But Also\"".\n\nIn the mid- to late 1970s, they issued three comic albums in the guise of the characters \""Derek\"" and \""Clive\"" (Moore ... "",""title"":""https://www.imdb.com/search/name/?death_date=2002""},{""docid"":""81882"",""score"":14.087372641476005,""snippet"":"" ... He was married a total of seven times, and fathered eight children.\n\nAfter long battles with ill health, Richard Pryor passed away on December 10th, 2005.- Vincent Schiavelli, selected in 1997 by Vanity Fair as one of the best character actors in America, had made over 120 film ... "",""title"":""https://m.imdb.com/search/name/?death_date=2005&ref_=nmbio""},{""docid"":""60248"",""score"":13.957010229724709,""snippet"":"" ... Erica's youngest child, Bianca Montgomery, enters the series in 1988. At that time, Bianca is Erica's first and only child since the Kendall and Josh characters were not created yet. In the storyline, Erica becomes pregnant with Travis Montgomery's child and develops toxemia. The story ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""32327"",""score"":13.928691937066805,""snippet"":"" ... His wife and three children survive him, as do three grandchildren.- Actor\n\n- Soundtrack\n\nHenry Gibson was born on 21 September 1935 in Germantown, Pennsylvania. Before appearing in films and television series, he was a child star on the stage during the 1940s and during the late 1950s he ... "",""title"":""https://m.imdb.com/search/name/?death_date=2009&ref_=nm_ov_dth_year""}]"
1,21,2026-09-14T10:13:57.860444+00:00,actor real life relative plays together series character married four times,"[""actor"",""real"",""life"",""relative"",""plays"",""together"",""series"",""character"",""married"",""four"",""times""]","""actor"" OR ""real"" OR ""life"" OR ""relative"" OR ""plays"" OR ""together"" OR ""series"" OR ""character"" OR ""married"" OR ""four"" OR ""times""",5,309c8ab16093be243770f32f7ec1a9c6fce5d04af7d20a12d0b6d91b0febe0bd,bc66f38099d50af11972ec98f95ff219c85c58d01abcfd84a53816922ea9431c,False,"[""d10"",""d11"",""d12"",""d13"",""d14""]","[""21678"",""20480"",""97320"",""59390"",""5054""]","[{""docid"":""21678"",""score"":15.572367887140908,""snippet"":"" ... Four Years\n\nElizabeth Rodriguez And Dascha Polanco Played Mother And Daughter In Orange Is The New Black, But In Real Life There's Less Than A Two-Year Age Gap Between Them\n\nI think everyone noticed they could play sisters and no way mother and daughter. First time ... "",""title"":""https://www.boredpanda.com/age-difference-parent-vs-child-movies/""},{""docid"":""20480"",""score"":15.29155024960349,""snippet"":"" ... They need that, too.\""\n\nWhile her TV dad played an influential role in her life on That Girl, Thomas's real-life father was, and remains, the overwhelming inspiration in both her life and career.\n\nA multi-talented performer - beloved nightclub headliner, movie actor, TV producer and star ... "",""title"":""https://www.televisionacademy.com/features/news/online-originals/girl-one-who-changed-everything""},{""docid"":""97320"",""score"":15.226794261212763,""snippet"":"" ... In a note, Silverman deemed the character Frasier as \""a windbag with a sense of humor\"" and \""a whining schoolboy with a series of lame excuses.\""\n\nReception on Frasier and Lilith\n\nMartha Nolan from The New York Times called Frasier and Lilith \""repressed\"" when married together in Cheers ... "",""title"":""https://en.wikipedia.org/wiki/Frasier_Crane""},{""docid"":""59390"",""score"":15.135418612491927,""snippet"":"" ... Fortunately for Ed, they were cast as Emily and George, the leads in their senior class play \""Our Town\"". Ed and Barbara were married in real life after they graduated from the University of Kentucky in June 1954.\n\nPrior to earning a B.S. degree in the Business ... "",""title"":""https://www.imdb.com/date/02-29/births""},{""docid"":""5054"",""score"":15.115358191870884,""snippet"":"" ... Both actors were born on June 26. Plaza was born in 1984 and Offerman in 1970.\n\nSome cast members' real-life partners appeared on the show.\n\nPoehler's then-husband Will Arnett appeared on season two, episode 13 (\""The Set-Up\""), playing an eccentric MRI technician who goes ... "",""title"":""https://www.businessinsider.com/things-fun-facts-you-didnt-know-about-parks-and-recreation""}]"
1,30,2026-09-14T10:13:58.683967+00:00,soap opera character married 3 times one child survives actor real life relative,"[""soap"",""opera"",""character"",""married"",""3"",""times"",""one"",""child"",""survives"",""actor"",""real"",""life"",""relative""]","""soap"" OR ""opera"" OR ""character"" OR ""married"" OR ""3"" OR ""times"" OR ""one"" OR ""child"" OR ""survives"" OR ""actor"" OR ""real"" OR ""life"" OR ""relative""",5,159e23bee9ab02a179c362e28dd975bb2a5b48e7c2cf8747e84d075998bf0efd,4a2f938e1663fee8f41f85df372f46654982c777f84ca8b22af0206119418bc7,False,"[""d8"",""d15"",""d16"",""d17"",""d18""]","[""60248"",""16167"",""58666"",""51230"",""53295""]","[{""docid"":""60248"",""score"":28.83561830011371,""snippet"":"" ... The Erica character officially debuted in 1970 once All My Children made it onto the air.\n\nCasting\n\nAt the time, soap operas featured mostly older casts. To add a contemporary feel to the show, Nixon focused on younger characters, while also mixing in older ones so as not ... "",""title"":""https://en.wikipedia.org/wiki/Erica_Kane""},{""docid"":""16167"",""score"":27.504884785626448,""snippet"":"" ... The characters, costumes, and stories have changed, but the heart of the show remains.\n\n\""The Edge of Night\"" (28 years)\n\nThe mystery soap opera focused on crime, rather than a familial drama like most soaps of the time. It aired from 1956 until 1984.\n\n\""Arthur\"" (25 years)\n\nArthur ... "",""title"":""https://www.businessinsider.com/longest-running-tv-shows-all-time-2018-1""},{""docid"":""58666"",""score"":27.269217975479528,""snippet"":"" ... Gibbs actually announced the casting herself during an interview with the New York Daily News as she was inducted into the Hollywood Walk of Fame on July 20, 2021. Soap Opera Digest officially confirmed the casting and character on July 22. \""Get excited...,\"" Carlivati said on social media ... "",""title"":""https://en.wikipedia.org/wiki/List_of_Days_of_Our_Lives_characters_introduced_in_the_2020s""},{""docid"":""51230"",""score"":26.80949219784418,""snippet"":"" ... In 1983, she divorced Motes, citing \""cruelty\""; she later said that marrying him was the biggest mistake of her life.\n\nCareer\n\nHe made his acting debut in 1974, appearing on the soap opera How to Survive a Marriage. He also appeared on the NBC daytime soap opera Another ... "",""title"":""https://en.wikipedia.org/wiki/Eric_Roberts""},{""docid"":""53295"",""score"":26.585143937811797,""snippet"":"" ... Harley at that time was everything a soap heroine should be, not like the helpless, spoiled, self-absorbed cookie cutter types that we are too often told to root for. Ed and Maureen were like people one would know in real life. Alexandra, Holly, and Vanessa were three ... "",""title"":""https://marlenadelacroix.com/2009/04/guiding-light-my-favorite-years-and-what-you-can-learn-from-yours/""}]"
1,37,2026-09-14T10:13:59.892317+00:00,drama series character multiple marriages one surviving child actor family member cast,"[""drama"",""series"",""character"",""multiple"",""marriages"",""one"",""surviving"",""child"",""actor"",""family"",""member"",""cast""]","""drama"" OR ""series"" OR ""character"" OR ""multiple"" OR ""marriages"" OR ""one"" OR ""surviving"" OR ""child"" OR ""actor"" OR ""family"" OR ""member"" OR ""cast""",5,d623742718f839bd7ec5b1911d8f337f16d5b15097c3ac4a569b7e1e23fe316d,d5e166e0160384a1bd4f46132584a6224271de5f5488e1f143c48de959ba2b08,False,"[""d19"",""d20"",""d21"",""d2"",""d22""]","[""60134"",""5965"",""49471"",""81882"",""77966""]","[{""docid"":""60134"",""score"":24.714654857123826,""snippet"":"" ... the ensemble film The Family Stone, with Sarah Jessica Parker. He was also in the film Abduction (2011) as Martin Price.\n\nIn 2003, Mulroney played Gavin Mitchell on the TV series Friends. He appeared in three episodes of the ninth season, his character briefly dating Rachel. This would ... "",""title"":""https://en.wikipedia.org/wiki/Dermot_Mulroney""},{""docid"":""5965"",""score"":24.2927460678753,""snippet"":"" ... Mickey Kuhn\n\nMickey Kuhn, the last surviving credited cast member of Gone With the Wind, died Nov. 20 at 90. Born in Waukegan, Ill., Kuhn made his film debut as a toddler in 1934 before going on to an impressive career as a child actor. In 1939 he ... "",""title"":""https://ew.com/celebrity/stars-we-lost-in-2022/?srsltid=AfmBOoqgtseDJPvB8Bamfe3oZlhWJZaiC5kf4fxP0pjffkBximQEpPNy""},{""docid"":""49471"",""score"":23.914470016706,""snippet"":"" ... daytime drama The First Hundred Years.\n\nCast and characters\n\nThe show originally concentrated on the wealthy, White Anglo-Saxon Protestant Lord family, the less wealthy Siegels (among the first attempts to showcase either an interfaith marriage or Jewish character on daytime television), the middle-class Riley family and ... "",""title"":""https://en.wikipedia.org/wiki/One_Life_to_Live""},{""docid"":""81882"",""score"":23.63120986318475,""snippet"":"" ... the lead in his own police drama Ohara (1987), and guest-starred on other high-profile television series including Magnum, P.I. (1980), Murder, She Wrote (1984), Baywatch (1989) and The Hughleys (1998). Although most often used as a minor character actor, he remained consistently busy and occasionally ... "",""title"":""https://m.imdb.com/search/name/?death_date=2005&ref_=nmbio""},{""docid"":""77966"",""score"":23.47821851889102,""snippet"":"" ... cast of \""That Was the Week That Was\"" (1963-1965), a political satire series which targeted various political figures of the era. It was based on a British satire series of the same name. Most episodes of the American version are considered lost, though there are surviving audio ... "",""title"":""https://www.imdb.com/list/ls020245374/""}]"
2,53,2026-09-14T10:14:04.972159+00:00,actor plays alongside real life son daughter TV series unrelated characters,"[""actor"",""plays"",""alongside"",""real"",""life"",""son"",""daughter"",""tv"",""series"",""unrelated"",""characters""]","""actor"" OR ""plays"" OR ""alongside"" OR ""real"" OR ""life"" OR ""son"" OR ""daughter"" OR ""tv"" OR ""series"" OR ""unrelated"" OR ""characters""",5,61170c779d6b14984cdd0165e7d00a8dad6aa845b0bd446ca0c051dac44de879,e374f080103ac758b0bafd3f8b4fd81fab019e824a046d3eb087e0e71cd953a0,False,"[""d23"",""d24"",""d25"",""d26"",""d27""]","[""80216"",""64629"",""11078"",""55772"",""78415""]","[{""docid"":""80216"",""score"":22.35484485150405,""snippet"":"" ... Ron Ely\n\nActor Ron Ely, best known for his role on the TV series \""Tarzan,\"" died on Sept. 29.\n\nHe passed away in a home near Santa Barbara, Calif. that belonged to one of his daughters, according to The New York Times.\n\nHe was 86.\n\nMichael Kelcourse\n\nMichael ... "",""title"":""https://pagesix.com/celebrity-news/celebrity-deaths-2024/""},{""docid"":""64629"",""score"":22.248312474222235,""snippet"":"" ... the first Japanese animated TV series produced in the aesthetic that would later become popular worldwide as anime. Created by a scientist to replace his deceased son, Astro is a powerful android who fights evil of all shapes. In three different remakes characters are shown to have different ... "",""title"":""https://www.boredpanda.com/60s-cartoons/""},{""docid"":""11078"",""score"":22.183610662027917,""snippet"":"" ... see her acting alongside her kid. The resemblance between her and Skye is uncanny. Chloe Bennet, who's mixed-race in real life, really does look like she could be the daughter of Lachmann and Kyle MacLachlan.\n\n- Adam Faison, the Time-Shifted Actor who played a young version ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/SeparatedAtBirthCasting""},{""docid"":""55772"",""score"":21.866716626775624,""snippet"":"" ... He became a reliable character actor (often in Westerns in which he often played the villain), but hit the big time when he was offered the role of the somewhat irascible Dr. Leonard \""Bones\"" McCoy on the television series Star Trek (1966). He later reprised his role for ... "",""title"":""https://www.imdb.com/search/name/?birth_year=1920""},{""docid"":""78415"",""score"":21.80140166150125,""snippet"":"" ... Olyphant plays one of several real-life characters in Once Upon a Time in Hollywood, as Jim Stacy, star of the little-known Western series Lancer, which Dalton guest stars on. The film is a surprisingly touching love letter to this era in television and moviemaking while also ... "",""title"":""https://screenrant.com/timothy-olyphant-best-movies-tv-shows/""}]"
2,61,2026-09-14T10:14:05.693420+00:00,actor real life spouse sibling plays together TV show different characters,"[""actor"",""real"",""life"",""spouse"",""sibling"",""plays"",""together"",""tv"",""show"",""different"",""characters""]","""actor"" OR ""real"" OR ""life"" OR ""spouse"" OR ""sibling"" OR ""plays"" OR ""together"" OR ""tv"" OR ""show"" OR ""different"" OR ""characters""",5,5ed8cbc02f7baf6437cab7acb0a0620e442e7e663fc258fe01c7d69d4108f7aa,79d51299d3e0f735b38e215e1d4a834eed5140aa0a418019688a9ff1dc48e5b1,False,"[""d28"",""d29"",""d30"",""d31"",""d32""]","[""66096"",""45568"",""32370"",""18551"",""82774""]","[{""docid"":""66096"",""score"":18.64180397513424,""snippet"":"" ... I don't have real big aspirations to be a movie star. I would love to be on a long-running hit TV show. You end up playing a defining role.\"" For the third season of The Office, Fischer was nominated for Outstanding Supporting Actress in a Comedy ... "",""title"":""https://en.wikipedia.org/wiki/Jenna_Fischer""},{""docid"":""45568"",""score"":18.5655457320588,""snippet"":"" ... The two made several films together as well as \""Dekalog,\"" a 10-part cinematic TV series, before creating the acclaimed \""The Double Life of Véronique,\"" starring Irène Jacob as two women who look the same and somehow lead entwined lives. They are best known for the \""Three Colours ... "",""title"":""https://blog.giggster.com/15-iconic-director-screenwriter-partnerships/""},{""docid"":""32370"",""score"":18.492556665422498,""snippet"":"" ... she's even roasted him on TV several times. Ireland briefly ran a restaurant in Oregon, which closed in late 2023.\n\nIreland announced in December 2022 that she and boyfriend RAC (real name André Allen Anjos) were expecting their first baby together. They welcomed daughter Holland in May ... "",""title"":""https://www.yahoo.com/entertainment/meet-baldwin-family-guide-brothers-171301996.html""},{""docid"":""18551"",""score"":18.175323338971452,""snippet"":"" ... Germany\n\nSpouse\n\nNina Seely1984 - present (1 child)\n\nParents Clemens Ernst Joseph Adolf Sommer \n\nRelatives Sebastian Clemens Sommer(Sibling) \nOther worksPlayed Anton Schill in Friedrich Dürrenmatt's play \""The Visit\"" in Chicago in Goodman Theater's 1990-1991 season. \n\n### Did you know\nEdit\n\nTriviaHe has played 3 different historical ... "",""title"":""https://www.imdb.com/name/nm0813977/""},{""docid"":""82774"",""score"":18.15824527394926,""snippet"":"" ... Greatest TV Scenes \nGreatest Cast of Characters in a Comedy TV Show \nFavorite General \nJanuary 15 is National Hat Day\nThe battle of the sourpusses! \n\nPhotos\nLGBTQIA+ Stars to Watch\nSee the gallery\nRecently viewed\nClear all\n\nMcLean Stevenson\nGet the IMDb App\nSign in for more accessSign ... "",""title"":""https://www.imdb.com/name/nm0829004/bio/""}]"
2,69,2026-09-14T10:14:06.513093+00:00,TV series cast real life family members play unrelated characters,"[""tv"",""series"",""cast"",""real"",""life"",""family"",""members"",""play"",""unrelated"",""characters""]","""tv"" OR ""series"" OR ""cast"" OR ""real"" OR ""life"" OR ""family"" OR ""members"" OR ""play"" OR ""unrelated"" OR ""characters""",5,8ec17e2b4756903217391da2c9b727bbf687c31ae64c598675e1410f38ec5d94,b51693d438809bd3aca42a1ff827033b7e73190fe9b89716633d787e6fac7e3c,False,"[""d33"",""d27"",""d34"",""d35"",""d36""]","[""57395"",""78415"",""46"",""88468"",""9044""]","[{""docid"":""57395"",""score"":17.89522590961918,""snippet"":"" ... Trivia[]\n\n- This had the most main cast members leave the series, with a total of 11 (although Jorja Fox later returned as a main cast member).\n\n- This was the penultimate CSI series to end.\n\n- This was the only CSI to lose both of its original lead actors (William ... "",""title"":""https://csi.fandom.com/wiki/CSI:Crime_Scene_Investigation""},{""docid"":""78415"",""score"":17.38651762452902,""snippet"":"" ... Olyphant plays one of several real-life characters in Once Upon a Time in Hollywood, as Jim Stacy, star of the little-known Western series Lancer, which Dalton guest stars on. The film is a surprisingly touching love letter to this era in television and moviemaking while also ... "",""title"":""https://screenrant.com/timothy-olyphant-best-movies-tv-shows/""},{""docid"":""46"",""score"":16.971064910795416,""snippet"":"" ... Maybe the sprawling and yet so specific tales that ex-reporter David Simon and ex-detective Ed Burns told of the institutions of modern life and their underbellies were just too real for America then. Now heralded as the greatest TV series ever in prestigious circles, maybe the ... "",""title"":""https://deadline.com/2020/12/most-influential-tv-series-21st-century-so-far-deadline-list-1234662438/""},{""docid"":""88468"",""score"":16.964790966478407,""snippet"":"" ... A character and their disguised self are played by separate actors.\n\n- Cast Full of Writers: A show or movie where the main cast also serve as the writers of the piece.\n\n- Cast Incest: Family members are played by actors who are in a relationship in real life.\n\n- Cast ... "",""title"":""https://tvtropes.org/pmwiki/pmwiki.php/Main/CharactersAndCasting""},{""docid"":""9044"",""score"":16.905492395300154,""snippet"":"" ... Boasting a diverse cast of eclectic characters, and beautifully shot on location in New York and Italy, it's a remarkable undertaking in storytelling and demonstrates what a modern TV series can be.—TO\n\nAh, jeez. Noah Hawley's Emmy-winning anthology black comedy-crime series is a ... "",""title"":""https://www.indiewire.com/feature/best-tv-shows-decade-2010-2019-netflix-hbo-1202148573/""}]"
2,77,2026-09-14T10:14:07.246073+00:00,character married three times four times TV series one child survives,"[""character"",""married"",""three"",""times"",""four"",""tv"",""series"",""one"",""child"",""survives""]","""character"" OR ""married"" OR ""three"" OR ""times"" OR ""four"" OR ""tv"" OR ""series"" OR ""one"" OR ""child"" OR ""survives""",5,528640b63ab4ab24952c8dd9bc7bb6e8c989175e3816fbb3fbc8358e040153b5,2b71986a195ab2f8b5656d2a148125de18c010087ac412033b85f39b2f85680e,False,"[""d6"",""d7"",""d2"",""d37"",""d38""]","[""78953"",""85765"",""81882"",""45036"",""9215""]","[{""docid"":""78953"",""score"":15.09546255034533,""snippet"":"" ... on Aidy Bryant's Hulu series Shrill and in the 2019 film James vs. His Future Self. In 2023, he joined season 4 of Apple TV+'s critically acclaimed science fiction drama For All Mankind as the character Eli Hobson.\n\nHe and actress Laure Mattos have been married ... "",""title"":""https://people.com/movies/home-alone-cast-where-are-they-now/""},{""docid"":""85765"",""score"":14.767322589453995,""snippet"":"" ... He died in Watchung, New Jersey on March 27, 2002, a month shy of his 67th birthday, from the pneumonia related to progressive supra-nuclear palsy.\n\nDudley Moore was married four times, to actresses Suzy Kendall, Tuesday Weld, Brogan Lane and Nicole Rothschild, and had two sons, one ... "",""title"":""https://www.imdb.com/search/name/?death_date=2002""},{""docid"":""81882"",""score"":14.69901871028425,""snippet"":"" ... He was married a total of seven times, and fathered eight children.\n\nAfter long battles with ill health, Richard Pryor passed away on December 10th, 2005.- Vincent Schiavelli, selected in 1997 by Vanity Fair as one of the best character actors in America, had made over 120 film ... "",""title"":""https://m.imdb.com/search/name/?death_date=2005&ref_=nmbio""},{""docid"":""45036"",""score"":14.44984614667677,""snippet"":"" ... They married in 1967 but divorced three years later. At this stage, the actor already had four children (by second wife, sometime actress Nancy Ashe).\n\nFollowing the series' demise, Culp took on perhaps his most-famous and controversial film role as Natalie Wood's husband \""Bob\"" in the ... "",""title"":""https://www.imdb.com/search/name/?birth_year=1930""},{""docid"":""9215"",""score"":14.430687458506245,""snippet"":"" ... In 2010 alone he was nominated for three Emmys and won two, for co-producing the 2009 Tonys and guest-starring on Glee.\n\nThe quadruple-threat—acting, singing, dancing, magic!—entertainer has now hosted the Tonys four times (winning the Emmy for special class programing as a producer ... "",""title"":""https://www.eonline.com/photos/9198/child-stars-who-turned-out-all-right""}]"
2,82,2026-09-14T10:14:08.257931+00:00,TV series character multiple marriages only one surviving child drama,"[""tv"",""series"",""character"",""multiple"",""marriages"",""only"",""one"",""surviving"",""child"",""drama""]","""tv"" OR ""series"" OR ""character"" OR ""multiple"" OR ""marriages"" OR ""only"" OR ""one"" OR ""surviving"" OR ""child"" OR ""drama""",5,dbe2eb08b5a87ee75847a9dd563a47860a8afdbd84bcdd61a0072b54bc566e30,d7db5f2b07486ae98e60d2be84e8fd68131c452937ec224ce6fef72398356117,False,"[""d20"",""d38"",""d39"",""d19"",""d40""]","[""5965"",""9215"",""53008"",""60134"",""68362""]","[{""docid"":""5965"",""score"":19.709735508562524,""snippet"":"" ... portrayed the titular character of multiple Greek tragedies, including Antigone (1961) and Electra (1964). Her final role was in the 2004 film Ecuba, which she co-directed with Giuliana Berlinguer.\n\nMark Miller\n\nMark Miller, the actor and screenwriter known for starring on the TV series Please Don't ... "",""title"":""https://ew.com/celebrity/stars-we-lost-in-2022/?srsltid=AfmBOoqgtseDJPvB8Bamfe3oZlhWJZaiC5kf4fxP0pjffkBximQEpPNy""},{""docid"":""9215"",""score"":19.435875585800527,""snippet"":"" ... 40-year-old posing as a millennial in the critically acclaimed TV Land series, which is due to return for a seventh season. And though the prospect of a spin-off centered on Duff's Younger character Kelsey is exciting, O.G. fans really couldn't wait to ... "",""title"":""https://www.eonline.com/photos/9198/child-stars-who-turned-out-all-right""},{""docid"":""53008"",""score"":19.31770328012509,""snippet"":"" ... Marriage Story and No Sudden Move. He also appeared on Jennifer Lopez's TV show, Shades of Blue, which ended after three seasons. Liotta is survived by his daughter, Karsen and his fiancée Jacy Nittolo.\n\nJohn Zderko\n\nThe actor -- best known for his work in TV dramas including ... "",""title"":""https://www.etonline.com/gallery/stars-weve-lost-in-2022-177426""},{""docid"":""60134"",""score"":19.274663860244786,""snippet"":"" ... In 2003, Mulroney played Gavin Mitchell on the TV series Friends. He appeared in three episodes of the ninth season, his character briefly dating Rachel. This would mark Mulroney's last on-screen appearance on television for a number of years, later revealing in a May 2007 interview ... "",""title"":""https://en.wikipedia.org/wiki/Dermot_Mulroney""},{""docid"":""68362"",""score"":19.177952958288483,""snippet"":"" ... he cruised the country in a Corvette convertible in the hit television series \""Route 66.\"" May 24\n\nJohn Beasley, 79. The veteran character actor who played a kindly school bus driver on the TV drama \""Everwood\"" and appeared in dozens of films dating back to the 1980s. May ... "",""title"":""https://www.wcnc.com/article/news/year-in-review/celebrities-entertainers-who-died-2023/507-97a8795c-d3d9-4a3e-96c5-956f87aa6ebf""}]"
