round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T14:16:47.956122+00:00,False,False,[],[],[],16223,"{""cache_read_tokens"":3200,""input_tokens"":3870,""output_tokens"":185}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3870,""latency_seconds"":8.002237400010927,""ledger_id"":1250,""output_tokens"":185,""request_body_sha256"":""f04ab436073f1d8df23d07c19d6249d5305d80faa99f820cf8b53b35eb4a8b16"",""request_bytes"":16223,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1340,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""bc39e101aefccefcd60022e1815a8e2c970aabc5f49f655466f6d7145f520d9e"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":185,""prompt_cost"":0.0,""prompt_tokens"":3870,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":4055},""utc_end"":""2026-09-15T14:16:56.082721+00:00"",""utc_start"":""2026-09-15T14:16:48.065091+00:00""}"
2,2026-09-15T14:16:59.076176+00:00,False,False,[],[],[],40107,"{""cache_read_tokens"":3328,""input_tokens"":9476,""output_tokens"":211}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":9476,""latency_seconds"":4.79890009999508,""ledger_id"":1251,""output_tokens"":211,""request_body_sha256"":""7d59353529354de39c32e4a4d1088044a4b6567077ad2f4f5899a16a35d9d744"",""request_bytes"":40107,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1581,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""21db638e6d1423850d3b0d7dfc1dac5b29b44295274b3a1ed8ea462d2f8be24f"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":211,""prompt_cost"":0.0,""prompt_tokens"":9476,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":9687},""utc_end"":""2026-09-15T14:17:04.004344+00:00"",""utc_start"":""2026-09-15T14:16:59.188745+00:00""}"
3,2026-09-15T14:17:08.412612+00:00,False,False,[],[],[],73483,"{""cache_read_tokens"":8192,""input_tokens"":17341,""output_tokens"":221}","{""cache_read_tokens"":8192,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":17341,""latency_seconds"":5.547614100010833,""ledger_id"":1252,""output_tokens"":221,""request_body_sha256"":""12a101a0b67618451d12040b64f978c233c47a3e523580b66f12400da77e26d4"",""request_bytes"":73483,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1578,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c79cc29b55606ee07bf0f2365c0b64083b8dbcba93787059c95500f34e3dce33"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":8192,""completion_cost"":0.0,""completion_tokens"":221,""prompt_cost"":0.0,""prompt_tokens"":17341,""prompt_tokens_details"":{""cached_tokens"":8192},""reasoning_tokens"":0,""total_tokens"":17562},""utc_end"":""2026-09-15T14:17:14.091282+00:00"",""utc_start"":""2026-09-15T14:17:08.526609+00:00""}"
4,2026-09-15T14:17:18.556762+00:00,False,True,[],[],[],85162,"{""cache_read_tokens"":896,""input_tokens"":20347,""output_tokens"":160}","{""cache_read_tokens"":896,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20347,""latency_seconds"":6.166347900027176,""ledger_id"":1253,""output_tokens"":160,""request_body_sha256"":""cf01cbee509bfb9605db3451f52eef4ae4540b584d2724494916c7471da0217a"",""request_bytes"":85162,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1334,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""38699908e33bb7c014734a837e5225ad61a06ae28a512c0aa060aaf2e4247253"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":896,""completion_cost"":0.0,""completion_tokens"":160,""prompt_cost"":0.0,""prompt_tokens"":20347,""prompt_tokens_details"":{""cached_tokens"":896},""reasoning_tokens"":0,""total_tokens"":20507},""utc_end"":""2026-09-15T14:17:24.879168+00:00"",""utc_start"":""2026-09-15T14:17:18.693445+00:00""}"
5,2026-09-15T14:17:25.169792+00:00,False,True,"[""e1""]",[],[],66135,"{""cache_read_tokens"":3328,""input_tokens"":15992,""output_tokens"":138}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15992,""latency_seconds"":4.1949760999996215,""ledger_id"":1254,""output_tokens"":138,""request_body_sha256"":""f88710259f94f922ccca67614e9421357a8d40e0eeb2977a8a3c6269b1957a24"",""request_bytes"":66135,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1119,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""91498ca3e17e9f99f788a4390b0c3e1b9c38fe4a190e723a70b5274f99be2bfd"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":138,""prompt_cost"":0.0,""prompt_tokens"":15992,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":16130},""utc_end"":""2026-09-15T14:17:29.501444+00:00"",""utc_start"":""2026-09-15T14:17:25.289832+00:00""}"
6,2026-09-15T14:17:31.606259+00:00,False,False,"[""e1""]",[],[],86716,"{""cache_read_tokens"":14720,""input_tokens"":21061,""output_tokens"":117}","{""cache_read_tokens"":14720,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21061,""latency_seconds"":3.120778299984522,""ledger_id"":1255,""output_tokens"":117,""request_body_sha256"":""b66452689fa5f74b62cc27d1e7788ea4d07b658cb06fc39bf49f82fd36d4702e"",""request_bytes"":86716,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1112,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8650e8d165a2aa463513d8a48dc361a878e1bf24c79c61f6dd9ec806fbd5c1cc"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":14720,""completion_cost"":0.0,""completion_tokens"":117,""prompt_cost"":0.0,""prompt_tokens"":21061,""prompt_tokens_details"":{""cached_tokens"":14720},""reasoning_tokens"":0,""total_tokens"":21178},""utc_end"":""2026-09-15T14:17:34.866378+00:00"",""utc_start"":""2026-09-15T14:17:31.727847+00:00""}"
7,2026-09-15T14:17:36.715862+00:00,False,True,"[""e1""]",[],[],64679,"{""cache_read_tokens"":3328,""input_tokens"":15432,""output_tokens"":112}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15432,""latency_seconds"":3.943105500016827,""ledger_id"":1256,""output_tokens"":112,""request_body_sha256"":""2f46290e1d357a80f7913b2979bfa5e586f0cfb36838b414d66faf96eab05937"",""request_bytes"":64679,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1088,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b6c6525d813a934d00467da9e6c0d20b5e43c462116b22de58f167921e0c1285"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":112,""prompt_cost"":0.0,""prompt_tokens"":15432,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":15544},""utc_end"":""2026-09-15T14:17:40.794942+00:00"",""utc_start"":""2026-09-15T14:17:36.833878+00:00""}"
8,2026-09-15T14:17:42.282448+00:00,False,False,"[""e1""]",[],[],81359,"{""cache_read_tokens"":14208,""input_tokens"":19401,""output_tokens"":112}","{""cache_read_tokens"":14208,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":19401,""latency_seconds"":3.739546100026928,""ledger_id"":1257,""output_tokens"":112,""request_body_sha256"":""7ce58abef040f8c1705b98bb6e4e4d4ed808fc5b09b726077b9e5bf6064dcd7f"",""request_bytes"":81359,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1090,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""388661c3785cc6d1e980c8e99d8171b834eb764d4d0573481904a1223290f626"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":14208,""completion_cost"":0.0,""completion_tokens"":112,""prompt_cost"":0.0,""prompt_tokens"":19401,""prompt_tokens_details"":{""cached_tokens"":14208},""reasoning_tokens"":0,""total_tokens"":19513},""utc_end"":""2026-09-15T14:17:46.203417+00:00"",""utc_start"":""2026-09-15T14:17:42.444614+00:00""}"
9,2026-09-15T14:17:46.498085+00:00,False,False,"[""e1""]",[],[],91643,"{""cache_read_tokens"":18176,""input_tokens"":21806,""output_tokens"":112}","{""cache_read_tokens"":18176,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21806,""latency_seconds"":3.8285886999801733,""ledger_id"":1258,""output_tokens"":112,""request_body_sha256"":""e52dd4a642741184b7a78743094567b5c954044b9971cbf7faae4a5ec35c6910"",""request_bytes"":91643,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1090,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""7ede5c43ca1e559ab3eb1688129c21f94bbcf47a64eae8f37daf944350c81a4c"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":18176,""completion_cost"":0.0,""completion_tokens"":112,""prompt_cost"":0.0,""prompt_tokens"":21806,""prompt_tokens_details"":{""cached_tokens"":18176},""reasoning_tokens"":0,""total_tokens"":21918},""utc_end"":""2026-09-15T14:17:50.490995+00:00"",""utc_start"":""2026-09-15T14:17:46.646392+00:00""}"
10,2026-09-15T14:17:50.775657+00:00,False,True,"[""e1""]","[""e1""]",[],79582,"{""cache_read_tokens"":3328,""input_tokens"":18799,""output_tokens"":112}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":18799,""latency_seconds"":3.4610467000165954,""ledger_id"":1259,""output_tokens"":112,""request_body_sha256"":""73aca52596f5df6703d600d881f0a20d9109bfd1ffe5ab54809f37418de8146f"",""request_bytes"":79582,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1088,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""9bacb1230f383f38329dca1f0b66cd19217f14d9e41c830a99b905a8a4260bb4"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":112,""prompt_cost"":0.0,""prompt_tokens"":18799,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":18911},""utc_end"":""2026-09-15T14:17:54.376273+00:00"",""utc_start"":""2026-09-15T14:17:50.899165+00:00""}"
