round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-14T10:32:22.487754+00:00,False,False,[],[],[],7180,"{""cache_read_tokens"":0,""input_tokens"":1823,""output_tokens"":104}","{""cache_read_tokens"":0,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":1823,""latency_seconds"":3.533213800023077,""ledger_id"":406,""output_tokens"":104,""request_body_sha256"":""e22679b88c4bf3d06d9eb521ee70c03facba943d025a721ac5bf054530f5625d"",""request_bytes"":7180,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1005,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""b5c2449ab3c8ea738d20da940899154d39c8afa4a06949e9cbd23fd2efe37bd1"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":0,""completion_cost"":0.0,""completion_tokens"":104,""prompt_cost"":0.0,""prompt_tokens"":1823,""prompt_tokens_details"":{""cached_tokens"":0},""reasoning_tokens"":0,""total_tokens"":1927},""utc_end"":""2026-09-14T10:32:26.050505+00:00"",""utc_start"":""2026-09-14T10:32:22.501014+00:00""}"
2,2026-09-14T10:32:27.808250+00:00,False,False,[],[],[],15332,"{""cache_read_tokens"":1408,""input_tokens"":3745,""output_tokens"":104}","{""cache_read_tokens"":1408,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3745,""latency_seconds"":2.8369405000121333,""ledger_id"":407,""output_tokens"":104,""request_body_sha256"":""e559d5d937d981a7e17e9c197005cb0b4803d148117c28a2e39e09953862cbc4"",""request_bytes"":15332,""requested_model"":""EB-GLM-5.2"",""response_bytes"":955,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""1368201efa1abba6e6cd451fa9a7584771456deac2fbd467a84c90fa2090687e"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":1408,""completion_cost"":0.0,""completion_tokens"":104,""prompt_cost"":0.0,""prompt_tokens"":3745,""prompt_tokens_details"":{""cached_tokens"":1408},""reasoning_tokens"":0,""total_tokens"":3849},""utc_end"":""2026-09-14T10:32:30.671631+00:00"",""utc_start"":""2026-09-14T10:32:27.820194+00:00""}"
3,2026-09-14T10:32:30.709311+00:00,False,False,[],[],[],17861,"{""cache_read_tokens"":3328,""input_tokens"":4367,""output_tokens"":70}","{""cache_read_tokens"":3328,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":4367,""latency_seconds"":2.947080999991158,""ledger_id"":408,""output_tokens"":70,""request_body_sha256"":""f488daaaf3a95f5a0128f24335248756c72534e2561e904cdd3f87c4d1f72fbd"",""request_bytes"":17861,""requested_model"":""EB-GLM-5.2"",""response_bytes"":818,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""829d7fa155b1b78b099455a43d586ebe12a1730541319d43c6411446c93dbd44"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":3328,""completion_cost"":0.0,""completion_tokens"":70,""prompt_cost"":0.0,""prompt_tokens"":4367,""prompt_tokens_details"":{""cached_tokens"":3328},""reasoning_tokens"":0,""total_tokens"":4437},""utc_end"":""2026-09-14T10:32:33.683287+00:00"",""utc_start"":""2026-09-14T10:32:30.720817+00:00""}"
4,2026-09-14T10:32:34.855386+00:00,False,False,[],[],[],25954,"{""cache_read_tokens"":3456,""input_tokens"":6692,""output_tokens"":71}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":6692,""latency_seconds"":1.734330500010401,""ledger_id"":409,""output_tokens"":71,""request_body_sha256"":""4cdc2e8d31dddc3e37db42848bc55555ae807d4fb414e307cf00b067d14ff4f6"",""request_bytes"":25954,""requested_model"":""EB-GLM-5.2"",""response_bytes"":831,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""88557201dabf4ea84bd7366cf6d81a903a93f67e5e1739e036ce2fd91b65e27c"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":71,""prompt_cost"":0.0,""prompt_tokens"":6692,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":6763},""utc_end"":""2026-09-14T10:32:36.625967+00:00"",""utc_start"":""2026-09-14T10:32:34.872313+00:00""}"
5,2026-09-14T10:32:36.672367+00:00,False,False,"[""e1""]",[],[],31782,"{""cache_read_tokens"":5888,""input_tokens"":8224,""output_tokens"":177}","{""cache_read_tokens"":5888,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":8224,""latency_seconds"":3.688680299994303,""ledger_id"":410,""output_tokens"":177,""request_body_sha256"":""ba3a7f59a695ee973362fbc67a7ad2fe7297c1ed089e2770db0d8d72d8350fa1"",""request_bytes"":31782,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1162,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a85dd2d9eecfeb946d23d2a7e01d338c964be6580f5276cbf8969fc96ac946bb"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":5888,""completion_cost"":0.0,""completion_tokens"":177,""prompt_cost"":0.0,""prompt_tokens"":8224,""prompt_tokens_details"":{""cached_tokens"":5888},""reasoning_tokens"":0,""total_tokens"":8401},""utc_end"":""2026-09-14T10:32:40.389050+00:00"",""utc_start"":""2026-09-14T10:32:36.683724+00:00""}"
6,2026-09-14T10:32:41.647543+00:00,False,False,"[""e1""]",[],[],40406,"{""cache_read_tokens"":7296,""input_tokens"":10498,""output_tokens"":162}","{""cache_read_tokens"":7296,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":10498,""latency_seconds"":3.6102303999941796,""ledger_id"":411,""output_tokens"":162,""request_body_sha256"":""1d8d86d09221b568dea0bbf6c2b57c2240e5dd10e9a40b55905a535d8d2d84b0"",""request_bytes"":40406,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1151,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""f99f476238559dbf1580c5c7f6dba273c596d177266c1fb87ab60813155d4bd8"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":7296,""completion_cost"":0.0,""completion_tokens"":162,""prompt_cost"":0.0,""prompt_tokens"":10498,""prompt_tokens_details"":{""cached_tokens"":7296},""reasoning_tokens"":0,""total_tokens"":10660},""utc_end"":""2026-09-14T10:32:45.284661+00:00"",""utc_start"":""2026-09-14T10:32:41.659549+00:00""}"
7,2026-09-14T10:32:46.354088+00:00,False,False,"[""e1""]",[],[],48905,"{""cache_read_tokens"":9600,""input_tokens"":12779,""output_tokens"":49}","{""cache_read_tokens"":9600,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":12779,""latency_seconds"":3.4701793999993242,""ledger_id"":412,""output_tokens"":49,""request_body_sha256"":""8fe89d8bb5224ffd378f969567aa7576e39af6592afbdff78e3d512f00c8a521"",""request_bytes"":48905,""requested_model"":""EB-GLM-5.2"",""response_bytes"":761,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c06704751a7d7409ef399fd5b2c397c12ad2649d02929da29ae11b34102fbb65"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":9600,""completion_cost"":0.0,""completion_tokens"":49,""prompt_cost"":0.0,""prompt_tokens"":12779,""prompt_tokens_details"":{""cached_tokens"":9600},""reasoning_tokens"":0,""total_tokens"":12828},""utc_end"":""2026-09-14T10:32:49.852988+00:00"",""utc_start"":""2026-09-14T10:32:46.364765+00:00""}"
8,2026-09-14T10:32:49.903254+00:00,False,False,"[""e1"",""e2""]",[],[],51734,"{""cache_read_tokens"":11904,""input_tokens"":13438,""output_tokens"":233}","{""cache_read_tokens"":11904,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13438,""latency_seconds"":4.048988900001859,""ledger_id"":413,""output_tokens"":233,""request_body_sha256"":""e1ccd19781cee7c801ea693729f9de217c0f8fd441244d425b8af4e1f3897195"",""request_bytes"":51734,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1320,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c0b4a8e13cdd581de6decc5d136d9c014f551a7fa934fd2889f3ba3c3ace6ab4"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":11904,""completion_cost"":0.0,""completion_tokens"":233,""prompt_cost"":0.0,""prompt_tokens"":13438,""prompt_tokens_details"":{""cached_tokens"":11904},""reasoning_tokens"":0,""total_tokens"":13671},""utc_end"":""2026-09-14T10:32:53.982349+00:00"",""utc_start"":""2026-09-14T10:32:49.916342+00:00""}"
9,2026-09-14T10:32:54.034532+00:00,False,False,"[""e1"",""e2"",""e3""]",[],[],56200,"{""cache_read_tokens"":12544,""input_tokens"":14610,""output_tokens"":53}","{""cache_read_tokens"":12544,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":14610,""latency_seconds"":2.5093682000006083,""ledger_id"":414,""output_tokens"":53,""request_body_sha256"":""f98883b55084bb2341456bae6b73911921783b4a75cd7c4400a881af7c31d7ef"",""request_bytes"":56200,""requested_model"":""EB-GLM-5.2"",""response_bytes"":738,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c8131198c9d80a39c4484dbb88de234ea20de57db9d4ad17f3b429d3b13ec3cd"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":12544,""completion_cost"":0.0,""completion_tokens"":53,""prompt_cost"":0.0,""prompt_tokens"":14610,""prompt_tokens_details"":{""cached_tokens"":12544},""reasoning_tokens"":0,""total_tokens"":14663},""utc_end"":""2026-09-14T10:32:56.572103+00:00"",""utc_start"":""2026-09-14T10:32:54.044988+00:00""}"
10,2026-09-14T10:32:56.621874+00:00,False,False,"[""e1"",""e2"",""e3"",""e4""]",[],[],57836,"{""cache_read_tokens"":13696,""input_tokens"":15021,""output_tokens"":66}","{""cache_read_tokens"":13696,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15021,""latency_seconds"":3.3648450000036974,""ledger_id"":415,""output_tokens"":66,""request_body_sha256"":""6b39296421b5edc8e1265bbe8860de3531c47c29e364c600516197bfbfc57045"",""request_bytes"":57836,""requested_model"":""EB-GLM-5.2"",""response_bytes"":841,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""00ed3c3801de5a96619b5ce0d546a18945a7127ac6d78668a7dcc6d556142c06"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":13696,""completion_cost"":0.0,""completion_tokens"":66,""prompt_cost"":0.0,""prompt_tokens"":15021,""prompt_tokens_details"":{""cached_tokens"":13696},""reasoning_tokens"":0,""total_tokens"":15087},""utc_end"":""2026-09-14T10:33:00.013399+00:00"",""utc_start"":""2026-09-14T10:32:56.631947+00:00""}"
