round,utc,final,compacted,visible,shelf_restored,shelf_evicted,wire_bytes,usage,http
1,2026-09-15T14:30:59.896577+00:00,False,False,[],[],[],16395,"{""cache_read_tokens"":3200,""input_tokens"":3925,""output_tokens"":165}","{""cache_read_tokens"":3200,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":3925,""latency_seconds"":3.766516200004844,""ledger_id"":1372,""output_tokens"":165,""request_body_sha256"":""b49bc53fdbe79f091d6bb2adb9f70bc0d0d3f7d83bf5f16149b1ca69c7c9a563"",""request_bytes"":16395,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1240,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""88cbd1ee77c79835ee1820691feccd926ff1706a2245337d0a7d3560ad8a1347"",""sequence"":1,""usage"":{""cache_cost"":0.0,""cached_tokens"":3200,""completion_cost"":0.0,""completion_tokens"":165,""prompt_cost"":0.0,""prompt_tokens"":3925,""prompt_tokens_details"":{""cached_tokens"":3200},""reasoning_tokens"":0,""total_tokens"":4090},""utc_end"":""2026-09-15T14:31:03.792505+00:00"",""utc_start"":""2026-09-15T14:31:00.001119+00:00""}"
2,2026-09-15T14:31:08.179342+00:00,False,False,[],[],[],51617,"{""cache_read_tokens"":3456,""input_tokens"":13148,""output_tokens"":189}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":13148,""latency_seconds"":4.50877510002465,""ledger_id"":1373,""output_tokens"":189,""request_body_sha256"":""2871766d02900f258a0b2d2adcd6a70ce2925ad80b9df1267fbae163d8a012bf"",""request_bytes"":51617,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1452,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""80a4cf5effbdad416b8caf59b83adeae76320b9ae0c05a21db5d5a37028ec327"",""sequence"":2,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":189,""prompt_cost"":0.0,""prompt_tokens"":13148,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":13337},""utc_end"":""2026-09-15T14:31:12.811658+00:00"",""utc_start"":""2026-09-15T14:31:08.284108+00:00""}"
3,2026-09-15T14:31:16.435869+00:00,False,False,[],[],[],83947,"{""cache_read_tokens"":11904,""input_tokens"":21495,""output_tokens"":242}","{""cache_read_tokens"":11904,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21495,""latency_seconds"":5.711821200005943,""ledger_id"":1374,""output_tokens"":242,""request_body_sha256"":""ee40c46a143ea24622a238f6d0f37a2768b096f2550ff87bff8c0d285bedae17"",""request_bytes"":83947,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1650,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""97a4607586a3274f36efd3fb5abaf9ef22285eeed9a54193efbeb5e9f80581f6"",""sequence"":3,""usage"":{""cache_cost"":0.0,""cached_tokens"":11904,""completion_cost"":0.0,""completion_tokens"":242,""prompt_cost"":0.0,""prompt_tokens"":21495,""prompt_tokens_details"":{""cached_tokens"":11904},""reasoning_tokens"":0,""total_tokens"":21737},""utc_end"":""2026-09-15T14:31:22.271467+00:00"",""utc_start"":""2026-09-15T14:31:16.540599+00:00""}"
4,2026-09-15T14:31:25.807750+00:00,False,True,[],[],[],81684,"{""cache_read_tokens"":896,""input_tokens"":20903,""output_tokens"":146}","{""cache_read_tokens"":896,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":20903,""latency_seconds"":5.117987799982075,""ledger_id"":1375,""output_tokens"":146,""request_body_sha256"":""04d31b66232957f542b0d343e4a20d4687ba0b5ad4e9cfbc4bd8bdd3e883f972"",""request_bytes"":81684,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1370,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""8ffe8558ee211f30486dedd418e0aaf9894ab61b686fa8b92fc22fed562a3692"",""sequence"":4,""usage"":{""cache_cost"":0.0,""cached_tokens"":896,""completion_cost"":0.0,""completion_tokens"":146,""prompt_cost"":0.0,""prompt_tokens"":20903,""prompt_tokens_details"":{""cached_tokens"":896},""reasoning_tokens"":0,""total_tokens"":21049},""utc_end"":""2026-09-15T14:31:31.094099+00:00"",""utc_start"":""2026-09-15T14:31:25.956800+00:00""}"
5,2026-09-15T14:31:31.311506+00:00,False,True,[],[],[],60004,"{""cache_read_tokens"":3456,""input_tokens"":15107,""output_tokens"":65}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":15107,""latency_seconds"":3.7475305999978445,""ledger_id"":1376,""output_tokens"":65,""request_body_sha256"":""2383d8882df6aaaad36ef3fcde6886acd688f6041911a9b5f03de61d48f1c06a"",""request_bytes"":60004,""requested_model"":""EB-GLM-5.2"",""response_bytes"":939,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""869a01ca91b162528aecd26d60c56feaae5b0d94ae4ff8b7911a66f87f044672"",""sequence"":5,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":65,""prompt_cost"":0.0,""prompt_tokens"":15107,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":15172},""utc_end"":""2026-09-15T14:31:35.188586+00:00"",""utc_start"":""2026-09-15T14:31:31.423515+00:00""}"
6,2026-09-15T14:31:35.533883+00:00,False,False,"[""e1"",""e2""]",[],[],66520,"{""cache_read_tokens"":13696,""input_tokens"":16684,""output_tokens"":163}","{""cache_read_tokens"":13696,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16684,""latency_seconds"":3.2444101000146475,""ledger_id"":1377,""output_tokens"":163,""request_body_sha256"":""6400e9ae6e0e97ac404c386d25f9dce287bbf968ded2389f709f54c0c28d8bba"",""request_bytes"":66520,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1426,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a1a0a48c6115dd77253ef070ab36bc31c8876adddc008542717fdda97d2d13f9"",""sequence"":6,""usage"":{""cache_cost"":0.0,""cached_tokens"":13696,""completion_cost"":0.0,""completion_tokens"":163,""prompt_cost"":0.0,""prompt_tokens"":16684,""prompt_tokens_details"":{""cached_tokens"":13696},""reasoning_tokens"":0,""total_tokens"":16847},""utc_end"":""2026-09-15T14:31:38.913256+00:00"",""utc_start"":""2026-09-15T14:31:35.649099+00:00""}"
7,2026-09-15T14:31:41.558062+00:00,False,True,"[""e1"",""e2""]",[],[],66621,"{""cache_read_tokens"":3456,""input_tokens"":16446,""output_tokens"":151}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16446,""latency_seconds"":3.256997999997111,""ledger_id"":1378,""output_tokens"":151,""request_body_sha256"":""c2270a3d0148c13a1dff3758942ef8f6c6ebd6b2a6b31ac373c1b5bc5319087e"",""request_bytes"":66621,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1378,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""c4e269f31fe19be1708dfbec4835ecb2d80e5611312642e96b35a954066d50f9"",""sequence"":7,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":151,""prompt_cost"":0.0,""prompt_tokens"":16446,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":16597},""utc_end"":""2026-09-15T14:31:44.952221+00:00"",""utc_start"":""2026-09-15T14:31:41.675890+00:00""}"
8,2026-09-15T14:31:45.329831+00:00,False,False,"[""e1"",""e2""]",[],[],87241,"{""cache_read_tokens"":15104,""input_tokens"":21367,""output_tokens"":151}","{""cache_read_tokens"":15104,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":21367,""latency_seconds"":3.0913757999951486,""ledger_id"":1379,""output_tokens"":151,""request_body_sha256"":""cc746b7f7705f1d2867d1b93c559859cee3e0b033dcada8cd75886c672fdc2a3"",""request_bytes"":87241,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1380,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""da8e0cf3cbe9551620ef56f2a39f62153b1f100d405512c10e239208358235e7"",""sequence"":8,""usage"":{""cache_cost"":0.0,""cached_tokens"":15104,""completion_cost"":0.0,""completion_tokens"":151,""prompt_cost"":0.0,""prompt_tokens"":21367,""prompt_tokens_details"":{""cached_tokens"":15104},""reasoning_tokens"":0,""total_tokens"":21518},""utc_end"":""2026-09-15T14:31:48.554521+00:00"",""utc_start"":""2026-09-15T14:31:45.446162+00:00""}"
9,2026-09-15T14:31:48.978645+00:00,False,True,"[""e1"",""e2""]","[""e1"",""e2""]",[],66732,"{""cache_read_tokens"":3456,""input_tokens"":16106,""output_tokens"":154}","{""cache_read_tokens"":3456,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16106,""latency_seconds"":3.8370936999854166,""ledger_id"":1380,""output_tokens"":154,""request_body_sha256"":""99df084d509010e66ab400bad7bf2e468cc6081327465d9041c5c203ef096c9d"",""request_bytes"":66732,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1376,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""a1d23772e19b6ae4e4941aa2e0b0e8c88371ee80e0ac980de6639daedba2c160"",""sequence"":9,""usage"":{""cache_cost"":0.0,""cached_tokens"":3456,""completion_cost"":0.0,""completion_tokens"":154,""prompt_cost"":0.0,""prompt_tokens"":16106,""prompt_tokens_details"":{""cached_tokens"":3456},""reasoning_tokens"":0,""total_tokens"":16260},""utc_end"":""2026-09-15T14:31:52.954649+00:00"",""utc_start"":""2026-09-15T14:31:49.098738+00:00""}"
10,2026-09-15T14:31:53.189950+00:00,False,False,"[""e1"",""e2""]","[""e1"",""e2""]",[],68702,"{""cache_read_tokens"":13312,""input_tokens"":16437,""output_tokens"":162}","{""cache_read_tokens"":13312,""cache_write_tokens"":null,""finish_reason"":""tool_calls"",""http_status"":200,""input_tokens"":16437,""latency_seconds"":3.4039524999971036,""ledger_id"":1381,""output_tokens"":162,""request_body_sha256"":""18bd8da191c77a2af13db2e5d9c06548173535be41d1f3e1eeca40918aa9798f"",""request_bytes"":68702,""requested_model"":""EB-GLM-5.2"",""response_bytes"":1426,""response_representation"":""original response body bytes"",""returned_model"":""glm-5.2"",""sanitized_response"":false,""saved_response_body_sha256"":""e19ef2dbc9e1299d5a6810d5d0e33d94f387d1f49b07a421a73545ed442f2d10"",""sequence"":10,""usage"":{""cache_cost"":0.0,""cached_tokens"":13312,""completion_cost"":0.0,""completion_tokens"":162,""prompt_cost"":0.0,""prompt_tokens"":16437,""prompt_tokens_details"":{""cached_tokens"":13312},""reasoning_tokens"":0,""total_tokens"":16599},""utc_end"":""2026-09-15T14:31:56.728365+00:00"",""utc_start"":""2026-09-15T14:31:53.307998+00:00""}"
